Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.04,50.5,3.97,4.14,50.52,3.05,6.19,50.49,3.33,7.18,50.41,3.63,8.71,50.43,4.06,10.59,50.53,4.48,11.44,50.73,4.82,9.5,51.75,4.98,6.9,80.18,6.64
Kiriko,6.25,48.96,3.94,6.04,50.92,3.39,6.65,48.4,3.41,6.29,48.56,3.74,6.16,48.96,4.15,6.16,49.32,4.54,6.02,49.73,4.77,5.14,50.64,4.87,1.95,68.46,5.62
Genji,5.66,53.39,2.35,6.75,61.4,3,5.04,50.02,2.11,5.37,52.36,2.26,5.91,53.56,2.35,6.04,54.14,2.42,5.73,54.07,2.51,4.83,54.17,2.65,1.89,62.66,2.59
Moira,3.23,49.14,4.45,4.01,51.52,3.94,4.26,49.26,3.99,3.7,48.95,4.3,2.96,48.82,4.79,2.26,48.62,5.37,1.47,48.21,5.64,0.68,50.04,6.1,0.67,79.35,10.26
Sojourn,3.36,46.08,2.43,3.66,48.44,2.45,3.65,44.94,2.2,3.35,45.36,2.32,3.13,45.75,2.47,3.22,47.19,2.65,3.62,48.33,2.84,4.33,51.21,3.13,8.97,62.09,3.68
Soldier: 76,4.2,49.91,2.59,6.17,55.24,2.95,4.66,48.1,2.36,4.37,49.21,2.5,4.05,49.6,2.62,3.51,50.45,2.75,2.93,51.45,2.93,2.28,53.06,3.17,1.09,53.81,3.56
Cassidy,5.71,49.87,2.53,4.38,51.82,2.37,4.57,49.16,2.24,5.1,50.27,2.42,6.02,50.02,2.57,7.02,49.32,2.69,7.95,49.22,2.82,8.63,49.71,2.99,17.58,75.71,4.28
Zenyatta,3.4,52.42,4.52,2.29,50.4,3.69,3.42,52.53,3.99,3.44,52.98,4.3,3.54,52.9,4.74,3.59,51.8,5.16,3.23,49.99,5.37,2.38,48.44,5.56,0.96,85.21,8.52
Reaper,2.12,54.03,2.46,4.33,65.18,3.58,2.68,51.45,2.3,2.34,52.61,2.36,1.86,52.72,2.37,1.31,52.74,2.38,0.79,53.51,2.39,0.55,56.03,2.59,1.3,56.35,2.92
Juno,4.19,50.1,3.76,5.31,52.43,3.44,5.06,49.15,3.24,4.34,49.71,3.57,3.83,50.09,4.02,3.56,50.72,4.54,3.43,51.27,4.91,2.94,53.43,5.17,2.9,86.48,6.8
Ashe,2.67,51.52,2.79,1.48,44.18,2.2,2.23,50.48,2.56,2.57,51.69,2.72,2.89,52.17,2.87,3.13,52.07,2.94,3.29,52.21,3.02,3.32,53.55,3.19,2.54,55.13,3.47
Ramattra,2.35,50.17,3.48,2.58,54.06,3.73,2.88,49.62,3.31,2.84,49.54,3.42,2.19,49.91,3.53,1.57,51.01,3.67,1.18,52.41,3.85,1.07,52.66,4.09,0.65,84.45,6.93
Mercy,2.63,49.92,3.49,3.88,49.66,2.6,2.52,45.89,2.56,2.17,48.57,3.07,2.46,50.92,3.82,3.05,52,4.59,3.56,53.02,5.23,3.77,55.57,5.86,7.68,75.21,6.95
Zarya,1.88,51.22,4.2,1.3,55.46,4.21,1.6,51.88,3.87,1.91,51.31,4.03,1.98,50.39,4.23,1.94,50.27,4.47,2.28,51.44,4.76,3.3,53.68,5.16,1.35,63.23,6.1
