Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.44,49.54,3.99,3.83,55.01,3.39,5.39,49.88,3.36,6.79,49.68,3.73,8.11,49.29,4.03,9.07,49.1,4.28,9.54,49.24,4.5,8.21,50.18,4.63,3.83,59.86,4.91
Kiriko,7.36,49.8,4.18,6.09,51.91,3.39,7.59,49.67,3.66,7.58,49.61,4.02,7.39,49.66,4.35,7.29,49.81,4.57,7.26,49.72,4.7,6.5,51.4,4.9,5.5,66.9,6.33
Genji,5.1,52.5,2.3,5.94,63.68,3.04,4.36,50.4,2.08,4.74,51.69,2.21,5.33,52.09,2.28,5.59,52.12,2.34,5.4,52.24,2.43,4.43,52.1,2.57,1.92,47.88,2.41
Moira,2.63,48.33,4.41,3.77,50.62,3.66,3.94,48.36,3.92,3.11,48.01,4.32,2.38,48.18,4.79,1.75,48.12,5.23,1.17,47.41,5.36,0.56,48.29,5.68,0.17,53.41,4.79
Sojourn,2.62,45.81,2.34,2.56,51.5,2.4,2.93,45.21,2.13,2.6,44.31,2.21,2.44,45.38,2.36,2.54,46.17,2.5,2.82,47.6,2.66,3.32,50.3,2.94,2.2,52.53,3.21
Soldier: 76,3.35,49.48,2.48,4.9,55.98,2.75,4.09,48.48,2.31,3.61,48.15,2.39,3.19,48.86,2.49,2.77,50.16,2.63,2.31,50.96,2.79,1.8,52.68,3.02,0.85,58.78,3.28
Cassidy,6.06,47.99,2.36,4.55,58.66,2.63,4.69,48.87,2.12,5.46,48.02,2.25,6.32,47.25,2.35,7.18,46.77,2.46,7.7,47.11,2.57,8.23,48.67,2.76,6.29,60.15,3.29
Zenyatta,2.36,52.81,4.65,2.88,55,4.04,2.63,53.39,4.14,2.42,53.1,4.48,2.37,52.94,4.86,2.2,51.89,5.14,1.84,50.11,5.3,1.27,47.21,5.44,0.34,59.68,4.67
Reaper,2.81,54.48,2.44,3.49,61.69,3.07,3.17,53.6,2.38,3.07,53.73,2.39,2.78,53.91,2.4,2.43,54.61,2.44,1.98,54.95,2.48,1.81,56,2.62,4.47,62.32,3.09
Juno,1.79,49.73,3.7,2.98,50.94,3.07,2.58,48.98,3.29,1.95,49.42,3.66,1.51,50.09,4.05,1.33,50.13,4.29,1.27,50.04,4.27,1.21,52.67,3.95,1.24,70.84,4.83
Ashe,2.8,52.18,2.84,1.99,55.99,2.8,2.41,51.53,2.62,2.67,51.98,2.77,2.91,51.73,2.87,3.09,52.34,2.93,3.3,52.73,2.99,3.47,54.4,3.19,2.42,64.21,3.93
Ramattra,1.51,48.55,3.28,2.14,53.65,3.45,2.22,48.77,3.18,1.86,47.96,3.24,1.33,47.52,3.3,0.94,48.51,3.38,0.75,47.95,3.47,0.79,49.17,3.6,1.01,52.78,3.86
Mercy,2.82,50.48,3.93,3.58,49.46,2.54,2.61,48.31,2.93,2.63,50.49,3.63,2.8,50.82,4.22,2.93,51.07,4.79,3.16,51.16,5.23,3.3,54.33,6.01,2.33,74.43,7.14
Zarya,1.76,51.32,4.25,1.18,55.78,4.09,1.49,51.49,3.83,1.65,50.27,3.94,1.77,50.08,4.2,1.84,51.43,4.53,2.37,53.19,4.86,3.71,55.94,5.35,6.39,58.46,5.58
Bastion,1.49,47.15,2.54,2.49,52.88,2.7,2.35,47.1,2.41,1.79,46.21,2.49,1.25,45.72,2.58,0.9,47.09,2.72,0.64,49.35,2.89,0.44,51.79,3,0.11,99.93,4.5
