Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.06,50.46,3.96,4.19,50.65,3.06,6.26,50.53,3.33,7.2,50.4,3.61,8.71,50.37,4.03,10.58,50.46,4.47,11.5,50.71,4.83,9.5,51.63,5.01,4.09,75.58,5.35
Kiriko,6.25,48.89,3.92,6.11,51.03,3.4,6.62,48.29,3.4,6.29,48.45,3.71,6.15,48.91,4.14,6.14,49.26,4.54,6.05,49.84,4.8,5.1,50.98,4.9,2.59,78.3,7.02
Genji,5.44,53.14,2.32,6.65,61.07,2.96,4.91,49.92,2.09,5.18,52.05,2.24,5.62,53.25,2.33,5.74,54,2.41,5.48,53.87,2.49,4.68,54.46,2.63,2.73,71.89,2.8
Moira,3.28,49.32,4.46,4.02,51.61,3.94,4.29,49.51,4,3.76,49.2,4.32,3.02,48.97,4.79,2.29,48.66,5.34,1.49,48.48,5.73,0.68,51.47,6.29,N,N,N
Sojourn,3.45,46.09,2.43,3.75,48.43,2.46,3.72,45.07,2.21,3.43,45.33,2.33,3.23,45.67,2.47,3.33,47.38,2.66,3.8,48.27,2.86,4.67,51.55,3.14,10.49,63.27,3.77
Soldier: 76,4.24,49.93,2.6,6.2,55.16,2.94,4.73,48.23,2.37,4.41,49.27,2.52,4.07,49.63,2.63,3.54,50.47,2.76,2.96,51.32,2.94,2.26,53.38,3.17,1.08,21.93,2.91
Cassidy,5.51,49.81,2.53,4.24,51.63,2.36,4.4,49.26,2.25,4.9,50.26,2.42,5.81,50.03,2.57,6.81,49.06,2.69,7.72,48.95,2.82,8.39,49.45,3,23.78,78.51,4.29
Zenyatta,3.44,52.58,4.53,2.32,50.28,3.69,3.41,52.76,4,3.48,53.1,4.3,3.58,52.98,4.72,3.65,51.96,5.16,3.36,50.58,5.44,2.44,49.75,5.7,0.86,74.99,6.05
Reaper,2.21,54.12,2.47,4.38,64.51,3.53,2.78,51.71,2.31,2.43,52.83,2.38,1.97,53.13,2.4,1.39,53.13,2.4,0.87,53.97,2.4,0.58,56.26,2.63,0.22,97.74,2.83
Juno,4.43,50.2,3.78,5.47,52.75,3.49,5.28,49.46,3.26,4.56,49.73,3.58,4.11,50.18,4.03,3.84,50.73,4.55,3.68,51.18,4.95,3.09,52.21,5.22,1.94,95.52,4.11
