Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.66,49.82,3.79,3.89,51.63,3.01,5.28,50.17,3.41,6.94,49.56,3.76,8.02,49.37,3.98,8.56,49.63,4.16,8.67,49.69,4.31,7.52,52.58,4.58,4.82,66.82,5.29
Kiriko,6.18,48.75,3.91,7.12,49.15,3.16,6.71,48.76,3.6,6.01,48.45,4.05,5.71,48.62,4.32,5.56,48.52,4.47,5.69,49.37,4.62,5.48,51.84,4.88,5.62,73.23,5.79
Genji,3.99,52,2.1,4.02,54.97,2.21,3.72,50.56,1.96,4.05,51.84,2.08,4.34,52.09,2.14,4.1,52.08,2.17,3.58,51.98,2.25,2.53,53.87,2.44,0.88,61.66,2.71
Moira,4.19,50.91,4.48,6.02,50.31,3.7,5.24,50.69,4.17,4.15,51.22,4.68,3.38,51.49,5.15,2.68,51.15,5.41,2.06,50.35,5.55,1.35,51.64,6.1,0.62,60.74,5.69
Sojourn,2.72,46.6,2.34,2.01,48.43,2.22,2.34,46.38,2.2,2.69,46.2,2.3,2.97,45.88,2.37,3.34,46.58,2.47,3.79,47.57,2.61,4.28,50.95,2.96,2.07,63.99,3.59
Soldier: 76,2.99,50.27,2.42,3.37,51.95,2.42,3.45,49.56,2.32,3.12,49.64,2.39,2.69,50.48,2.48,2.32,51.31,2.6,2.03,51.07,2.68,1.61,53.64,2.95,0.54,57.62,3.89
Cassidy,4.86,48.76,2.31,3.18,52.87,2.23,3.96,49.3,2.15,4.85,48.27,2.26,5.59,47.67,2.33,6.27,48.05,2.43,6.85,48.59,2.56,7.48,51.68,2.83,5.05,63.98,3.64
Zenyatta,2.41,53.9,4.59,2.46,53.74,3.81,2.41,54.3,4.26,2.48,54.3,4.66,2.47,53.72,4.95,2.34,53.28,5.17,2.03,51.7,5.33,1.33,51.37,5.48,0.23,92.43,8.59
Reaper,2.2,53.17,2.27,2.83,55.39,2.51,2.56,52.21,2.2,2.26,52.76,2.22,1.87,53.14,2.27,1.6,53.32,2.29,1.37,54.08,2.37,1.35,56.14,2.59,0.68,60.4,2.56
Juno,2.2,51.31,4.61,2.95,50.51,3.73,2.39,50.79,4.26,2.02,51.69,4.88,1.96,52.08,5.24,1.96,51.33,5.28,1.98,51.54,5.32,2.14,55.44,5.74,1.65,72.25,8.52
