Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.34,49.64,4.01,4,52.66,3.22,5.27,49.96,3.4,6.7,49.67,3.76,8.23,49.45,4.1,9.19,49.46,4.35,9.3,49.26,4.53,7.82,50.26,4.67,6.55,68.49,5.17
Kiriko,5.83,48.37,4.04,5.67,50.12,3.2,6,48.29,3.5,5.84,48.26,3.92,5.79,48.3,4.28,5.82,48.26,4.48,5.7,47.91,4.6,5.57,49.85,4.79,3.23,62.53,6.07
Genji,3.37,49.9,2.17,4.44,58.64,2.53,3.16,47.49,1.95,3.15,49.46,2.12,3.44,49.89,2.2,3.61,49.57,2.21,3.37,49.3,2.28,2.69,49.66,2.4,0.87,62.61,2.81
Moira,3.34,49.66,4.6,4.64,51.16,3.77,4.71,49.72,4.09,3.93,49.64,4.58,3.01,49.63,5.03,2.14,49,5.37,1.46,48.19,5.6,0.79,48.37,5.79,0.73,53.68,6.61
Sojourn,2.67,45.84,2.42,2.75,49.11,2.31,2.82,45.44,2.21,2.55,44.82,2.31,2.42,45.18,2.47,2.69,46.34,2.6,3.26,47.36,2.72,4.04,49.9,3.01,3.64,56.92,3.38
Soldier: 76,3.11,48.93,2.49,4.31,52.38,2.53,3.85,48.33,2.35,3.4,48.04,2.43,2.89,48.69,2.52,2.44,49.75,2.65,2.19,50.53,2.78,1.67,52.77,3.01,1.01,62.43,3.2
Cassidy,5.38,47.53,2.42,3.94,54.32,2.37,4.17,47.91,2.18,4.86,47.73,2.34,5.69,46.9,2.44,6.46,46.57,2.53,7.11,47.2,2.65,7.25,48.95,2.85,5.04,56.69,3.21
Zenyatta,2.69,53.54,4.8,2.91,54.24,3.96,2.82,53.36,4.23,2.77,53.85,4.66,2.75,53.94,5.09,2.58,53.24,5.34,2.2,51.21,5.44,1.66,50.49,5.61,0.66,61.53,5.44
Reaper,2.37,52.93,2.38,3.02,57.45,2.64,2.96,52.19,2.34,2.7,52.73,2.36,2.24,52.53,2.37,1.8,53.03,2.39,1.38,53.23,2.38,1.11,54.28,2.5,3.18,57.26,3.4
Juno,2.8,50.53,3.97,3.9,50.84,3.09,3.41,49.61,3.42,2.84,50.44,3.89,2.52,50.96,4.33,2.44,51.11,4.65,2.42,50.94,4.74,2.21,50.25,4.81,1.01,63.89,4.91
