Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.62,49.66,3.8,3.87,51.99,3.07,5.21,49.81,3.39,6.8,49.66,3.75,7.88,48.87,3.94,8.4,49.92,4.14,8.43,49.43,4.3,7.16,50.88,4.58,3.63,53.75,5.03
Kiriko,6.18,48.63,3.96,7.08,49.23,3.24,6.74,48.52,3.62,6.07,48.21,4.05,5.76,48.84,4.33,5.52,48.71,4.48,5.71,48.67,4.58,5.59,50.71,4.79,4.53,72.86,5.86
Genji,4.12,51.67,2.07,4.04,54.19,2.19,3.79,50.42,1.93,4.13,51.63,2.04,4.51,51.89,2.12,4.35,51.68,2.12,3.94,51.15,2.2,2.83,52.85,2.37,1.51,54.49,2.25
Moira,4.38,51.53,4.62,6,51.06,3.82,5.45,51.29,4.26,4.5,51.61,4.78,3.74,52.36,5.23,2.92,51.7,5.47,2.31,50.76,5.55,1.43,48.98,6.09,0.3,80.52,6.62
Sojourn,3.11,46.53,2.35,2.21,49.73,2.28,2.62,45.91,2.21,3.03,46.18,2.32,3.39,46.09,2.35,3.82,46.6,2.46,4.4,47.14,2.58,4.9,47.36,2.88,3.83,62.09,3.19
Soldier: 76,3.03,50.24,2.41,3.46,51.78,2.42,3.55,49.57,2.32,3.21,49.6,2.38,2.69,50.61,2.48,2.35,50.89,2.56,2.05,51.55,2.67,1.5,53.78,2.92,0.5,99.51,6
Cassidy,4.78,48.65,2.29,3.07,53.23,2.27,3.82,49.62,2.14,4.7,48.04,2.24,5.44,47.87,2.3,6.11,47.66,2.41,6.71,48.02,2.51,7.13,50.59,2.77,6.85,59.23,3.36
Zenyatta,2.36,54.16,4.64,2.46,55.01,3.89,2.32,54.41,4.28,2.47,54.34,4.68,2.42,54.17,4.97,2.27,53.74,5.2,1.94,51.21,5.34,1.3,47.3,5.39,0.1,100,11
Reaper,2.16,53.52,2.28,2.77,56.31,2.57,2.48,52.09,2.19,2.27,53,2.21,1.89,54.05,2.28,1.63,53.72,2.33,1.42,55.17,2.4,1.4,52.22,2.44,1.71,62.53,2.69
Juno,2.15,51.04,4.63,2.97,50.86,3.79,2.38,50.72,4.27,1.99,51.01,4.84,1.95,51.48,5.2,1.86,51.47,5.21,1.89,50.22,5.27,2.04,54.56,5.79,1.31,73.42,7.85
Ashe,1.82,52.03,2.49,1.33,52.63,2.32,1.62,51.99,2.39,1.87,51.21,2.49,2.01,52.49,2.54,2.06,52.8,2.57,2.08,51.95,2.64,2.13,52,2.84,1.31,56.48,2.88
Ramattra,1.6,49.14,3.24,2.31,51.8,3.34,2.15,48.64,3.13,1.64,48.21,3.24,1.19,48.89,3.33,0.94,49.96,3.41,0.78,47.77,3.42,0.87,48.68,3.56,1.01,27,2.58
Mercy,2.08,47.78,3.42,2.72,46.24,2.33,2.05,46.41,2.87,1.93,48.54,3.6,2.04,48.37,4.01,2,48.14,4.39,2.12,50.2,4.78,1.99,50.56,5.23,1.21,98.85,11.53
Zarya,1.09,52.48,4.44,0.64,54.83,4.12,0.9,51.82,4.08,1.07,51.29,4.22,1.15,51.82,4.51,1.35,53.69,4.89,1.74,54.65,5.08,2.37,55.4,5.35,4.13,59.18,6.09
Bastion,2.36,49.07,2.51,3.53,52.09,2.49,3.19,48.58,2.43,2.47,48.26,2.51,1.71,48.25,2.62,1.31,48.75,2.69,0.97,48.92,2.7,0.83,46.47,3,0.6,61.23,3.23
Lúcio,0.72,50.8,2.66,1.43,54.36,2.33,0.84,49.38,2.52,0.6,49.54,2.78,0.53,50.56,2.97,0.54,49.3,2.95,0.56,49.72,3.14,0.45,43.91,3.32,0.3,23.29,3.45
Mauga,1.46,48.91,3.66,1.59,47.15,3.3,1.46,47.46,3.5,1.47,48.61,3.67,1.42,50.66,3.81,1.44,50.96,3.92,1.27,50.84,4.08,1.45,50.66,4.2,7.55,87.2,7.34
Hanzo,1.73,49.63,2.74,1.79,51.58,2.59,1.69,48.9,2.51,1.7,49.51,2.72,1.79,49.5,2.84,1.73,49.38,2.98,1.77,50.46,3.07,1.54,50.16,3.22,1.01,59.39,2.88
Pharah,1.36,52.13,2.47,1.23,52.93,2.59,1.38,51.81,2.42,1.44,51.95,2.41,1.33,51.74,2.45,1.31,52.64,2.59,1.32,53.59,2.62,1.26,52.28,2.88,1.71,31,3.66
Illari,0.84,50.49,3.42,1.23,52.78,2.87,0.96,50.05,3.23,0.8,50.67,3.57,0.71,50.6,3.66,0.67,47.38,3.68,0.71,50.19,3.85,0.7,49.82,4.04,0.4,55.63,5.27
Doomfist,2.31,52.87,3.24,1.12,54.93,3.22,1.51,51.56,3.06,2.24,52.72,3.14,2.95,53.07,3.24,3.41,52.86,3.34,3.36,54.1,3.55,3.65,52.37,3.83,3.02,45.72,3.35
Venture,0.75,54.62,2.13,0.49,55.43,2.19,0.69,53.1,2.11,0.85,55.69,2.16,0.84,54.31,2.11,0.78,54.37,2.11,0.65,56.38,2.13,0.5,51.42,2.08,0.5,86.8,4.86
Junkrat,1.26,52.53,2.28,1.57,52.24,2.2,1.52,51.89,2.19,1.32,52.88,2.29,1.11,53.53,2.37,0.93,51.53,2.42,0.68,53.62,2.44,0.52,52.97,2.44,0.2,37.95,3.3
Sigma,2.07,51.67,3.61,1.83,52.55,3.52,2.07,50.57,3.42,2.16,51.94,3.63,2.09,51.88,3.69,2.01,51.87,3.8,1.96,51.87,3.86,2.53,53.98,4.12,2.72,67.15,5.49
Brigitte,1.03,51.01,3.02,0.99,54.74,2.41,1.06,50.38,2.68,1.03,50.64,3,1.05,50.03,3.27,1,51.31,3.62,0.98,51.74,3.82,0.82,51.01,4.18,0.1,0,0.5
Widowmaker,1.1,47.5,2.35,1.22,48.5,2.58,1.07,46.66,2.23,1.01,47.11,2.33,1.03,46.89,2.3,1.14,47.95,2.35,1.47,50,2.47,1.83,49.71,2.72,2.22,71.34,3.1
Lifeweaver,1.86,48.68,4.13,2.03,49.47,3.16,2.11,48.79,3.82,2.01,48.82,4.29,1.76,48.71,4.63,1.42,47.96,4.74,1.16,45.73,4.79,0.86,46.55,5.21,0.1,0,1
