Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.02,50.48,3.97,4.14,50.5,3.05,6.17,50.51,3.33,7.15,50.4,3.62,8.68,50.4,4.05,10.57,50.5,4.48,11.43,50.72,4.82,9.49,51.74,4.98,5.09,72.86,5.7
Kiriko,6.27,48.97,3.93,6.08,50.9,3.39,6.67,48.43,3.41,6.31,48.58,3.73,6.18,48.96,4.15,6.18,49.32,4.54,6.04,49.74,4.77,5.15,50.6,4.88,2.09,72.37,5.88
Genji,5.6,53.36,2.34,6.71,61.33,2.99,4.99,50.04,2.11,5.31,52.31,2.25,5.83,53.51,2.35,5.97,54.12,2.42,5.66,54.13,2.51,4.74,54.13,2.63,2.17,65.4,2.7
Moira,3.23,49.17,4.45,4.01,51.57,3.94,4.25,49.32,4,3.7,48.99,4.3,2.96,48.83,4.79,2.26,48.66,5.36,1.46,48.09,5.65,0.68,50.39,6.12,0.61,69.13,8.37
Sojourn,3.39,46.05,2.43,3.69,48.36,2.45,3.67,44.87,2.2,3.37,45.37,2.33,3.16,45.73,2.47,3.25,47.22,2.65,3.66,48.22,2.84,4.38,51.27,3.13,8.7,62.4,3.62
Soldier: 76,4.22,49.91,2.59,6.18,55.19,2.95,4.69,48.14,2.36,4.39,49.23,2.51,4.06,49.59,2.63,3.52,50.46,2.75,2.95,51.39,2.93,2.25,53.32,3.16,1.05,44.01,3.51
Cassidy,5.64,49.84,2.53,4.35,51.77,2.37,4.52,49.26,2.24,5.02,50.23,2.42,5.93,49.99,2.57,6.93,49.23,2.69,7.88,49.15,2.82,8.5,49.59,3,19.25,76.3,4.29
Zenyatta,3.4,52.44,4.52,2.29,50.34,3.68,3.41,52.57,3.99,3.44,53.02,4.3,3.55,52.89,4.73,3.6,51.8,5.15,3.25,50.06,5.37,2.39,48.85,5.61,0.83,81.6,7.24
Reaper,2.13,54.06,2.47,4.32,65.12,3.58,2.7,51.55,2.3,2.35,52.65,2.37,1.88,52.79,2.38,1.32,52.87,2.38,0.8,53.59,2.39,0.55,56.82,2.62,0.29,98.88,4.26
Juno,4.29,50.12,3.76,5.4,52.55,3.46,5.16,49.2,3.24,4.45,49.72,3.57,3.93,50.11,4.02,3.66,50.7,4.54,3.48,51.17,4.92,3,53.42,5.19,2.96,85.45,5.85
Ashe,2.69,51.53,2.79,1.5,44.25,2.2,2.25,50.55,2.56,2.59,51.66,2.72,2.91,52.15,2.87,3.14,52.08,2.94,3.31,52.24,3.01,3.37,53.59,3.2,2.71,57.66,3.55
Ramattra,2.39,50.25,3.48,2.6,54,3.72,2.92,49.74,3.32,2.89,49.65,3.43,2.23,50,3.54,1.61,51.07,3.67,1.21,52.53,3.86,1.11,52.19,4.07,0.47,85.69,6.78
Mercy,2.61,49.9,3.49,3.88,49.7,2.6,2.5,45.86,2.55,2.14,48.58,3.06,2.44,50.91,3.81,3.05,51.98,4.58,3.54,52.92,5.22,3.8,55.6,5.86,7.51,75.16,6.82
Zarya,1.9,51.23,4.2,1.32,55.53,4.21,1.61,51.98,3.88,1.92,51.29,4.03,1.99,50.36,4.23,1.95,50.33,4.47,2.3,51.42,4.77,3.34,53.95,5.16,1.19,64.06,6.21
Bastion,1.37,45.14,2.31,1.39,43.1,2.08,1.97,46.29,2.26,1.69,45.41,2.31,1.21,44.27,2.36,0.81,44,2.46,0.54,45.6,2.6,0.33,49.96,2.79,0.25,98.93,3.56
Lúcio,1.35,51.67,2.93,2.62,55.42,2.99,1.9,50.7,2.67,1.44,50.9,2.84,1.08,51.54,3.09,0.89,52.4,3.36,0.76,51.53,3.54,0.61,54.48,3.63,0.22,94.6,2.86
Mauga,1.53,48.47,3.76,2.17,51.57,4.06,1.77,46.5,3.45,1.66,47.61,3.66,1.44,49.04,3.86,1.15,49.71,4.03,0.95,50.88,4.24,1.22,54.54,4.8,0.69,68.82,6.82
Hanzo,1.67,48.67,2.63,2.2,45.78,2.16,1.85,46.8,2.33,1.6,48.65,2.54,1.58,49.49,2.77,1.63,50.38,2.96,1.67,50.71,3.12,1.34,51.1,3.19,0.76,63.93,3.93
Pharah,1.68,50.21,2.5,2.43,53.73,2.83,2.01,48.2,2.37,1.76,49.47,2.44,1.52,50.6,2.49,1.32,51.4,2.57,1.26,52.51,2.8,1.34,55.57,3.11,2.53,58.16,3.6
Illari,1.67,52.71,3.12,2.19,55.53,3.05,1.89,51.47,2.7,1.75,52.3,2.97,1.57,53.01,3.29,1.41,53.25,3.6,1.32,52.85,3.77,1.16,52.85,3.94,0.11,100,6
Doomfist,3.1,52.86,3.22,0.78,47.58,2.73,1.8,52.28,3.07,2.75,52.92,3.17,3.68,53.19,3.22,4.25,52.91,3.25,4.67,52.47,3.41,5.39,54.4,3.82,1.55,64.54,5.05
Venture,1.34,54.26,2.34,1.08,54.4,2.45,1.29,53.58,2.29,1.43,53.97,2.33,1.44,54.46,2.34,1.26,54.8,2.36,1.05,55.5,2.4,0.71,56.73,2.49,0.58,84.92,2.87
Junkrat,1.35,49.35,2.25,1.83,43.86,1.88,1.9,48.56,2.11,1.51,49.8,2.24,1.19,50.43,2.39,0.91,51.49,2.51,0.6,50.8,2.56,0.33,50.27,2.38,0.11,64.43,1.69
Sigma,1.89,51.25,3.83,1.04,47.57,3.33,1.89,51.03,3.62,2.16,51.05,3.75,1.99,51.56,3.93,1.69,52.02,4.08,1.51,52.19,4.21,1.72,54.47,4.47,0.79,49.71,5.4
Brigitte,2.25,51.72,3.76,1.03,50.52,2.92,1.96,52.76,3.22,2.27,51.98,3.48,2.42,51.47,3.87,2.57,51.18,4.35,2.65,51.55,4.7,2.2,50.73,4.96,1.48,87.19,7.46
Widowmaker,1.48,49,2.3,2.87,60.34,3.43,1.47,43.79,1.99,1.3,46.55,2.14,1.31,48.44,2.21,1.46,49.19,2.25,1.8,49.1,2.33,2.45,49.54,2.54,4.62,52.69,3.04
Lifeweaver,1.94,49.4,4.09,1.93,50.96,3.35,2.1,49.28,3.55,2.11,49.66,3.94,2.01,49.52,4.39,1.66,48.45,4.81,1.25,47.81,5.09,0.77,48.27,5.17,0.87,74.5,7.45
Sombra,2.03,50.35,3.26,0.95,44.4,2.56,1.77,49.82,3.05,2.04,50.83,3.23,2.21,50.64,3.34,2.32,50.54,3.4,2.14,50.21,3.46,1.85,49.86,3.64,1.05,62.85,4.41
D.VA,1.52,48.76,5.19,2.44,49.91,5.02,1.83,46.55,4.58,1.54,47.88,5.02,1.33,49.9,5.51,1.22,51.07,5.91,1.33,50.43,6.3,1.84,52.29,6.93,0.51,57.3,6.83
Torbjörn,0.99,54.6,2.54,1.43,55.95,2.79,1.27,54.88,2.44,1.09,55.24,2.51,0.88,54.07,2.55,0.71,53.27,2.6,0.58,51.24,2.58,0.44,50.87,2.58,0.18,1.77,1.64
Tracer,1.47,51.32,2.24,2.05,59.98,2.87,1.2,47.54,1.96,1.21,50.17,2.14,1.4,51.22,2.23,1.76,51.33,2.29,2.37,51.94,2.39,3.09,53.5,2.65,4.3,81.47,3.82
Orisa,1.82,46.99,3.6,1.87,48.87,3.52,2.01,46.79,3.34,2.01,46.57,3.5,1.77,46.36,3.69,1.48,47.63,3.91,1.33,49.51,4.25,1.89,53.99,4.76,1.08,66.76,5.53
Hazard,1.37,50.01,3.42,0.98,54.2,3.58,1.13,49.15,3.19,1.38,49.43,3.31,1.48,49.83,3.43,1.45,50.57,3.56,1.5,50.93,3.77,2.22,52.51,4.18,1.55,60.09,5.95
Winston,1.48,50.91,3.33,1.17,54.62,3.3,1.11,49.2,2.98,1.37,50.06,3.19,1.6,50.73,3.35,1.74,51.92,3.54,1.96,52.41,3.84,2.38,53.22,4.25,0.61,74.17,5.74
Reinhardt,0.98,51.54,2.44,1.44,53.85,2.47,1.1,49.13,2.21,1.03,51,2.38,0.95,52,2.54,0.8,53.01,2.66,0.66,54.4,2.8,0.63,53.89,2.85,0.04,100,2.8
Junker Queen,0.94,52.63,4.32,0.83,56.42,4.43,0.9,51.88,3.99,1.05,52.56,4.23,1.01,52.69,4.43,0.83,52.43,4.52,0.69,51.73,4.67,0.67,52.14,4.81,0.25,5.22,3
Baptiste,1.47,48.29,3.57,0.98,46.61,2.81,1.49,48.37,3.1,1.54,48.43,3.37,1.54,48.34,3.75,1.47,48.13,4.16,1.3,48.27,4.46,1.02,50.78,4.83,0.18,68.64,9.5
Mei,1.07,54.96,3.25,0.67,47.32,2.74,1.06,54.83,3.23,1.16,55.55,3.3,1.15,55.42,3.3,1.03,55.02,3.23,0.78,54.42,3.18,0.61,54.27,3.33,0.11,60.59,3
Roadhog,1.07,45.25,3.74,0.98,42.11,2.95,1.07,44.34,3.35,1.1,45.98,3.71,1.11,45.84,3.96,1.04,45.2,4.08,0.92,44.44,4.08,1,45.45,4.16,0.07,52.81,5.86
Echo,0.65,49.12,2.14,0.55,42.85,1.78,0.76,48.41,2.02,0.71,49.06,2.11,0.63,49.84,2.21,0.56,50.66,2.32,0.5,51.31,2.46,0.53,53.57,2.69,0.29,39.4,3.14
Symmetra,0.79,58.16,3,0.5,49.89,2.86,0.7,58.07,3.23,0.73,59.37,3.22,0.76,58.49,3.05,0.9,57.75,2.7,1.28,57.01,2.02,1.9,57.58,1.73,2.64,38.59,0.8
Wrecking Ball,0.48,52.69,4.14,0.21,45.42,2.97,0.35,51.77,3.7,0.45,53.05,3.98,0.52,53.33,4.22,0.62,52.87,4.43,0.69,52.34,4.68,0.78,53.88,5.01,0.22,40.98,8.7
Freja,3.45,49.08,2.31,2.9,52.63,2.49,2.94,47.78,2.07,3.11,49.03,2.2,3.47,48.93,2.31,4.03,49.12,2.44,4.97,49.3,2.58,6.86,51.23,2.84,17.44,60.38,3.77
AnaC,7.68,50.23,3.87,6.3,50.09,3.31,6.86,50.05,3.55,7.55,50.28,3.85,8.67,50.37,4.14,9.43,50.2,4.26,8.91,48.29,4.11,11.44,49.02,4.06,N,N,N
