Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.29,49.38,3.96,3.86,55.05,3.41,5.38,49.69,3.35,6.69,49.49,3.71,7.8,49.07,4,8.84,48.97,4.26,9.54,49.18,4.51,8.39,49.89,4.64,2.9,53.58,5.32
Kiriko,7.64,50.04,4.2,6.14,51.91,3.38,7.91,49.93,3.68,7.98,49.82,4.05,7.66,49.94,4.36,7.45,50.16,4.58,7.49,50.06,4.74,6.7,50.63,4.93,4.34,78.46,8.16
Genji,5.66,53.02,2.34,6.12,63.8,3.05,4.78,51.05,2.12,5.24,52.01,2.24,5.97,52.68,2.32,6.3,52.95,2.4,6.09,53.24,2.54,4.9,52.26,2.66,3.38,44.2,2.3
Moira,2.55,48.44,4.41,3.73,51.51,3.69,3.83,48.56,3.92,3.01,47.78,4.31,2.3,48.34,4.8,1.67,48.15,5.21,1.13,47.78,5.39,0.53,49.68,5.63,0.07,100,3.5
Sojourn,2.55,45.3,2.3,2.66,50.59,2.33,2.94,44.61,2.1,2.58,43.86,2.17,2.36,44.7,2.33,2.4,45.76,2.47,2.58,47.65,2.64,3.07,51.53,2.96,3.03,48.42,3.35
Soldier: 76,3.49,49.67,2.5,5.23,56.27,2.73,4.33,48.69,2.32,3.75,48.5,2.41,3.31,48.89,2.51,2.85,50.15,2.65,2.39,51.51,2.83,1.84,51.99,3.06,0.9,64.99,4.16
Cassidy,6.12,47.91,2.34,4.54,57.96,2.58,4.68,49.33,2.12,5.49,47.91,2.22,6.4,47.06,2.32,7.27,46.63,2.44,7.86,47.2,2.57,8.37,49.03,2.77,8.62,59,3.2
Zenyatta,2.24,52.8,4.59,2.81,55.33,3.96,2.58,53.46,4.13,2.29,52.7,4.4,2.23,53.14,4.81,2.03,51.66,5.11,1.73,50.79,5.33,1.23,46.39,5.44,0.07,0,2.5
Reaper,3.1,54.88,2.45,3.61,62.76,3.13,3.39,54.15,2.4,3.34,54.17,2.4,3.11,54.45,2.41,2.74,54.72,2.43,2.3,54.51,2.47,2.11,57.39,2.66,6.76,59.67,2.96
Juno,1.85,50.25,3.69,3.19,51.46,3.1,2.83,49.93,3.34,2.08,49.78,3.65,1.47,50.21,4.01,1.26,50.65,4.28,1.21,52.3,4.41,1.27,52,4.07,1.45,63.86,4.18
Ashe,2.24,51.31,2.76,1.92,55.11,2.69,2.14,51.34,2.55,2.24,51.44,2.7,2.32,50.54,2.79,2.32,51.27,2.87,2.26,51.73,2.92,1.98,52.01,3.1,1.79,54.46,2.74
Ramattra,1.36,48.36,3.26,2.03,54.61,3.49,2.05,47.91,3.14,1.69,47.83,3.24,1.19,47.44,3.28,0.78,48.88,3.36,0.61,46.1,3.33,0.54,47.51,3.6,0.14,1.14,0.67
Mercy,2.67,50.44,3.92,3.47,49.32,2.53,2.48,48.2,2.93,2.53,50.63,3.63,2.64,50.84,4.23,2.75,51.07,4.77,2.88,50.56,5.22,3.19,54.46,5.95,0.83,71.47,7
Zarya,1.71,51.27,4.24,1.14,54.83,3.99,1.46,51.53,3.82,1.6,50.4,3.96,1.74,50.02,4.19,1.78,51.61,4.51,2.24,53.12,4.89,3.68,55.26,5.38,6.41,54.9,5.07
Bastion,1.51,47.62,2.54,2.57,53.15,2.71,2.42,47.51,2.4,1.84,46.96,2.48,1.24,45.74,2.6,0.9,47.84,2.74,0.63,50.47,2.99,0.44,49.81,2.94,N,N,N
Lúcio,1.17,53.22,3.09,2.3,54.68,2.63,1.72,52.88,2.87,1.25,53.03,3.07,0.95,53.36,3.25,0.83,52.84,3.47,0.8,52.84,3.6,0.72,53.71,3.88,0.34,99.3,3.73
Mauga,1.28,48.79,3.86,1.75,49.71,3.75,1.51,47.18,3.49,1.36,47.75,3.71,1.24,48.8,3.95,1.06,50.45,4.23,0.94,53.07,4.45,0.95,52.91,4.82,6.21,57.72,5.28
Hanzo,2.85,50.03,2.84,3.25,58.72,3.05,2.74,49.23,2.52,2.69,49.53,2.72,2.76,49.23,2.85,3.02,49.5,3,3.22,49.78,3.14,3.29,53.61,3.44,2.55,67.21,3.83
Pharah,1.41,50.78,2.49,1.85,54.17,2.71,1.7,50.14,2.4,1.48,49.91,2.41,1.33,51.04,2.49,1.26,51.13,2.54,1.14,50.79,2.71,0.98,49.8,2.78,2.83,65.29,3.21
Illari,1.07,51.94,3.1,1.64,54.74,2.65,1.39,51.35,2.73,1.14,51.57,3.03,0.95,52.01,3.25,0.86,52.51,3.5,0.81,50.54,3.55,0.82,52.12,3.74,0.28,77.31,5
Doomfist,3.99,51.77,3.09,1.75,58.66,3.31,2.29,53.07,2.96,3.47,52.16,3.02,4.59,51.37,3.03,5.13,50.96,3.1,5.31,51.46,3.32,5.38,52.84,3.6,4.14,59.16,3.87
Venture,1.69,54.22,2.28,0.94,57.93,2.6,1.53,56.07,2.33,1.8,54.01,2.26,1.83,53.57,2.24,1.75,53.75,2.28,1.58,53.38,2.3,1.37,56.05,2.58,0.55,77.54,3.5
Junkrat,1.23,50.59,2.32,1.86,54.67,2.4,1.76,49.95,2.13,1.37,49.76,2.25,1.14,50.72,2.42,0.92,50.79,2.52,0.62,51.64,2.61,0.38,46.82,2.49,N,N,N
Sigma,1.9,53.05,3.95,1.62,57.37,3.95,2.11,52.6,3.7,2.13,52.62,3.86,1.92,53.24,4.05,1.61,52.78,4.12,1.45,52.83,4.26,1.58,53.45,4.54,2.41,53.47,4.16
Brigitte,1.37,50.18,3.66,1.05,52.2,2.66,1.3,51.5,3.15,1.41,50.57,3.44,1.42,49.83,3.8,1.4,49.57,4.14,1.34,48.31,4.28,1.14,48.6,4.58,1.17,75.18,5.64
Widowmaker,1.47,47.17,2.32,2.3,55.41,2.93,1.46,45.25,2.14,1.33,45.63,2.21,1.36,46.6,2.27,1.46,47.7,2.32,1.67,45.96,2.41,2.44,48.68,2.76,4.21,43.72,2.55
Lifeweaver,2.3,47.38,3.83,1.97,49.53,2.93,2.49,48.54,3.38,2.64,47.88,3.72,2.39,47.26,4.06,2,45.59,4.17,1.6,45.45,4.38,0.97,44.95,4.67,0.41,98.36,4.27
Sombra,1.78,48.44,3.07,1.49,51.58,2.63,1.69,47.94,2.78,1.73,49.04,3.01,1.84,48.11,3.16,1.94,47.72,3.21,1.79,48.43,3.34,1.4,48.7,3.41,1.31,62.82,3.91
D.VA,1.4,48.61,5.25,2.67,52.71,5.14,1.87,47.15,4.69,1.42,47.28,5.08,1.22,49.12,5.49,1.06,49.11,5.84,1.09,49.16,6.1,1.39,50.68,6.65,0.83,56.22,9.05
Torbjörn,0.92,55.72,2.58,1.03,59.87,2.84,1.16,56.98,2.53,1.03,56.4,2.56,0.85,55.29,2.62,0.79,53.78,2.57,0.61,50.08,2.51,0.46,49.73,2.56,0.28,11.75,1.84
Tracer,2.32,51.04,2.24,1.76,55.09,2.2,1.49,50.2,2.05,1.75,50.67,2.15,2.31,51.04,2.22,3.1,50.68,2.26,3.89,51.44,2.39,5.15,51.69,2.6,7.24,63.68,3.45
Orisa,1.67,44.85,3.31,1.98,49.83,3.28,2.15,46.27,3.15,1.95,43.72,3.22,1.6,43.66,3.34,1.21,44.13,3.54,1.02,45.84,3.78,1.15,49.06,4.15,0.9,55.68,4.11
Hazard,1.5,49.48,3.38,0.94,55.64,3.55,1.25,50.39,3.2,1.51,48.41,3.23,1.59,48.98,3.34,1.59,49.25,3.5,1.67,50.32,3.73,2.17,53.78,4.11,1.45,16.46,2.92
Winston,1.37,51.5,3.37,1,53.08,2.96,1.06,50.79,3.01,1.31,51.44,3.24,1.48,51.1,3.37,1.49,51.99,3.59,1.61,52.31,3.83,1.81,51.15,4.05,2.28,49.27,4.26
Reinhardt,1.21,52.51,2.51,1.43,55.27,2.5,1.37,51.93,2.38,1.36,52.71,2.49,1.25,52.52,2.55,0.98,51.9,2.61,0.72,51.06,2.63,0.59,52.72,2.59,0.9,88.27,2.62
