Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.26,49.81,3.91,4.26,51.84,3.09,5.94,50.19,3.31,6.75,49.82,3.62,7.73,49.61,4,8.83,49.61,4.38,9.03,49.65,4.64,7.76,50.78,4.85,5.64,73.1,5.25
Kiriko,6.11,48.86,3.97,6.33,52.19,3.43,6.68,48.71,3.46,6.17,48.49,3.78,5.92,48.57,4.17,5.87,49.07,4.5,5.82,48.8,4.68,5.25,50.38,4.88,2.28,55.66,5.33
Genji,5.39,52.34,2.33,6.21,62.79,2.95,4.68,50.44,2.14,5.06,51.32,2.25,5.63,52.08,2.33,5.9,52.28,2.39,5.66,52.12,2.49,5.05,52.77,2.67,3.86,67.54,2.94
Moira,3.96,50.3,4.81,4.58,52.61,4.01,4.8,50.01,4.17,4.34,49.89,4.56,3.78,50.32,5.14,3.23,50.63,5.76,2.59,50.35,6.17,1.84,49.88,6.53,2.26,82.45,8.75
Sojourn,2.9,45.62,2.42,3.21,52.59,2.56,3.13,45.38,2.21,2.91,44.46,2.31,2.72,44.87,2.45,2.77,45.8,2.62,3.11,47,2.8,3.53,49.11,3.09,5.44,63.5,3.7
Soldier: 76,3.79,49.27,2.57,5.67,57.55,2.97,4.3,48.42,2.37,3.97,48.11,2.47,3.63,48.32,2.59,3.19,49.36,2.73,2.7,49.89,2.91,2.25,52.72,3.17,0.88,58.46,3.2
Cassidy,6.02,48.93,2.5,4.32,55.65,2.46,4.77,49.69,2.24,5.36,49.22,2.38,6.31,48.5,2.52,7.35,47.78,2.64,8.26,47.86,2.77,9.21,49.06,2.96,13.69,62.63,3.45
Zenyatta,3.42,52.21,4.49,2.69,53.19,3.84,3.64,52.26,3.98,3.54,52.57,4.29,3.5,52.52,4.69,3.31,51.45,5.07,2.92,49.97,5.31,2.25,47.62,5.41,1.08,69.83,7.03
Reaper,2.71,56.06,2.59,4.4,65.67,3.48,3.17,54.49,2.47,2.96,54.92,2.51,2.61,55.39,2.54,2.03,56.05,2.59,1.48,56.73,2.66,1.17,58.14,2.87,0.3,95.63,4.03
Juno,2.8,49.57,3.7,4.31,53.29,3.32,3.59,48.62,3.21,2.91,48.92,3.55,2.47,49.66,3.99,2.25,49.86,4.41,2.24,50.29,4.61,2.12,51.37,4.81,3.03,86.95,10.39
Ashe,2.28,51.11,2.77,1.24,52.05,2.5,1.91,51.04,2.57,2.18,51.12,2.68,2.45,51.03,2.82,2.65,50.88,2.89,2.75,51.52,2.97,2.63,52.66,3.12,1.6,48.68,3.08
Ramattra,1.96,50.69,3.49,2.37,56.4,3.81,2.44,50.76,3.34,2.31,49.9,3.44,1.82,49.82,3.52,1.38,51.1,3.65,1.06,52.26,3.8,0.99,54.29,4.18,0.4,55.07,3.81
Mercy,2.11,48.96,3.4,3.64,49.67,2.57,2.22,45.77,2.58,1.86,48.02,3.09,1.93,49.55,3.74,2.16,50.55,4.4,2.35,51.94,5,2.59,54.25,5.57,6.32,84.47,8.78
