Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.89,49.09,3.83,3.9,51.42,3.08,5.17,49.38,3.35,6.83,48.92,3.74,8.31,48.76,4.01,9.06,48.83,4.19,9.02,49.06,4.34,7.99,50.11,4.54,9.85,70.83,5.64
Kiriko,6.68,49.76,4.12,7.35,50.04,3.34,7.31,49.36,3.71,6.65,49.61,4.19,6.31,49.89,4.55,6.11,50.13,4.71,5.92,50.72,4.8,5.31,51.03,5,5.12,61.48,5.67
Genji,4.06,51.49,2.15,4.25,55.72,2.41,3.54,49.54,1.95,3.91,51.4,2.12,4.45,51.7,2.19,4.53,51.2,2.22,4.24,50.91,2.29,3.23,51.69,2.45,2.05,64.26,2.97
Moira,3.08,49.78,4.37,4.99,50.47,3.77,4.29,49.43,4.06,3.1,49.72,4.51,2.29,50.05,5.03,1.69,49.5,5.33,1.14,49.26,5.55,0.58,49.43,5.81,0.39,73.84,8.42
Sojourn,1.89,45.19,2.34,1.72,48.66,2.3,1.79,45,2.18,1.78,44.19,2.27,1.83,44.22,2.38,2.07,45.3,2.51,2.64,46.63,2.66,3.28,47.37,2.85,2.64,57.32,3.62
Soldier: 76,3.18,49.89,2.45,3.9,52.95,2.61,3.7,49.12,2.34,3.36,48.99,2.4,2.8,49.8,2.5,2.45,50.51,2.59,2.24,51.03,2.71,1.8,52.52,2.82,2.09,57.75,3.25
Cassidy,4.49,48.3,2.37,3.09,53.66,2.39,3.5,48.66,2.17,4.32,47.97,2.31,5.06,47.33,2.4,5.74,47.46,2.5,6.5,48.02,2.62,6.99,49.74,2.8,5.14,52.66,3.18
Zenyatta,2.5,53.54,4.69,2.67,53.46,3.96,2.5,53.86,4.27,2.52,54.03,4.72,2.61,53.56,5.07,2.45,52.89,5.28,2.08,50.79,5.38,1.33,48.96,5.41,0.57,58.17,6.49
Reaper,2.86,54.79,2.46,3.42,57.01,2.76,3.3,53.9,2.4,2.99,54.3,2.4,2.56,54.94,2.43,2.26,55.38,2.48,1.99,55.4,2.52,1.94,58.32,2.75,0.98,59.82,2.98
Juno,1.79,50.55,3.84,2.66,50.7,3.2,2.13,49.66,3.48,1.64,50.85,4.02,1.51,51,4.41,1.46,51.22,4.47,1.42,51.17,4.36,1.62,51.59,4.76,2.35,52.32,4.49
Ashe,1.98,51.09,2.75,1.45,52.17,2.61,1.72,50.62,2.57,2.04,50.69,2.72,2.17,50.94,2.82,2.19,51.46,2.88,2.34,52.47,2.96,2.52,53.77,3.1,1.92,60.92,3.79
Ramattra,2.04,49.27,3.23,2.81,51.9,3.31,2.81,49.02,3.14,2.2,48.45,3.2,1.53,48.98,3.3,1.12,48.95,3.37,0.85,49.27,3.45,0.78,49.8,3.61,0.96,65.2,4.97
Mercy,2.58,49.24,3.62,3.15,46.16,2.42,2.36,47.53,2.91,2.4,49.98,3.69,2.63,50.12,4.24,2.75,50.1,4.6,2.85,51.45,5.04,2.96,53.83,5.58,5.84,70.95,6.59
Zarya,1.33,50.02,4.23,0.85,53.65,3.98,1.08,50.25,3.85,1.33,49.08,4.04,1.44,49.1,4.32,1.55,50.05,4.62,1.93,51.05,4.92,2.78,53.53,5.33,3.93,56.53,5.75
Bastion,1.92,47.86,2.54,2.8,50.93,2.61,2.64,48.01,2.46,1.98,46.6,2.51,1.42,46.86,2.61,1.11,46.77,2.67,0.97,46.56,2.76,0.86,50.15,2.96,0.68,56.51,2.74
Lúcio,0.99,51.28,2.78,1.84,53.56,2.46,1.19,50.82,2.62,0.86,50.88,2.86,0.76,50.73,3.06,0.77,50.43,3.18,0.79,47.92,3.24,0.69,48.99,3.5,0.27,92.36,5.06
Mauga,1.45,48.56,3.87,1.61,49.25,3.81,1.52,46.72,3.6,1.43,48.12,3.81,1.41,49.51,4.01,1.37,49.96,4.2,1.32,51.33,4.37,1.53,52.45,4.7,5.43,70.83,6.51
Hanzo,1.78,49.15,2.74,2.2,52.66,2.72,1.79,47.9,2.44,1.69,48.69,2.71,1.72,48.88,2.87,1.72,48.98,2.98,1.92,49.76,3.12,1.73,51.67,3.33,0.66,54.4,4.51
Pharah,1.33,52.72,2.61,1.22,53.11,2.7,1.3,51.34,2.52,1.33,52.65,2.54,1.32,52.99,2.6,1.39,53.85,2.71,1.52,54.26,2.87,1.58,54.86,3.11,1.37,51.21,3.01
Illari,1.72,52.04,3.26,1.68,51.72,2.72,1.67,51.59,2.94,1.64,52.2,3.27,1.71,52.5,3.48,1.87,52.4,3.56,2.06,51.1,3.59,2.36,51.98,3.72,1.8,63.47,4.04
Doomfist,2.68,51.33,3.09,1.3,54.49,3.14,1.76,51.38,2.96,2.56,51.64,3.03,3.41,51,3.07,3.86,50.85,3.18,3.77,50.64,3.31,4.09,51.64,3.6,3.38,56.18,4.29
Venture,0.72,52.73,2.16,0.43,55.38,2.29,0.62,53.44,2.19,0.81,52.81,2.15,0.81,51.86,2.12,0.77,51.97,2.12,0.7,51.12,2.13,0.62,54.29,2.31,0.18,47.36,2.33
Junkrat,1.15,51.68,2.32,1.54,52.61,2.31,1.43,50.99,2.21,1.2,51.49,2.32,0.99,51.97,2.42,0.79,52.74,2.47,0.6,51.5,2.53,0.39,51.27,2.46,0.51,48.29,1.86
Sigma,2.54,52.91,3.75,2.36,54.17,3.63,2.69,52.44,3.57,2.73,52.89,3.73,2.46,52.76,3.86,2.23,52.88,3.96,2.23,53.11,4.06,2.6,55.65,4.39,3.4,55.92,4.99
Brigitte,1.31,52.19,3.7,1.09,51.43,2.82,1.22,52.7,3.23,1.31,52.05,3.59,1.39,52.05,4.02,1.45,52.13,4.32,1.44,52.43,4.58,1.32,53.39,4.84,0.8,58.95,4.75
Widowmaker,1.28,47.06,2.4,1.52,49.7,2.74,1.19,44.49,2.21,1.18,46.75,2.34,1.23,47.19,2.37,1.34,47.85,2.42,1.69,48.95,2.56,2.26,49.99,2.76,3.15,56.11,3.73
Lifeweaver,2.01,50.73,4.4,1.75,49.46,3.24,2.09,50.88,3.91,2.22,51.17,4.5,2.12,50.86,4.9,1.79,50.43,5.06,1.38,48.99,5.14,0.88,48.82,5.34,0.45,77.26,5.25
Sombra,0.93,47.85,2.88,0.79,48.98,2.66,0.89,48.45,2.74,0.94,48.04,2.9,0.99,47.31,2.98,0.98,46.87,2.99,0.93,46.87,3.06,0.71,46.97,3.04,0.47,53.84,2.97
D.VA,1.52,48.31,5.16,2.07,49.5,4.96,1.63,46.25,4.6,1.42,47.8,5.1,1.34,49.72,5.6,1.38,50.11,5.88,1.47,48.98,6.16,1.89,52.6,6.6,3.69,51.58,7.4
Torbjörn,0.55,56.06,2.56,0.68,59.93,2.8,0.66,56.89,2.51,0.59,55.82,2.54,0.47,54.95,2.56,0.41,53.38,2.5,0.37,50.75,2.5,0.27,51.15,2.48,0.1,58,3
Tracer,1.4,49.77,2.12,0.98,51.75,2.15,0.93,47.99,1.91,1.16,50.02,2.08,1.57,49.7,2.13,2.1,49.88,2.17,2.73,49.76,2.25,3.39,53.09,2.48,3.09,63.98,3.25
Orisa,1.53,46.13,3.39,1.92,48.49,3.29,1.88,46.21,3.23,1.62,45.08,3.35,1.28,45.27,3.54,1.09,46.57,3.75,0.97,47.47,3.93,1.12,49.65,4.25,1.39,46.62,4.4
