Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.6,49.66,3.79,3.82,52.03,3.04,5.18,49.61,3.38,6.79,49.72,3.75,7.87,48.79,3.92,8.31,50.35,4.16,8.43,49.23,4.26,7.09,49.95,4.59,4.87,51.89,4.59
Kiriko,6.19,48.54,3.96,7.23,49.48,3.27,6.79,48.57,3.62,6.06,47.82,4.04,5.75,48.65,4.33,5.47,48.74,4.49,5.74,48.36,4.57,5.56,51.4,4.83,2.52,69.14,6.45
Genji,4.35,51.82,2.07,4.19,54.36,2.2,3.96,50.69,1.94,4.37,51.34,2.04,4.79,52.26,2.12,4.62,52.45,2.12,4.18,50.87,2.19,2.98,50.83,2.38,1.51,75.22,2.48
Moira,4.53,51.78,4.66,5.94,51.57,3.87,5.61,51.33,4.27,4.67,52.03,4.8,3.97,52.6,5.26,3.07,51.75,5.49,2.37,50.24,5.52,1.59,50.08,6.17,0.5,80.52,6.62
Sojourn,3.22,46.36,2.35,2.2,49.35,2.3,2.64,45.65,2.21,3.1,45.93,2.31,3.56,46.31,2.36,4.08,46.34,2.44,4.66,46.72,2.56,5.36,47.38,2.86,3.19,73.78,3.74
Soldier: 76,3,50.42,2.43,3.32,52.17,2.43,3.54,49.49,2.34,3.22,50.05,2.4,2.68,50.91,2.49,2.33,50.6,2.57,1.99,51.65,2.65,1.36,54.47,2.89,N,N,N
Cassidy,4.75,48.65,2.29,3.08,53.57,2.3,3.77,49.42,2.14,4.73,48.1,2.24,5.4,47.9,2.3,6.05,47.38,2.39,6.51,48.3,2.49,7.11,50.77,2.78,7.73,64.25,3.61
Zenyatta,2.36,54.25,4.62,2.43,54.34,3.81,2.33,55.22,4.29,2.48,54.21,4.66,2.42,54.42,4.94,2.24,53.15,5.18,1.91,51.21,5.26,1.24,50.31,5.59,0.17,100,11
Reaper,2.18,53.9,2.3,2.79,57.9,2.67,2.47,52.36,2.21,2.3,53.2,2.21,1.9,54.13,2.29,1.65,53.89,2.36,1.41,55.48,2.42,1.43,49.9,2.39,1.85,63.59,2.82
Juno,2.15,51.06,4.63,3.03,50.97,3.77,2.37,50.34,4.24,2.02,51.1,4.85,1.92,52.04,5.26,1.82,50.73,5.22,1.94,51.43,5.34,2.07,54.67,5.96,1.01,95.74,9.36
Ashe,1.78,51.79,2.49,1.31,52.43,2.28,1.59,52.1,2.37,1.85,50.98,2.5,1.96,51.8,2.54,1.97,52.38,2.59,1.93,52.42,2.67,2.06,52.86,2.81,0.84,46.19,2.5
Ramattra,1.55,49.74,3.29,2.33,52.17,3.42,2.09,49.11,3.16,1.56,49.47,3.3,1.13,48.6,3.36,0.9,50.55,3.47,0.76,48.62,3.55,0.83,50.99,3.44,0.84,17.31,2.68
Mercy,2.04,47.23,3.4,2.69,46.5,2.33,2.07,45.93,2.84,1.88,47.57,3.59,1.99,48.09,4.01,1.91,46.98,4.3,2.05,49.92,4.8,1.88,49.6,5.25,1.18,100,18
Zarya,1,52.85,4.47,0.59,55.17,4.09,0.83,51.05,4.06,0.96,51.86,4.24,1.06,52.9,4.57,1.26,54.07,4.99,1.6,55.76,5.15,2.16,54.62,5.37,3.36,64.38,5.33
Bastion,2.34,49.4,2.52,3.44,52.53,2.5,3.13,48.79,2.44,2.51,48.44,2.52,1.72,49.46,2.66,1.31,48.89,2.66,0.9,47.4,2.69,0.85,47.3,2.9,0.34,94.35,8
Lúcio,0.71,50.81,2.64,1.43,55.17,2.32,0.83,48.41,2.49,0.58,49.55,2.74,0.53,51.81,3.02,0.53,49.64,2.97,0.57,47.19,3.05,0.44,37.21,3.09,0.5,23.29,3.45
Mauga,1.43,49.63,3.71,1.53,48.78,3.43,1.44,47.9,3.54,1.43,49.57,3.72,1.39,50.98,3.84,1.44,51.58,3.92,1.33,50.09,4.08,1.43,51.28,4.31,7.9,86.73,7.62
Hanzo,1.7,49.42,2.73,1.75,51.07,2.6,1.68,48.96,2.51,1.69,48.96,2.7,1.73,49.79,2.85,1.7,48.53,3.01,1.67,51.07,3.02,1.49,49.31,3.14,0.84,40.71,3.05
Pharah,1.35,52.23,2.5,1.25,53.64,2.68,1.4,51.94,2.45,1.44,51.99,2.42,1.31,51.76,2.48,1.28,51.79,2.6,1.32,54.5,2.68,1.16,55.09,2.96,1.18,37.95,4.59
Illari,0.83,51,3.43,1.25,54.54,2.9,0.93,50.05,3.24,0.8,51.36,3.55,0.7,50.49,3.68,0.68,48.05,3.67,0.69,50.22,3.87,0.68,50.29,4.06,0.5,38.53,4.63
Doomfist,2.27,53.52,3.27,1.13,55.89,3.31,1.5,52.51,3.08,2.2,52.82,3.16,2.88,53.83,3.27,3.32,53.79,3.39,3.34,55.11,3.64,3.23,51.61,3.79,1.85,47.28,4.05
Venture,0.72,54.43,2.13,0.45,56.13,2.22,0.66,53.76,2.13,0.81,55.81,2.18,0.81,53.71,2.08,0.71,52.41,2.09,0.64,55.44,2.07,0.53,45.59,2.04,0.5,94.15,6.4
Junkrat,1.24,52.92,2.3,1.55,53.45,2.22,1.5,52,2.21,1.3,53.46,2.33,1.07,53.02,2.37,0.94,52.43,2.41,0.7,56.17,2.48,0.58,48.68,2.36,N,N,N
Sigma,1.94,52.16,3.66,1.75,53.26,3.56,1.97,50.6,3.45,2.01,52.35,3.68,1.93,52.79,3.77,1.9,52.53,3.86,1.85,53.04,3.94,2.36,53.91,4.13,2.35,52.32,4.69
Brigitte,1.01,51.11,3.01,1.03,53.98,2.38,1.03,51.06,2.67,1,50.91,3,1.03,49.54,3.24,0.99,50.99,3.6,0.98,52.68,3.82,0.82,52.4,4.13,0.17,0,0.5
Widowmaker,1.06,47.52,2.34,1.24,48.16,2.63,1.04,45.64,2.18,0.97,47.48,2.31,0.97,47.4,2.3,1.1,48.98,2.39,1.41,50.26,2.44,1.78,48.46,2.71,1.85,78.21,3.22
Lifeweaver,1.86,48.46,4.12,2.03,48.95,3.15,2.15,48.62,3.79,1.99,48.78,4.25,1.77,48.41,4.65,1.43,47.36,4.71,1.15,45.71,4.89,0.91,47.93,5.36,N,N,N
