Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.25,49.61,4.05,3.88,52.87,3.28,5.22,49.32,3.4,6.5,50.01,3.78,8.01,49.39,4.11,9.02,49.52,4.39,9.1,49.21,4.58,7.31,48.99,4.7,5.25,80.24,7.72
Kiriko,6.16,48.22,4.07,5.53,49.9,3.21,6.47,48.29,3.51,6.21,48.06,3.91,6.05,48.21,4.26,6.21,48.14,4.5,6.07,47.75,4.65,5.77,49.16,4.78,4.29,64.99,6.55
Genji,3.19,49.18,2.18,4.65,58.65,2.54,3.21,46.66,1.94,2.97,48.72,2.13,3.18,49.21,2.22,3.21,48.98,2.21,3.13,47.5,2.25,2.68,50.46,2.44,0.32,100,9.17
Moira,2.65,48.9,4.61,4.03,50.83,3.79,4.07,49.39,4.15,3.2,48.32,4.56,2.36,48.86,4.99,1.61,48.62,5.48,1.1,47.47,5.52,0.53,49.71,6.13,0.16,0,3
Sojourn,2.59,45.37,2.45,2.53,46.37,2.31,2.71,44.33,2.2,2.49,45.03,2.35,2.35,44.96,2.48,2.62,45.74,2.63,3.16,46.79,2.7,3.81,49.55,2.99,2.86,42.16,3.27
Soldier: 76,2.65,47.71,2.45,4.14,52.7,2.62,3.44,47.07,2.3,2.91,45.99,2.39,2.43,47.88,2.48,2.07,48.67,2.6,1.78,48.04,2.69,1.44,55,3.17,0.64,51.3,2.92
Cassidy,5.57,47.81,2.48,4.18,54.69,2.46,4.28,48.35,2.23,4.95,48,2.38,5.8,46.63,2.48,6.68,47.48,2.58,7.22,47.97,2.69,7.67,49.09,2.93,6.36,69.57,4.25
Zenyatta,2.52,53.68,4.91,2.75,54.39,4.12,2.78,53.11,4.33,2.61,53.98,4.75,2.6,54.48,5.19,2.37,53.31,5.46,1.98,50.71,5.53,1.21,52.65,5.41,0.16,0,4.5
Reaper,1.88,50.63,2.32,2.7,58.72,2.76,2.34,49.43,2.25,2.14,49.91,2.27,1.76,50.49,2.36,1.44,50.41,2.31,1.26,50.17,2.3,1.08,50.78,2.37,3.66,62.94,3.32
Juno,3.65,51.22,4.26,4.18,51.38,3.24,3.92,50.38,3.63,3.65,51.4,4.12,3.51,51.31,4.49,3.55,51.41,4.84,3.55,51.89,5,3.34,49.68,5.19,1.75,54.27,5.53
