Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.66,48.81,3.85,3.73,50.46,3.02,4.96,49.11,3.36,6.66,48.62,3.77,8.31,48.49,4.08,9.08,48.85,4.27,8.89,48.39,4.38,7.6,49.62,4.58,3.35,55.39,4.47
Kiriko,6.82,49.46,4.1,7.35,49.98,3.27,7.36,49,3.69,6.69,49.41,4.21,6.46,49.51,4.58,6.4,49.68,4.74,6.27,50.16,4.84,6.05,51.32,5.07,4.99,69.25,6.07
Genji,2.94,52.11,2.19,3.3,56.51,2.49,2.63,50.2,1.99,2.97,51.99,2.15,3.12,52.01,2.21,3,51.97,2.27,2.75,51.42,2.31,2,50.63,2.4,0.86,85.14,4.66
Moira,4.06,51.64,4.61,5.36,50.98,3.77,4.98,51.18,4.14,3.98,51.9,4.76,3.46,52.51,5.36,3,52.23,5.7,2.48,51.01,5.77,1.66,51.22,5.97,0.34,99.72,9
Sojourn,2.16,45.84,2.37,1.8,49.33,2.34,2.08,45.82,2.22,2.16,44.88,2.31,2.17,45.45,2.45,2.28,45.12,2.55,2.71,47.2,2.67,3.39,47.7,2.88,2.49,74.67,4.99
Soldier: 76,2.15,49.37,2.46,2.77,52.09,2.62,2.51,48.61,2.33,2.25,48.27,2.41,1.82,49.49,2.53,1.54,49.77,2.62,1.4,51.56,2.75,1.05,54.55,2.79,0.09,0,5.75
Cassidy,3.85,48.02,2.39,2.57,53.61,2.41,2.89,49,2.2,3.73,47.74,2.32,4.48,47.07,2.43,5.13,46.45,2.51,6.08,47.07,2.59,6.58,48.17,2.76,4.21,47.14,2.82
Zenyatta,2.4,53.66,4.8,2.46,51.6,3.92,2.31,53.76,4.31,2.37,54.62,4.85,2.57,54.18,5.29,2.52,53.49,5.5,2.1,50.38,5.54,1.42,48.62,5.64,0.26,0,5
Reaper,1.69,50.36,2.15,2.25,54.93,2.53,1.96,49.58,2.08,1.75,49.65,2.08,1.46,49.54,2.12,1.19,48.21,2.11,1.05,50.13,2.23,1.06,53.58,2.23,2.67,62.26,2.78
Juno,2.04,50.36,3.86,2.91,49.42,3.11,2.28,49.65,3.47,1.84,50.83,4.03,1.81,51.02,4.51,1.84,51.16,4.62,1.65,50.65,4.49,2.09,53.84,4.98,1.46,64.14,4.01
Ashe,1.41,51.26,2.84,1.03,52.8,2.65,1.22,51.25,2.67,1.48,51.05,2.83,1.55,51.12,2.92,1.55,50.96,2.96,1.77,51.64,3.06,1.91,50.89,3.17,1.03,41.94,2.85
Ramattra,1.98,48.12,3.16,2.96,51.48,3.22,2.82,47.8,3.06,2.05,47.02,3.15,1.29,47.37,3.26,0.97,47.42,3.4,0.82,46.17,3.45,0.8,46.9,3.7,1.29,43.53,3.63
Mercy,2.53,48.04,3.53,3.08,45.7,2.38,2.31,46.96,2.86,2.27,48.7,3.66,2.63,48.81,4.19,2.79,48.67,4.51,2.84,49.53,4.91,2.92,50.96,5.43,1.46,80.21,9.38
Zarya,1.43,52.62,4.55,0.93,55.22,4.11,1.2,51.99,4.05,1.46,51.67,4.36,1.49,52.31,4.74,1.69,53.08,5.11,2.16,54.39,5.33,3.28,55.62,5.54,5.67,71.73,6.68
Bastion,1.51,46.78,2.53,2.23,49.38,2.56,2.07,47.44,2.47,1.58,45.29,2.52,1.04,44.96,2.61,0.79,44.98,2.66,0.63,46.35,2.8,0.51,41.44,2.91,0.34,60.49,4.38
Lúcio,0.75,50.09,2.65,1.52,51.8,2.33,0.87,48.91,2.52,0.59,49.9,2.77,0.55,50.49,2.97,0.59,49.98,3.09,0.58,46.91,3.14,0.58,49.28,3.4,0.26,100,0
Mauga,1.65,48.73,4.01,1.87,48.9,3.78,1.81,47.48,3.77,1.69,48.28,3.97,1.52,49.43,4.23,1.39,51.07,4.41,1.36,51.82,4.67,1.54,50.21,4.83,11.26,71.19,6.81
Hanzo,1.81,50.22,2.87,1.72,54.64,2.8,1.58,49.45,2.59,1.75,49.8,2.84,1.97,49.97,2.96,2,49.33,3.08,2.29,50.32,3.18,2.03,50.45,3.41,1.2,41.81,3
Pharah,1.18,52.06,2.6,1.06,52.69,2.67,1.18,51.94,2.57,1.18,51.8,2.54,1.19,52.42,2.59,1.22,51.88,2.64,1.28,51.7,2.84,1.41,51.73,3.04,1.81,69.76,4.33
Illari,1.26,50.17,3.07,1.53,49.53,2.55,1.36,49.85,2.79,1.15,50.79,3.13,1.17,50.21,3.36,1.25,49.92,3.43,1.2,50.63,3.49,1.14,50.6,3.64,0.26,93.6,6.44
Doomfist,3.24,52.02,3.18,1.66,53.69,3.01,2.28,51.41,2.97,3.22,52.16,3.09,4.16,52.18,3.23,4.52,51.67,3.32,4.46,51.57,3.46,4.57,53.4,3.73,3.96,70.65,4.85
Venture,0.52,52.69,2.15,0.37,53.03,2.17,0.51,53.16,2.16,0.59,52.24,2.15,0.56,52.52,2.14,0.5,52.97,2.17,0.46,50.84,2.17,0.39,60.79,2.23,0.09,0,0
Junkrat,1,52.41,2.38,1.24,53.69,2.35,1.21,51.63,2.25,1.07,52.26,2.4,0.85,52.71,2.47,0.71,53,2.58,0.53,53.72,2.64,0.32,49.55,2.48,0.09,0,0.5
Sigma,2.33,52.59,3.79,2.29,53.4,3.62,2.54,51.91,3.55,2.43,52.43,3.79,2.15,52.79,4,2.03,53.45,4.13,2.06,52.45,4.16,2.82,55.76,4.42,6.53,61.09,4.58
