Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.29,48.56,3.85,3.21,51.19,3.11,3.95,48.57,3.3,5,48.3,3.67,6.05,48.29,3.98,6.56,48.6,4.23,6.79,48.9,4.46,6.06,49.7,4.61,6.91,75.42,6.23
Kiriko,4.29,47.67,4.03,5.05,48.79,3.24,4.85,47.39,3.56,4.37,47.4,4.01,4.01,47.6,4.36,3.8,47.87,4.59,3.72,48.34,4.74,3.51,49.48,4.87,3.81,68.4,6.5
Genji,2.77,50.97,2.17,3.39,53.98,2.24,2.5,48.46,1.95,2.58,50.7,2.14,2.88,51.49,2.23,3.08,51.78,2.28,2.94,51.15,2.34,2.28,52.3,2.44,0.96,52.09,2.63
Moira,2.23,48.82,4.5,3.68,49.95,3.77,3.35,48.59,4.06,2.44,48.35,4.54,1.74,49.04,5.11,1.23,49.42,5.55,0.83,48.88,5.72,0.5,50.34,6.05,0.54,49.41,5.63
Sojourn,2.24,45.86,2.46,2.2,48.15,2.32,2.2,44.99,2.24,2.09,44.93,2.36,2.12,45.66,2.53,2.42,46.77,2.67,2.98,47.29,2.78,3.52,49.34,2.96,3.28,56.72,3.23
Soldier: 76,3.23,49.49,2.53,4.14,51.87,2.51,3.75,48.46,2.38,3.42,48.6,2.48,2.97,49.69,2.61,2.65,50.83,2.74,2.35,51.83,2.89,1.97,53.24,3.03,0.99,49.97,3.16
Cassidy,4.62,48.67,2.5,3.29,52.68,2.32,3.51,48.75,2.24,4.2,48.65,2.41,5.04,48.23,2.54,5.87,48.13,2.65,6.47,48.65,2.77,6.92,50.08,2.94,5.82,67.55,3.9
Zenyatta,1.98,53.83,4.81,2.42,54.06,4.04,2.2,53.5,4.33,2.04,53.96,4.76,1.94,54.34,5.16,1.73,53.47,5.43,1.47,52.75,5.67,1.14,50.75,5.8,0.51,80.12,8.65
Reaper,2.01,54.28,2.49,2.56,56.25,2.63,2.43,53.36,2.42,2.2,53.75,2.45,1.84,54.57,2.51,1.55,55.25,2.55,1.22,55.91,2.6,1.05,57.13,2.73,5.81,59.77,3.08
Juno,2.11,50.56,4.07,3.55,50.44,3.26,2.8,49.42,3.56,2.07,50.39,4.1,1.71,51.5,4.64,1.58,51.74,4.95,1.57,52.05,5.11,1.62,52.62,5.18,1.54,67.63,5.29
Ashe,2.42,52.03,2.94,1.78,52.49,2.66,2.06,51.07,2.69,2.36,51.6,2.89,2.6,52.23,3.02,2.74,52.49,3.08,2.9,53.42,3.16,3.24,54.44,3.27,2.91,55.06,3.35
Ramattra,1.55,47.27,3.14,2.21,50.62,3.17,2.27,47.65,3.06,1.77,46.48,3.1,1.22,46.65,3.22,0.87,46.43,3.3,0.67,46.29,3.35,0.58,46.52,3.51,0.47,57.65,4.94
Mercy,2.55,49.5,3.89,3.16,46.53,2.48,2.39,47.26,2.98,2.38,49.71,3.78,2.54,50.38,4.38,2.74,50.75,4.88,2.79,50.7,5.27,3.1,53.44,6.04,6.08,72.55,6.78
Zarya,1.13,48.02,4.1,0.79,51.93,3.81,0.94,48.82,3.71,1.08,47.38,3.9,1.16,47.08,4.16,1.26,47.47,4.43,1.58,49.24,4.76,2.31,50.64,5.11,3.19,53.79,5.63
Bastion,2.21,47.7,2.62,3.03,50.88,2.57,3.02,48.08,2.51,2.43,46.86,2.58,1.85,46.83,2.72,1.48,47.41,2.83,1.2,48.25,2.94,0.99,49.47,3.14,1.6,57.53,3.68
Lúcio,0.88,50.83,2.89,1.78,52.54,2.55,1.22,50.16,2.69,0.85,50.48,2.92,0.68,50.9,3.13,0.6,51.18,3.25,0.61,51.12,3.39,0.54,51.55,3.44,0.54,76.23,6.73
Mauga,1.07,48.49,3.84,1.44,48.31,3.6,1.3,47.08,3.57,1.12,47.86,3.77,0.97,49.49,4.05,0.83,50.85,4.26,0.71,51.26,4.44,0.71,54.38,4.75,2.75,63.89,5.78
Hanzo,1.91,49.99,2.86,2.15,52.77,2.66,1.84,49.06,2.56,1.82,49.54,2.79,1.9,49.87,2.97,2.02,50.3,3.08,2.11,51.03,3.22,2.12,51.9,3.4,0.73,50.01,3.79
Pharah,1.15,51.37,2.51,1.23,51.24,2.56,1.28,50.68,2.5,1.18,51.27,2.47,1.1,51.67,2.49,1.05,52.12,2.56,0.98,51.87,2.66,0.8,54.18,2.87,0.7,63.77,3.71
Illari,1.23,53.29,3.44,1.46,52.32,2.76,1.35,52.19,3.04,1.22,53.15,3.4,1.14,53.81,3.68,1.11,54.3,3.86,1.25,54.63,3.99,1.47,53.56,4.01,1.15,68.59,5.3
Doomfist,2.56,51.55,3.17,1.14,53.83,2.98,1.44,51.55,2.94,2.23,52.04,3.09,3.12,51.4,3.15,3.68,50.96,3.25,3.86,51.22,3.42,4.27,52.74,3.77,2.79,54.97,4.29
