Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.65,48.95,3.92,3.83,52.71,3.16,5.03,49.53,3.3,5.95,48.9,3.63,7.14,48.64,3.98,8.22,48.75,4.29,8.64,48.84,4.51,7.43,49.22,4.64,5.53,66.46,5.37
Kiriko,5.68,48.74,4.02,5.51,50.74,3.29,6.31,48.7,3.49,5.85,48.56,3.87,5.5,48.66,4.23,5.41,48.59,4.47,5.31,48.8,4.63,4.97,49.64,4.82,2.86,64.66,6.37
Genji,5.83,53.04,2.33,6.08,62.49,2.9,4.95,51.38,2.15,5.47,52.24,2.26,6.11,52.91,2.33,6.44,53.02,2.38,6.3,53.14,2.49,5.65,53.91,2.67,2.64,58.15,3.02
Moira,2.68,47.4,4.36,3.61,50.06,3.66,3.77,48.06,3.88,3.13,47.25,4.24,2.47,46.79,4.71,1.88,46.64,5.12,1.24,46.09,5.32,0.58,46.56,5.48,0.59,69.18,8.19
Sojourn,2.69,45.44,2.31,2.62,50.8,2.32,2.86,45.28,2.12,2.71,44.82,2.21,2.55,44.72,2.32,2.6,45.54,2.46,2.94,46.15,2.61,3.43,49.31,2.89,2.59,57.73,3.04
Soldier: 76,3.46,49.31,2.48,4.9,55.48,2.7,4.11,48.75,2.31,3.77,48.29,2.4,3.31,48.86,2.5,2.85,49.57,2.62,2.39,50.35,2.77,1.85,51.57,3.01,0.64,61.8,3.06
Cassidy,7.03,48.26,2.31,5.06,57.52,2.5,5.39,49.07,2.1,6.32,48.57,2.21,7.45,47.7,2.31,8.42,47.31,2.4,8.96,46.88,2.5,9.32,48.32,2.69,13.06,75.1,3.87
Zenyatta,2.87,52.61,4.62,3.04,54.06,3.94,3.03,52.42,4.06,2.95,52.96,4.42,2.96,52.92,4.84,2.75,52.01,5.14,2.28,50.58,5.34,1.61,48.93,5.49,0.29,52.88,6.91
Reaper,2.77,56.17,2.55,3.47,60.68,2.98,3.09,54.65,2.48,3.03,55.48,2.52,2.69,56.15,2.54,2.38,57.04,2.57,2.03,57.48,2.61,1.97,59.2,2.81,6.2,64.8,3.16
Juno,2.06,49.17,3.71,3.01,49.99,2.98,2.66,48.54,3.22,2.19,48.95,3.61,1.85,49.27,4.02,1.67,49.96,4.33,1.62,49.58,4.38,1.33,50.09,4.11,0.51,66.6,4.85
