Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.24,49.81,3.91,4.26,51.85,3.09,5.92,50.2,3.31,6.73,49.82,3.62,7.71,49.59,4,8.81,49.59,4.38,8.99,49.66,4.64,7.73,50.72,4.84,5.53,72.22,5.23
Kiriko,6.12,48.86,3.97,6.33,52.19,3.42,6.69,48.71,3.46,6.18,48.47,3.77,5.94,48.57,4.16,5.88,49.08,4.51,5.84,48.87,4.68,5.27,50.43,4.88,2.05,58.64,5.21
Genji,5.39,52.33,2.34,6.21,62.85,2.95,4.68,50.41,2.14,5.07,51.31,2.25,5.63,52.06,2.33,5.9,52.26,2.4,5.65,52.14,2.49,5.05,52.76,2.67,3.83,70,2.97
Moira,3.97,50.32,4.81,4.58,52.63,4.01,4.8,50,4.17,4.35,49.91,4.56,3.8,50.34,5.14,3.26,50.69,5.77,2.62,50.35,6.18,1.88,50,6.54,2.18,83.2,8.8
Sojourn,2.9,45.64,2.43,3.21,52.65,2.56,3.13,45.42,2.21,2.92,44.48,2.31,2.72,44.91,2.45,2.77,45.77,2.62,3.11,46.93,2.8,3.52,48.99,3.08,5.64,63.7,3.68
Soldier: 76,3.79,49.29,2.57,5.67,57.57,2.98,4.3,48.41,2.37,3.97,48.15,2.47,3.63,48.33,2.59,3.18,49.35,2.73,2.7,49.97,2.91,2.26,52.81,3.18,0.88,57.97,3.06
Cassidy,6.02,48.93,2.5,4.32,55.63,2.47,4.78,49.7,2.24,5.37,49.2,2.38,6.31,48.51,2.52,7.34,47.79,2.65,8.25,47.86,2.77,9.21,49,2.96,14.1,62.73,3.46
Zenyatta,3.42,52.2,4.49,2.69,53.2,3.83,3.65,52.21,3.98,3.54,52.55,4.29,3.5,52.54,4.69,3.31,51.44,5.07,2.91,49.95,5.31,2.25,47.44,5.38,1.01,72.4,7.51
Reaper,2.72,56.09,2.59,4.4,65.67,3.48,3.18,54.49,2.48,2.97,54.95,2.51,2.62,55.43,2.54,2.03,56.16,2.6,1.49,56.65,2.66,1.19,58.11,2.87,0.32,95.63,4.03
Juno,2.82,49.57,3.7,4.32,53.33,3.32,3.61,48.61,3.21,2.92,48.92,3.54,2.48,49.66,3.99,2.26,49.85,4.41,2.25,50.33,4.61,2.13,51.47,4.82,2.9,89.67,10.81
Ashe,2.27,51.11,2.77,1.24,52.07,2.51,1.9,50.97,2.57,2.17,51.14,2.68,2.44,51.02,2.82,2.63,50.89,2.89,2.74,51.58,2.97,2.62,52.59,3.12,1.62,50.31,3.1
Ramattra,1.96,50.7,3.5,2.38,56.46,3.81,2.45,50.7,3.34,2.31,49.91,3.44,1.82,49.82,3.52,1.37,51.18,3.65,1.05,52.3,3.81,0.98,54.27,4.19,0.4,55.03,3.92
Mercy,2.1,48.95,3.4,3.65,49.66,2.57,2.22,45.72,2.57,1.85,48,3.08,1.92,49.53,3.73,2.15,50.59,4.4,2.33,51.93,4.99,2.56,54.39,5.55,6.04,83.83,8.83
Zarya,1.49,46.59,3.83,1.1,56.05,4.14,1.27,48.73,3.6,1.49,46.81,3.69,1.58,45.05,3.83,1.55,44.74,4.01,1.67,45.65,4.26,2.08,47.07,4.61,1.94,58.3,5.11
Bastion,1.44,47.44,2.53,1.51,51,2.5,2.11,48.46,2.46,1.76,46.75,2.48,1.26,46.23,2.58,0.88,47.33,2.74,0.63,49.53,2.96,0.44,50.22,3.09,0.08,67.23,2.33
Lúcio,2.43,55.07,3.37,3.36,57.07,3.04,2.96,54.39,3.01,2.58,54.93,3.24,2.22,55.13,3.51,2.02,55.46,3.85,1.9,54.68,4.07,1.61,53.85,4.39,0.45,93.31,7.59
Mauga,1.24,48.53,3.78,1.93,53.33,4.06,1.47,46.67,3.44,1.32,47.39,3.66,1.17,48.63,3.88,0.97,49.66,4.03,0.84,51.09,4.3,0.91,53.51,4.65,2.5,64.39,5.43
Hanzo,1.86,48.84,2.7,2.24,51.24,2.38,2.02,48.31,2.42,1.79,48.73,2.6,1.77,48.56,2.79,1.85,49.01,2.99,1.92,49.22,3.13,1.67,49.59,3.28,1.12,51.41,3.52
