Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.37,49.93,3.95,4.18,51.9,3.09,5.92,50.24,3.33,6.79,49.89,3.65,7.88,49.76,4.03,9.04,49.82,4.41,9.34,49.75,4.67,8.29,50.73,4.86,6.26,71.24,5.39
Kiriko,6.04,48.89,3.98,6.23,52.19,3.41,6.57,48.73,3.47,6.09,48.49,3.79,5.86,48.66,4.19,5.83,48.97,4.51,5.79,49.02,4.67,5.34,50.33,4.88,2.07,55.6,5.18
Genji,5.63,52.37,2.32,6.46,62.67,2.93,5.01,50.56,2.13,5.34,51.45,2.24,5.84,52.07,2.31,6.06,52.27,2.38,5.8,52.22,2.47,5.04,52.74,2.66,3.44,65.04,2.92
Moira,3.81,50.17,4.78,4.56,52.65,4,4.74,49.98,4.17,4.22,49.77,4.56,3.62,50.14,5.12,3.02,50.34,5.72,2.36,50.15,6.11,1.58,49.83,6.47,2.03,82.21,9.25
Sojourn,2.9,45.69,2.43,3.18,52.56,2.55,3.1,45.47,2.22,2.88,44.5,2.31,2.72,44.95,2.45,2.79,45.86,2.62,3.19,47.11,2.81,3.65,48.84,3.07,4.77,61.53,3.76
Soldier: 76,3.78,49.22,2.56,5.63,57.52,2.96,4.26,48.39,2.36,3.96,48.02,2.46,3.63,48.34,2.58,3.2,49.28,2.72,2.72,49.9,2.9,2.21,52.5,3.16,0.93,51.67,3.19
Cassidy,6.22,48.99,2.48,4.51,55.4,2.44,5.02,49.66,2.23,5.6,49.25,2.37,6.5,48.56,2.51,7.5,47.91,2.63,8.41,47.99,2.76,9.24,49.11,2.96,11.82,68.19,3.71
Zenyatta,3.37,52.32,4.51,2.63,53.35,3.83,3.55,52.46,3.99,3.47,52.72,4.31,3.46,52.55,4.71,3.31,51.63,5.1,2.96,49.95,5.32,2.27,48.05,5.45,0.99,65.56,6.54
Reaper,2.62,55.84,2.56,4.37,65.78,3.47,3.1,54.32,2.45,2.88,54.61,2.48,2.5,55.07,2.5,1.94,55.78,2.55,1.36,56.43,2.62,1.07,57.53,2.83,0.97,63.23,3.24
Juno,2.83,49.58,3.72,4.3,53.04,3.3,3.67,48.82,3.24,2.96,49.03,3.58,2.49,49.59,4,2.25,49.78,4.41,2.2,50.14,4.59,2.08,50.77,4.76,2.34,87.75,9.58
Ashe,2.28,51.11,2.76,1.22,51.98,2.49,1.88,51.12,2.56,2.17,51.13,2.69,2.46,51.03,2.81,2.66,50.87,2.88,2.78,51.33,2.95,2.66,52.82,3.14,1.38,53.2,3.11
Ramattra,1.97,50.63,3.49,2.34,56.39,3.78,2.42,50.48,3.33,2.31,49.8,3.42,1.85,49.93,3.52,1.42,51.11,3.65,1.14,52.48,3.82,1.15,54.61,4.21,0.53,66.51,4.11
Mercy,2.18,49.19,3.46,3.64,49.53,2.56,2.24,45.98,2.61,1.92,48.24,3.14,2.01,49.82,3.79,2.27,50.78,4.44,2.54,52.06,5.05,2.8,54.46,5.64,7.86,82.62,8.68
Zarya,1.45,47.76,3.91,1.08,56.81,4.21,1.23,49.69,3.67,1.46,47.96,3.77,1.54,46.24,3.91,1.51,46.05,4.1,1.66,47.23,4.38,2.06,48.53,4.72,1.7,57.59,5.2
Bastion,1.44,47.31,2.52,1.52,50.88,2.49,2.11,48.32,2.45,1.76,46.67,2.47,1.26,46.13,2.57,0.88,47.02,2.73,0.62,49.17,2.93,0.43,49.18,3.07,0.14,94.99,4.82
Lúcio,2.34,54.85,3.34,3.33,56.64,2.98,2.9,54.06,2.98,2.49,54.61,3.21,2.11,55.01,3.49,1.91,55.39,3.82,1.78,54.86,4.06,1.5,53.99,4.38,0.29,93.84,7.65
Mauga,1.29,48.66,3.76,1.96,53.15,4.03,1.54,47.24,3.48,1.4,47.75,3.65,1.22,48.57,3.83,0.99,49.56,4,0.82,50.6,4.23,0.88,52.69,4.58,4.69,67.91,5.96
Hanzo,2.05,49.39,2.76,2.33,51.36,2.4,2.16,48.82,2.47,1.97,49.24,2.65,1.97,49.2,2.84,2.09,49.59,3.02,2.2,49.81,3.17,2.04,51.01,3.33,2.98,70.22,3.89
Pharah,1.65,50.42,2.48,2.39,56.65,2.9,1.95,49.28,2.4,1.73,49.71,2.42,1.53,50.05,2.45,1.39,50.45,2.54,1.29,51.03,2.69,1.19,51.39,2.94,0.95,75.1,3.73
Illari,1.83,52.63,3.13,2.36,55.38,2.9,2.1,51.66,2.74,1.91,52.15,2.99,1.73,52.93,3.28,1.59,53.08,3.53,1.54,52.97,3.66,1.45,51.36,3.76,0.51,76.36,5.52
Doomfist,2.93,51.96,3.14,0.81,54.23,3.02,1.68,52.68,3.05,2.55,52.51,3.1,3.41,51.96,3.12,3.94,51.17,3.15,4.31,51.3,3.32,4.7,52.43,3.67,3.47,57.15,4.28
Venture,1.7,55.24,2.4,1.16,59.57,2.7,1.48,55.69,2.41,1.76,55.06,2.39,1.83,54.66,2.37,1.77,55.24,2.41,1.68,55.61,2.47,1.68,55.1,2.51,2.34,57.12,2.44
Junkrat,1.46,50.08,2.3,1.92,51.17,2.14,2.01,49.74,2.17,1.65,49.89,2.27,1.33,50.11,2.4,1.02,50.52,2.52,0.71,50.71,2.57,0.34,46.67,2.35,0.04,1.53,0
Sigma,1.83,52.5,3.91,1.07,53.89,3.68,1.78,52.67,3.72,2.01,52.25,3.84,1.93,52.35,3.97,1.71,52.79,4.1,1.56,52.54,4.19,1.63,53.62,4.5,1.25,48.12,4.65
Brigitte,1.95,50.14,3.7,0.96,53.27,2.99,1.7,51.65,3.18,1.93,50.18,3.42,2.05,49.52,3.78,2.21,49.63,4.21,2.32,49.85,4.51,2.06,49.76,4.76,2.27,89.5,9.29
Widowmaker,1.47,48.47,2.27,2.76,60.4,3.24,1.42,44.58,2.01,1.3,46.31,2.13,1.33,47.62,2.2,1.47,48.25,2.26,1.79,48.06,2.36,2.49,48.73,2.59,3.16,50.13,2.84
Lifeweaver,2.42,48.99,4.13,2.39,51.31,3.36,2.71,49.21,3.6,2.69,49.24,4,2.45,48.9,4.39,2.05,48.1,4.77,1.59,47.3,4.95,1.11,45.64,5.08,1.18,74.93,6.63
Sombra,1.71,48.48,3.09,0.95,51.52,2.91,1.61,49.61,2.95,1.71,48.55,3.02,1.81,48.2,3.15,1.9,47.68,3.22,1.74,47.33,3.29,1.45,47.32,3.42,0.84,49.82,4.24
D.VA,2.22,50.28,5.44,2.92,52.78,5.11,2.56,49.14,4.97,2.37,49.75,5.32,2.11,50.81,5.67,1.83,50.79,5.93,1.73,50.31,6.2,1.91,51.04,6.78,1.35,54.99,8.61
Torbjörn,0.95,54.8,2.55,1.34,60.91,2.99,1.22,55.95,2.47,1.05,55.16,2.52,0.86,53.53,2.54,0.73,52.24,2.58,0.62,50.87,2.58,0.5,48.85,2.57,0.28,67.48,3.17
Tracer,2.44,51.35,2.32,2.32,60.37,2.75,1.73,50.1,2.1,1.95,50.85,2.23,2.44,50.87,2.29,3.16,51,2.36,4.19,51.29,2.49,5.54,53.03,2.78,5.97,60.89,3.26
Orisa,2.39,47.52,3.61,2.3,52.5,3.61,2.49,47.71,3.35,2.53,46.82,3.49,2.38,46.48,3.66,2.15,47.76,3.89,2.12,49.57,4.17,2.75,52.87,4.62,2.16,59.13,4.81
Hazard,1.36,49.71,3.45,0.94,56.9,3.69,1.03,50.02,3.21,1.29,49.35,3.34,1.46,49.03,3.42,1.56,49.58,3.57,1.7,49.98,3.79,2.19,51.59,4.13,1.82,68.72,5.57
Winston,1.31,50.27,3.26,1.11,57.28,3.36,0.97,49.23,2.92,1.2,49.64,3.14,1.43,49.87,3.25,1.55,50.51,3.44,1.62,50.57,3.67,1.8,51.93,4.12,1.2,59.37,4.73
Reinhardt,1.15,53.06,2.52,1.52,57.06,2.55,1.24,51.54,2.29,1.22,52.59,2.49,1.14,53.14,2.59,0.99,53.78,2.69,0.83,53.25,2.76,0.61,52.58,2.8,0.88,66.88,2.32
Junker Queen,0.95,54.33,4.58,0.83,59.01,4.62,0.93,53.91,4.23,1.02,54.12,4.48,1,54.28,4.68,0.84,54.05,4.79,0.76,54.15,4.96,0.75,53.93,5.21,0.77,53.37,5.07
Baptiste,2.36,48.36,3.7,1.42,49.71,2.96,2.16,48.58,3.18,2.34,48.16,3.44,2.48,48.11,3.82,2.56,48.52,4.2,2.59,48.57,4.47,2.33,50.23,4.81,0.72,70.66,6.39
Mei,1.08,54.09,3.17,0.61,56.3,3.2,1.05,55.08,3.23,1.16,54.41,3.21,1.15,53.61,3.16,1.08,53.19,3.09,0.88,52.88,3.06,0.65,53.59,3.17,0.22,78.85,5.57
Roadhog,1.06,44.58,3.74,1,45.55,3.12,1.03,44.66,3.35,1.07,45.05,3.68,1.11,44.91,3.95,1.03,43.36,3.99,0.93,42.28,4.05,0.83,42.64,4.08,0.89,43.29,4.44
Echo,0.7,48.77,2.14,0.56,50.3,2.03,0.8,48.81,2.05,0.76,48.52,2.09,0.69,48.48,2.15,0.63,49.13,2.29,0.58,49.22,2.4,0.6,49.06,2.64,1.28,67.07,3.41
Symmetra,0.95,56.93,2.86,0.48,57.47,3.2,0.72,58.33,3.19,0.8,57.66,3.08,0.93,56.22,2.89,1.21,55.78,2.58,1.69,55.49,2.03,2.53,56.92,1.86,2.77,60.35,1.9
Wrecking Ball,0.49,51.9,4.04,0.22,51.55,3.31,0.35,52.16,3.63,0.45,52.25,3.89,0.53,52.15,4.09,0.62,51.28,4.25,0.66,50.89,4.46,0.69,52.11,4.91,0.25,29.67,2.63
Freja,2.08,46.7,2.19,2.2,56.38,2.53,1.86,46.08,1.92,1.86,45.82,2.04,2.01,45.91,2.18,2.32,46.27,2.32,2.91,46.87,2.49,3.94,48.95,2.76,8.24,75.35,3.99
AnaC,7.06,49.73,3.85,5.89,49.47,3.32,6.36,49.43,3.55,7,49.8,3.85,7.91,49.87,4.11,8.45,50.05,4.2,7.94,47.96,4.08,8.86,47.76,4.26,N,N,N
KirikoC,6.26,48.2,4.01,7.17,47.89,3.54,6.26,48.27,3.8,6.06,48.28,4.06,6.22,48.19,4.26,6.79,47.95,4.3,6.7,46.12,4.18,9.47,55.65,4.8,N,N,N
GenjiC,5.53,50.3,2.36,4.86,50.56,2.36,4.96,50.47,2.36,5.57,50.39,2.36,6.15,50.14,2.36,5.95,49.74,2.36,5.23,47.78,2.42,2.36,46.79,2.58,N,N,N
MoiraC,4.2,48.04,4.87,5,48.18,4.31,4.61,48.09,4.62,4.23,48.09,4.95,3.81,48.03,5.23,3.09,47.27,5.35,2.04,43.22,5.11,1.32,35.4,4.95,N,N,N
SojournC,3.38,45.46,2.5,3.54,44.12,2.3,3.36,44.34,2.4,3.23,45.35,2.5,3.4,46.52,2.61,4.1,47.92,2.69,4.94,47.07,2.74,3.8,58.04,3.49,N,N,N
Soldier: 76C,4.46,48.26,2.61,4.56,48.37,2.54,4.88,48.01,2.58,4.7,48.25,2.62,4.01,48.71,2.65,2.87,47.99,2.62,1.54,43.47,2.4,0.61,58.67,3.52,N,N,N
CassidyC,6.56,48.86,2.53,4.97,49.11,2.38,5.54,49.26,2.47,6.53,48.98,2.54,7.64,48.56,2.58,8.48,48.34,2.58,8.73,46.49,2.58,6.35,61.28,3.28,N,N,N
ZenyattaC,3.19,48.96,4.54,3.14,49.99,4.08,3.07,49.44,4.26,3.13,49,4.56,3.38,48.51,4.84,3.46,47.75,4.97,3.04,45.27,4.81,1.63,43.86,4.29,N,N,N
ReaperC,2.93,51.29,2.44,3.21,51.73,2.53,3.4,51.4,2.49,3.09,51.12,2.42,2.42,51.37,2.37,1.57,51.02,2.33,0.91,47.77,2.38,0.19,23.6,1.15,N,N,N
