Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.37,49.93,3.95,4.18,51.91,3.09,5.92,50.24,3.33,6.79,49.89,3.65,7.88,49.76,4.03,9.05,49.83,4.41,9.34,49.75,4.67,8.29,50.76,4.86,6.2,71.16,5.37
Kiriko,6.04,48.89,3.98,6.23,52.19,3.41,6.57,48.74,3.47,6.09,48.5,3.79,5.86,48.66,4.19,5.83,48.97,4.51,5.79,49.03,4.67,5.34,50.34,4.88,2.06,55.27,5.17
Genji,5.63,52.37,2.32,6.47,62.68,2.93,5.01,50.55,2.13,5.35,51.46,2.24,5.84,52.08,2.31,6.07,52.27,2.38,5.8,52.21,2.47,5.05,52.74,2.66,3.4,65.14,2.92
Moira,3.81,50.17,4.78,4.56,52.66,3.99,4.74,49.97,4.17,4.21,49.77,4.56,3.62,50.13,5.12,3.02,50.34,5.72,2.35,50.13,6.1,1.58,49.85,6.48,2,82.21,9.25
Sojourn,2.9,45.7,2.43,3.18,52.59,2.55,3.1,45.46,2.22,2.89,44.52,2.31,2.72,44.95,2.45,2.79,45.86,2.62,3.2,47.12,2.81,3.66,48.88,3.07,4.74,61.08,3.74
Soldier: 76,3.78,49.23,2.56,5.63,57.54,2.96,4.26,48.4,2.36,3.96,48.03,2.46,3.62,48.34,2.58,3.2,49.28,2.72,2.72,49.92,2.9,2.21,52.46,3.16,0.93,51.9,3.18
Cassidy,6.23,48.99,2.48,4.51,55.42,2.44,5.02,49.66,2.23,5.6,49.25,2.37,6.5,48.56,2.51,7.5,47.92,2.63,8.42,48.01,2.76,9.25,49.09,2.96,11.83,68.4,3.71
Zenyatta,3.37,52.33,4.51,2.63,53.33,3.83,3.55,52.48,4,3.47,52.73,4.31,3.46,52.56,4.71,3.32,51.65,5.1,2.96,49.98,5.33,2.27,48.03,5.45,0.97,65.56,6.54
Reaper,2.62,55.82,2.56,4.37,65.79,3.47,3.1,54.31,2.45,2.88,54.59,2.48,2.5,55.06,2.5,1.94,55.75,2.55,1.36,56.42,2.62,1.06,57.64,2.83,0.96,63.23,3.24
Juno,2.83,49.58,3.72,4.29,53.03,3.3,3.67,48.82,3.24,2.96,49.04,3.58,2.48,49.59,4,2.25,49.77,4.41,2.2,50.13,4.58,2.07,50.77,4.76,2.3,87.75,9.58
