Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.26,48.65,3.95,3.67,52.54,3.23,4.78,48.9,3.3,5.53,48.51,3.62,6.66,48.37,4.01,7.77,48.55,4.36,8.38,48.86,4.63,7.32,49.22,4.74,5.73,77.81,5.44
Kiriko,5.16,48.15,4.04,5.4,49.78,3.29,5.89,48.01,3.49,5.29,47.94,3.89,4.96,48.09,4.26,4.8,48.08,4.51,4.71,48.73,4.69,4.57,48.55,4.83,1.55,80.81,7.1
Genji,5.65,53.42,2.34,5.69,60.84,2.74,4.68,52,2.18,5.31,52.54,2.26,5.93,53.42,2.34,6.35,53.88,2.42,6.24,53.63,2.51,5.32,53.99,2.7,3.94,68.73,3.66
Moira,2.48,47.54,4.46,3.5,50.15,3.73,3.52,48.13,3.96,2.86,47.65,4.33,2.26,46.79,4.81,1.71,46.57,5.24,1.16,46.23,5.47,0.7,48.68,5.79,1.91,61.84,8.09
Sojourn,3.1,45.69,2.36,2.82,50.84,2.32,3.07,45.6,2.17,3.04,45.47,2.25,2.97,44.93,2.37,3.17,45.71,2.5,3.73,45.78,2.65,4.53,49.47,2.92,4.53,55.36,2.96
Soldier: 76,3.46,49.33,2.53,4.85,55.01,2.65,4.05,48.7,2.35,3.78,48.76,2.47,3.31,49.05,2.56,2.88,49.37,2.68,2.41,49.44,2.78,1.86,50.49,2.96,1.31,58.12,3.39
Cassidy,8.08,48.81,2.33,5.41,56.58,2.46,6.05,49.51,2.12,7.27,49.05,2.23,8.59,48.44,2.34,9.81,48.08,2.43,10.46,47.87,2.53,10.57,48.58,2.71,21.72,76.29,3.76
Zenyatta,3.03,53.21,4.73,3.01,54.27,4,3.13,53,4.14,3.12,53.3,4.5,3.13,53.61,4.95,2.96,53.05,5.31,2.46,51.18,5.51,1.89,49.09,5.73,0.24,100,10
Reaper,2.12,55.77,2.55,3.21,59.81,2.92,2.63,54.3,2.47,2.48,55.07,2.5,2,55.97,2.54,1.54,56.63,2.61,1.02,58.35,2.66,0.7,62.22,2.91,2.51,61.76,3.14
Juno,2.37,49.13,3.84,3.13,50.34,3.07,2.93,48.77,3.31,2.46,49,3.69,2.21,49.02,4.1,2.02,49.78,4.48,2,48.86,4.63,1.64,48.77,4.49,0.36,99.38,4.8
Ashe,2.09,50.66,2.76,1.78,54.95,2.68,2.03,51.05,2.52,2.1,50.53,2.69,2.16,50.36,2.83,2.13,49.86,2.88,2.04,50.92,2.97,1.82,54.86,3.22,1.31,61.08,3.84
