Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.5,48.81,3.92,3.8,52.6,3.17,4.93,49.25,3.3,5.8,48.69,3.62,6.95,48.53,3.98,8.06,48.71,4.3,8.48,48.77,4.54,7.42,49.34,4.65,6.83,65.26,5.47
Kiriko,5.52,48.53,4.01,5.51,50.56,3.29,6.22,48.47,3.48,5.65,48.35,3.86,5.32,48.52,4.22,5.21,48.29,4.46,5.12,48.63,4.62,4.86,49.12,4.81,3.68,61.94,6.39
Genji,5.78,53.14,2.34,5.89,61.66,2.83,4.86,51.51,2.16,5.44,52.4,2.26,6.06,53.08,2.33,6.43,53.22,2.39,6.3,53.37,2.5,5.6,53.91,2.67,3.14,62.79,3.09
Moira,2.63,47.4,4.38,3.58,50.43,3.72,3.7,48,3.9,3.05,47.15,4.24,2.42,46.83,4.73,1.85,46.7,5.15,1.25,46.35,5.37,0.62,47.39,5.62,0.9,67.18,8.53
Sojourn,2.81,45.55,2.32,2.7,51.14,2.34,2.91,45.52,2.14,2.82,45.08,2.22,2.67,44.7,2.33,2.77,45.47,2.46,3.18,46.24,2.62,3.7,49.59,2.91,3.37,56.84,2.98
Soldier: 76,3.47,49.32,2.49,4.89,55.39,2.69,4.1,48.71,2.33,3.78,48.53,2.43,3.32,48.83,2.51,2.86,49.51,2.63,2.39,50.29,2.78,1.82,50.75,2.99,0.81,55.73,3.22
Cassidy,7.36,48.42,2.31,5.19,57.36,2.49,5.61,49.22,2.11,6.64,48.7,2.22,7.81,47.92,2.31,8.85,47.55,2.41,9.47,47.16,2.5,9.72,48.06,2.68,17.97,74.76,3.92
Zenyatta,2.91,52.74,4.64,3.02,54.02,3.96,3.05,52.54,4.08,3,53.01,4.44,3.01,53.09,4.86,2.81,52.18,5.18,2.31,50.99,5.39,1.7,48.72,5.52,0.36,45.2,6.75
Reaper,2.49,56.12,2.55,3.32,59.81,2.93,2.89,54.59,2.48,2.78,55.36,2.51,2.4,56.21,2.54,2.02,57.42,2.59,1.62,57.77,2.62,1.4,59.7,2.84,5.03,66.98,3.36
Juno,2.17,49.14,3.74,3.08,50.06,3,2.76,48.63,3.25,2.28,48.84,3.62,1.97,49.21,4.04,1.8,49.95,4.37,1.75,49.34,4.46,1.43,49.83,4.24,0.63,65.42,4.54
Ashe,2.06,50.96,2.74,1.84,55.19,2.7,2.02,51.21,2.52,2.09,50.69,2.67,2.12,50.68,2.8,2.09,50.49,2.85,2,51.13,2.94,1.79,53.62,3.12,1.17,56.52,3.31
Ramattra,1.26,46.02,3.09,1.87,52.71,3.32,1.9,47.32,3.07,1.59,45.13,3.06,1.07,44.61,3.09,0.68,44.11,3.13,0.52,45.25,3.22,0.48,49.44,3.49,0.13,67.45,3.33
Mercy,2.48,49.35,3.76,3.43,47.86,2.46,2.47,47.06,2.8,2.25,49.13,3.43,2.37,49.99,4.08,2.63,50.3,4.71,2.84,50.39,5.25,2.9,51.86,5.74,5.39,76.75,7.17
Zarya,1.47,51.05,4.19,1.12,55.78,4.06,1.32,51.24,3.81,1.49,50.56,3.99,1.51,49.77,4.2,1.43,51.38,4.53,1.72,53.08,4.82,2.26,55.59,5.18,2.02,64.31,6.57
Bastion,1.35,46.82,2.49,2.27,52.62,2.64,2.12,47.63,2.4,1.63,45.64,2.43,1.11,45.58,2.54,0.76,46.57,2.68,0.56,47.22,2.76,0.4,46.98,2.95,0.76,55.24,3.46
Lúcio,1.46,53.42,3.15,2.6,56.47,2.72,2.06,53.14,2.86,1.6,52.92,3.09,1.23,53.05,3.33,1.05,53.86,3.61,0.98,52.93,3.69,0.88,55.91,4.17,0.31,99.11,14.4
Mauga,1.15,48.21,3.8,1.64,49.85,3.71,1.42,47.14,3.5,1.27,47,3.67,1.08,48.47,3.96,0.87,50.38,4.12,0.75,50.4,4.32,0.86,53.81,4.69,3.28,70.44,6.17
Hanzo,3.57,50.85,2.96,3.61,56.96,2.97,3.38,50.77,2.67,3.4,50.54,2.82,3.5,50.4,2.99,3.82,50.47,3.14,4.24,50.9,3.3,4.37,52.29,3.48,4.45,53.35,3.55
Pharah,1.27,49.63,2.44,1.63,53.17,2.63,1.57,48.4,2.35,1.35,48.82,2.37,1.18,49.75,2.42,1.06,50.7,2.55,1,51.33,2.7,0.98,51.97,2.91,0.31,55.95,4.33
Illari,1.21,51.63,3.12,1.77,55.36,2.85,1.5,51.08,2.73,1.26,51.66,2.99,1.11,51.3,3.27,1.03,51.41,3.49,0.96,51.41,3.65,0.92,51.05,3.77,0.45,68.08,6.12
Doomfist,3.97,53.01,3.22,1.74,58.16,3.33,2.36,53.64,3.07,3.56,53.5,3.17,4.59,52.98,3.19,4.96,52.3,3.26,5.13,51.84,3.39,5.26,53.56,3.77,2.61,60.95,4.35
Venture,1.63,53.61,2.27,0.9,57.36,2.48,1.43,54.39,2.33,1.73,53.81,2.27,1.75,52.97,2.23,1.67,53.47,2.27,1.52,52.96,2.3,1.39,53.38,2.4,1.3,54.27,2
Junkrat,1.17,49.28,2.25,1.84,52.17,2.24,1.68,49.17,2.1,1.32,48.93,2.2,1.04,49.3,2.33,0.83,49.13,2.42,0.6,47.72,2.44,0.28,47.11,2.37,N,N,N
Sigma,1.89,52.74,3.97,1.59,55.19,3.78,2.03,52.84,3.75,2.07,52.41,3.88,1.92,52.74,4.06,1.65,52.71,4.18,1.53,52.6,4.23,1.65,53.16,4.49,1.08,58.12,4.75
Brigitte,1.49,48.47,3.6,1.1,50.85,2.85,1.4,50.63,3.1,1.51,48.91,3.37,1.54,47.95,3.7,1.57,47.2,4.05,1.55,46.99,4.3,1.25,47.41,4.52,0.22,84.76,10.36
Widowmaker,1.35,46.71,2.24,2.11,53.62,2.67,1.4,44.21,2.04,1.24,45.59,2.16,1.23,46.71,2.23,1.34,46.96,2.26,1.56,47.5,2.35,2.2,48.25,2.63,3.05,68.19,3.28
