Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.36,49.92,3.94,4.21,51.94,3.1,5.95,50.26,3.33,6.8,49.88,3.64,7.86,49.74,4.02,9.01,49.79,4.41,9.28,49.76,4.66,8.2,50.8,4.87,6,70.85,5.35
Kiriko,6.05,48.88,3.98,6.26,52.19,3.42,6.61,48.69,3.47,6.12,48.5,3.79,5.87,48.63,4.18,5.83,49,4.51,5.77,48.94,4.67,5.28,50.39,4.88,2.08,56.71,5.35
Genji,5.54,52.38,2.32,6.35,62.72,2.93,4.88,50.55,2.14,5.23,51.42,2.24,5.76,52.09,2.31,6.01,52.3,2.38,5.77,52.24,2.47,5.06,52.76,2.67,3.51,63.98,2.89
Moira,3.85,50.21,4.79,4.58,52.65,4,4.76,50,4.18,4.26,49.81,4.57,3.66,50.19,5.13,3.07,50.42,5.72,2.4,50.26,6.11,1.63,49.97,6.49,2,83.07,9.29
Sojourn,2.89,45.65,2.43,3.2,52.48,2.55,3.11,45.47,2.22,2.89,44.42,2.3,2.71,44.92,2.45,2.78,45.85,2.62,3.16,47.08,2.81,3.6,48.77,3.07,4.88,61.23,3.73
Soldier: 76,3.8,49.24,2.56,5.65,57.45,2.96,4.29,48.4,2.36,3.98,48.05,2.46,3.65,48.38,2.58,3.21,49.3,2.73,2.73,49.96,2.91,2.22,52.36,3.16,0.99,51.64,3.29
Cassidy,6.17,48.98,2.49,4.45,55.56,2.45,4.93,49.67,2.23,5.53,49.26,2.37,6.45,48.53,2.51,7.46,47.9,2.64,8.38,47.98,2.77,9.24,49.05,2.96,12.1,66.6,3.62
Zenyatta,3.38,52.23,4.5,2.65,53.3,3.84,3.57,52.39,3.99,3.48,52.65,4.3,3.47,52.47,4.7,3.31,51.45,5.08,2.94,49.84,5.32,2.25,47.91,5.44,0.94,68.03,6.43
Reaper,2.65,55.9,2.57,4.38,65.68,3.46,3.13,54.35,2.46,2.92,54.72,2.49,2.54,55.19,2.51,1.98,55.85,2.56,1.39,56.47,2.63,1.09,57.58,2.83,0.88,64.09,3.21
Juno,2.82,49.57,3.72,4.28,53.07,3.31,3.63,48.76,3.24,2.94,49.04,3.57,2.48,49.58,4,2.25,49.77,4.41,2.2,50.1,4.59,2.1,50.8,4.79,2.58,88.39,9.76
Ashe,2.3,51.12,2.77,1.23,52,2.5,1.89,51.15,2.56,2.2,51.16,2.69,2.48,51.05,2.81,2.69,50.87,2.88,2.8,51.28,2.95,2.68,52.82,3.14,1.44,52.98,3.11
