Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.28,48.55,3.85,3.21,51.18,3.11,3.95,48.57,3.29,4.99,48.29,3.67,6.04,48.29,3.98,6.55,48.6,4.23,6.77,48.89,4.46,6.04,49.71,4.61,6.9,75.29,6.2
Kiriko,4.28,47.67,4.03,5.05,48.81,3.24,4.84,47.38,3.56,4.37,47.4,4.01,4.01,47.59,4.36,3.79,47.88,4.59,3.71,48.36,4.74,3.5,49.48,4.87,3.8,68.25,6.51
Genji,2.77,50.96,2.17,3.39,53.95,2.24,2.49,48.46,1.95,2.57,50.69,2.14,2.87,51.5,2.23,3.07,51.78,2.28,2.93,51.17,2.34,2.28,52.29,2.44,0.96,52.62,2.65
Moira,2.22,48.81,4.5,3.68,49.92,3.77,3.35,48.58,4.06,2.44,48.35,4.55,1.73,49.04,5.11,1.23,49.42,5.55,0.83,48.85,5.73,0.5,50.16,6.03,0.53,49.22,5.67
Sojourn,2.24,45.86,2.46,2.2,48.16,2.32,2.2,44.99,2.24,2.09,44.93,2.36,2.12,45.66,2.53,2.42,46.79,2.67,2.98,47.3,2.78,3.52,49.33,2.96,3.25,56.21,3.2
Soldier: 76,3.23,49.49,2.54,4.14,51.86,2.51,3.75,48.46,2.38,3.42,48.6,2.48,2.97,49.68,2.61,2.65,50.82,2.74,2.34,51.85,2.89,1.97,53.31,3.04,1.01,49.97,3.16
Cassidy,4.62,48.67,2.5,3.29,52.67,2.32,3.51,48.75,2.24,4.2,48.66,2.41,5.04,48.23,2.54,5.87,48.13,2.65,6.46,48.64,2.77,6.91,50.04,2.94,5.86,67.54,3.9
Zenyatta,1.98,53.83,4.81,2.42,54.03,4.04,2.2,53.5,4.33,2.04,53.96,4.76,1.93,54.33,5.16,1.72,53.48,5.43,1.47,52.78,5.67,1.13,50.73,5.8,0.49,81.35,9
Reaper,2.01,54.28,2.49,2.56,56.22,2.63,2.43,53.36,2.42,2.19,53.76,2.45,1.84,54.57,2.51,1.55,55.28,2.56,1.22,55.95,2.6,1.04,57.1,2.73,5.88,59.77,3.08
Juno,2.11,50.56,4.07,3.55,50.44,3.26,2.8,49.41,3.56,2.07,50.4,4.1,1.71,51.5,4.64,1.58,51.72,4.95,1.56,52.09,5.11,1.62,52.6,5.18,1.53,68.11,5.24
Ashe,2.42,52.03,2.94,1.78,52.5,2.66,2.05,51.07,2.69,2.35,51.59,2.89,2.6,52.24,3.03,2.74,52.48,3.08,2.9,53.44,3.16,3.24,54.5,3.27,2.94,55.17,3.36
Ramattra,1.55,47.27,3.14,2.21,50.61,3.17,2.27,47.64,3.06,1.77,46.48,3.1,1.22,46.64,3.22,0.87,46.45,3.3,0.67,46.31,3.35,0.58,46.57,3.52,0.44,60.16,5.02
Mercy,2.55,49.5,3.89,3.16,46.49,2.48,2.38,47.25,2.98,2.38,49.72,3.78,2.54,50.38,4.38,2.73,50.74,4.89,2.79,50.71,5.27,3.09,53.38,6.03,6.16,72.55,6.78
Zarya,1.13,48.01,4.1,0.79,51.92,3.81,0.94,48.8,3.71,1.08,47.38,3.9,1.16,47.07,4.16,1.26,47.48,4.44,1.58,49.18,4.75,2.31,50.63,5.11,3.15,52.77,5.55
Bastion,2.21,47.69,2.62,3.03,50.88,2.57,3.02,48.07,2.51,2.44,46.85,2.58,1.85,46.84,2.72,1.49,47.39,2.83,1.2,48.21,2.94,0.99,49.52,3.15,1.61,57.52,3.69
Lúcio,0.88,50.83,2.89,1.78,52.49,2.56,1.22,50.17,2.7,0.85,50.47,2.92,0.68,50.92,3.14,0.6,51.14,3.25,0.61,51.19,3.39,0.54,51.5,3.43,0.54,79.09,6.83
Mauga,1.07,48.49,3.84,1.44,48.28,3.6,1.3,47.09,3.57,1.12,47.85,3.77,0.97,49.5,4.05,0.83,50.82,4.26,0.71,51.26,4.44,0.71,54.38,4.75,2.72,63.89,5.78
Hanzo,1.91,49.99,2.86,2.15,52.75,2.66,1.84,49.07,2.56,1.82,49.55,2.79,1.89,49.88,2.97,2.02,50.29,3.09,2.11,51,3.22,2.11,51.99,3.4,0.74,50.01,3.79
Pharah,1.15,51.38,2.51,1.23,51.23,2.56,1.28,50.69,2.5,1.18,51.29,2.47,1.1,51.69,2.49,1.04,52.13,2.56,0.98,51.87,2.66,0.79,54.18,2.87,0.7,63.06,3.7
Illari,1.23,53.28,3.44,1.46,52.28,2.76,1.35,52.2,3.04,1.22,53.14,3.4,1.14,53.8,3.68,1.11,54.3,3.86,1.25,54.62,3.99,1.46,53.48,4.01,1.14,67.82,5.19
Doomfist,2.56,51.54,3.17,1.14,53.82,2.98,1.44,51.53,2.94,2.23,52.04,3.09,3.12,51.39,3.15,3.68,50.95,3.25,3.86,51.24,3.42,4.27,52.73,3.77,2.76,54.73,4.29
Venture,0.85,52.11,2.23,0.54,55.06,2.25,0.76,52.96,2.24,0.9,51.79,2.22,0.92,51.67,2.21,0.89,51.94,2.22,0.84,50.96,2.24,0.72,52.43,2.38,0.21,20.08,1.44
Junkrat,1.36,51.84,2.44,1.79,51.9,2.31,1.71,51.05,2.29,1.45,51.78,2.42,1.23,52.32,2.55,1.05,52.64,2.62,0.8,52.55,2.64,0.44,51.48,2.59,0.07,67.52,2.59
Sigma,1.93,51.56,3.7,1.83,53.61,3.58,2.1,51.49,3.51,2.06,51.07,3.64,1.84,51.3,3.79,1.72,51.77,3.91,1.74,52.35,4.07,2.19,53.52,4.28,3.31,57.5,5.01
Brigitte,0.9,49.33,3.6,0.86,50.8,2.79,0.94,49.74,3.12,0.93,48.84,3.46,0.89,49.04,3.86,0.86,49.4,4.22,0.86,49.76,4.47,0.79,49.98,4.68,0.42,81.81,7.28
Widowmaker,1.23,47.01,2.38,1.61,48.45,2.52,1.19,44.72,2.22,1.12,46.25,2.33,1.15,47.56,2.4,1.3,48.31,2.46,1.5,48.88,2.55,1.96,50.41,2.79,2,56.2,3.59
Lifeweaver,1.07,47.51,4.16,1.19,48.6,3.07,1.22,47.62,3.61,1.19,47.92,4.2,1.06,47.22,4.57,0.85,46.57,4.83,0.64,46.27,5,0.43,46.03,5.04,0.19,30.36,3.91
Sombra,1.11,48.75,3.13,0.9,49.05,2.68,1.03,48.32,2.86,1.08,48.62,3.1,1.17,48.93,3.27,1.23,49.27,3.32,1.21,48.36,3.32,1,48.43,3.44,0.34,40.88,2.96
D.VA,1.45,49.54,5.48,2.16,49.08,4.78,1.65,47.03,4.79,1.38,49.35,5.41,1.28,51.14,5.97,1.27,51.63,6.32,1.4,51.45,6.62,1.82,52.09,7.01,2.91,57.06,8.72
Torbjörn,0.64,56.41,2.65,0.81,59.57,2.77,0.82,57.38,2.62,0.71,56.4,2.63,0.55,55.69,2.69,0.46,54.63,2.65,0.39,52.21,2.62,0.29,50.26,2.53,0.08,76.23,3.71
Tracer,0.97,49.6,2.15,0.86,49.08,1.98,0.71,47.53,1.95,0.78,49.23,2.1,1,50.19,2.2,1.34,50.46,2.23,1.66,50.51,2.31,2.08,51.42,2.42,1.42,58.38,3.2
Orisa,1.09,44.78,3.3,1.49,47.83,3.16,1.41,45.71,3.17,1.21,44.02,3.25,0.95,43.3,3.41,0.73,43.63,3.6,0.63,46.41,3.89,0.6,46.34,4.16,0.34,53.28,5.46
Hazard,0.43,47.27,3.08,0.4,48.65,2.74,0.43,47.6,2.87,0.44,46.66,3,0.43,46.74,3.12,0.41,47.47,3.34,0.42,49.13,3.58,0.46,50.12,3.85,0.44,62.3,4.26
Winston,1.19,52.55,3.81,0.81,51.51,3.04,0.94,51.51,3.31,1.16,52.49,3.69,1.31,52.78,3.93,1.39,53.06,4.18,1.51,53.36,4.47,1.73,53.24,4.81,2.92,60.94,6.38
Reinhardt,1.01,50.97,2.38,1.17,51.33,2.14,1.1,50.61,2.22,1.08,51.07,2.37,0.99,51.01,2.46,0.86,50.94,2.54,0.76,51.3,2.65,0.63,50.88,2.71,0.81,68.45,2.54
