Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.45,48.63,3.84,3.26,51.36,3.1,4.05,48.67,3.3,5.16,48.36,3.67,6.28,48.35,3.97,6.8,48.64,4.21,7.01,48.93,4.43,6.27,49.7,4.58,7.56,75.58,5.92
Kiriko,4.45,47.88,4.04,5.16,49.01,3.24,4.99,47.64,3.57,4.53,47.62,4.02,4.19,47.78,4.37,3.99,48.08,4.59,3.9,48.48,4.72,3.68,49.4,4.86,4.19,68.57,6.49
Genji,2.88,51.02,2.17,3.52,54.45,2.27,2.59,48.52,1.95,2.68,50.73,2.13,2.99,51.55,2.22,3.18,51.75,2.27,3.04,51,2.33,2.33,51.65,2.43,0.95,51.2,2.66
Moira,2.3,48.9,4.48,3.77,50.09,3.74,3.43,48.71,4.05,2.51,48.44,4.53,1.8,49.11,5.09,1.28,49.25,5.5,0.87,48.54,5.68,0.5,49.85,5.97,0.46,51.5,5.73
Sojourn,2.26,45.81,2.44,2.2,48.2,2.31,2.23,45.03,2.23,2.11,44.85,2.34,2.14,45.58,2.51,2.43,46.64,2.64,3,47.31,2.76,3.52,49.02,2.94,3.19,55.95,3.28
Soldier: 76,3.24,49.54,2.52,4.12,52.02,2.51,3.76,48.51,2.37,3.43,48.61,2.47,2.98,49.76,2.6,2.66,50.82,2.73,2.36,51.73,2.87,1.96,52.96,3,0.93,51.54,3.17
Cassidy,4.69,48.64,2.48,3.34,52.82,2.33,3.57,48.75,2.23,4.29,48.64,2.39,5.12,48.13,2.52,5.95,48.07,2.63,6.56,48.49,2.74,7.03,49.91,2.92,5.41,67.04,3.79
Zenyatta,2.07,53.77,4.79,2.49,53.96,4.01,2.27,53.5,4.33,2.12,53.99,4.75,2.05,54.23,5.13,1.83,53.32,5.39,1.57,52.55,5.59,1.2,50.06,5.69,0.54,77.31,8.48
Reaper,2.04,54.17,2.47,2.61,56.33,2.63,2.47,53.31,2.41,2.23,53.72,2.44,1.85,54.34,2.48,1.56,54.99,2.52,1.23,55.55,2.56,1.06,56.39,2.69,5.39,59.84,3.12
Juno,2.08,50.6,4.05,3.45,50.49,3.25,2.74,49.49,3.55,2.04,50.47,4.09,1.7,51.53,4.62,1.57,51.63,4.9,1.55,51.97,5.04,1.65,52.32,5.14,1.37,71.06,5.3
Ashe,2.46,51.97,2.91,1.79,52.42,2.64,2.09,51.13,2.68,2.4,51.57,2.87,2.64,52.12,2.99,2.77,52.42,3.05,2.95,53.24,3.12,3.24,54.28,3.24,2.62,54.81,3.36
Ramattra,1.58,47.31,3.12,2.31,50.75,3.18,2.35,47.63,3.05,1.79,46.43,3.09,1.22,46.66,3.21,0.86,46.48,3.29,0.66,46.29,3.33,0.56,46.71,3.49,0.69,55.66,4.44
Mercy,2.61,49.56,3.88,3.23,46.65,2.48,2.44,47.45,2.98,2.45,49.79,3.78,2.6,50.38,4.39,2.79,50.76,4.88,2.85,50.84,5.28,3.15,53.64,6.04,6.33,72.05,6.69
Zarya,1.16,48.37,4.13,0.81,52.23,3.83,0.96,49.2,3.74,1.12,47.64,3.91,1.19,47.4,4.18,1.29,47.87,4.46,1.63,49.51,4.78,2.4,51.41,5.17,3.42,53.41,5.68
Bastion,2.18,47.69,2.61,3.01,50.93,2.57,2.99,48.07,2.5,2.4,46.8,2.57,1.81,46.79,2.71,1.45,47.42,2.82,1.16,48.12,2.91,0.94,49.45,3.12,1.33,56.06,3.6
Lúcio,0.89,51.09,2.88,1.79,53.15,2.54,1.22,50.44,2.69,0.85,50.78,2.92,0.69,51.01,3.13,0.62,51.08,3.25,0.62,50.31,3.35,0.56,50.95,3.47,0.57,72.49,6.25
Mauga,1.09,48.6,3.84,1.48,48.47,3.6,1.33,47.22,3.57,1.14,47.94,3.77,0.99,49.67,4.04,0.84,50.7,4.25,0.73,51.4,4.42,0.72,54.24,4.74,3.33,68.23,5.93
Hanzo,1.95,49.99,2.85,2.19,52.88,2.67,1.88,49.11,2.56,1.85,49.6,2.78,1.94,49.82,2.96,2.06,50.21,3.07,2.15,50.94,3.2,2.13,51.55,3.37,0.68,50.99,3.58
Pharah,1.15,51.4,2.5,1.24,51.28,2.56,1.29,50.62,2.49,1.19,51.26,2.46,1.11,51.71,2.48,1.05,52.28,2.55,0.99,52.27,2.65,0.79,54.26,2.88,1.01,60.93,3.32
Illari,1.34,53.36,3.43,1.55,52.72,2.78,1.45,52.41,3.04,1.32,53.23,3.4,1.25,53.84,3.65,1.23,54.09,3.81,1.37,54.36,3.93,1.62,53.77,3.99,1.2,64.91,5.15
Doomfist,2.62,51.48,3.15,1.18,53.99,2.97,1.5,51.49,2.92,2.31,51.98,3.07,3.2,51.28,3.12,3.74,50.89,3.23,3.91,51.16,3.4,4.3,52.54,3.74,3.45,55.51,4.08
Venture,0.85,52.11,2.21,0.54,55.09,2.25,0.75,53.09,2.23,0.9,51.82,2.2,0.92,51.64,2.2,0.89,51.75,2.21,0.84,50.9,2.23,0.7,52.27,2.35,0.18,15.09,1.43
Junkrat,1.36,51.83,2.42,1.77,51.85,2.3,1.7,51.07,2.29,1.45,51.82,2.41,1.23,52.3,2.53,1.05,52.57,2.59,0.8,52.41,2.63,0.44,51.34,2.55,0.06,67.55,2.44
Sigma,2,51.82,3.71,1.89,53.77,3.59,2.16,51.65,3.52,2.12,51.33,3.64,1.91,51.61,3.8,1.79,52.09,3.92,1.84,52.74,4.07,2.31,54,4.3,3.43,56.55,4.96
