Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.32,49.91,3.95,4.14,51.91,3.09,5.86,50.2,3.33,6.72,49.85,3.65,7.83,49.75,4.04,9.02,49.81,4.41,9.34,49.78,4.67,8.28,50.81,4.87,5.8,71.64,5.48
Kiriko,5.97,48.85,3.98,6.16,52.15,3.4,6.49,48.72,3.47,6.02,48.45,3.79,5.79,48.62,4.18,5.78,48.91,4.5,5.74,48.98,4.67,5.31,50.37,4.89,1.96,55,5.04
Genji,5.65,52.43,2.32,6.5,62.82,2.94,5.02,50.58,2.13,5.37,51.52,2.24,5.87,52.14,2.31,6.08,52.34,2.38,5.79,52.18,2.47,5.06,52.72,2.66,3.34,65.12,2.97
Moira,3.73,50.07,4.77,4.5,52.64,3.99,4.67,49.85,4.16,4.13,49.67,4.55,3.53,50.01,5.11,2.93,50.25,5.7,2.27,50.06,6.08,1.48,49.78,6.46,1.76,81.89,9.2
Sojourn,2.92,45.74,2.43,3.19,52.68,2.55,3.1,45.46,2.21,2.9,44.57,2.31,2.74,44.97,2.46,2.82,45.94,2.62,3.24,47.14,2.81,3.73,49.11,3.08,4.63,60.57,3.64
Soldier: 76,3.77,49.25,2.56,5.63,57.57,2.96,4.25,48.4,2.36,3.95,48.03,2.46,3.62,48.39,2.58,3.19,49.25,2.72,2.7,49.95,2.89,2.19,52.52,3.16,0.99,52.85,3.2
Cassidy,6.24,48.99,2.48,4.51,55.52,2.44,5.01,49.64,2.22,5.6,49.26,2.37,6.52,48.57,2.5,7.53,47.93,2.63,8.43,48.01,2.76,9.27,49.11,2.96,11.65,69.33,3.74
Zenyatta,3.31,52.34,4.51,2.6,53.35,3.83,3.49,52.46,3.99,3.41,52.74,4.31,3.4,52.53,4.71,3.27,51.7,5.1,2.91,50.08,5.33,2.22,48.17,5.46,0.89,66.64,6.72
Reaper,2.58,55.74,2.55,4.38,65.99,3.48,3.07,54.2,2.44,2.85,54.45,2.47,2.46,54.93,2.49,1.9,55.6,2.54,1.32,56.31,2.61,1.02,57.86,2.82,1.14,59.97,3.05
Juno,2.75,49.59,3.72,4.2,53.03,3.3,3.57,48.79,3.24,2.87,49.01,3.58,2.41,49.61,4.01,2.2,49.86,4.41,2.14,50.2,4.58,2,50.92,4.73,2.05,88.05,9.48
