Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.67,48.99,3.92,3.83,52.84,3.17,5.06,49.58,3.3,5.98,48.97,3.63,7.16,48.67,3.99,8.24,48.76,4.29,8.66,48.85,4.51,7.44,49.32,4.63,5.34,68.18,5.51
Kiriko,5.72,48.77,4.02,5.51,50.76,3.29,6.34,48.76,3.49,5.89,48.56,3.87,5.55,48.68,4.23,5.47,48.64,4.48,5.37,48.89,4.63,5.06,49.67,4.82,2.85,66.04,6.52
Genji,5.82,53.06,2.33,6.14,62.74,2.91,4.95,51.34,2.14,5.48,52.23,2.26,6.1,52.93,2.33,6.42,52.98,2.38,6.28,53.17,2.49,5.6,53.63,2.66,2.53,57.41,3.02
Moira,2.7,47.47,4.36,3.63,50.17,3.66,3.81,48.05,3.87,3.15,47.31,4.23,2.49,46.91,4.71,1.89,46.72,5.12,1.25,46.14,5.34,0.6,46.31,5.46,0.66,75.75,9.2
Sojourn,2.67,45.44,2.31,2.59,50.91,2.33,2.84,45.31,2.12,2.7,44.77,2.2,2.53,44.7,2.32,2.57,45.54,2.46,2.9,46.16,2.61,3.36,49.33,2.89,2.43,57.34,3.02
Soldier: 76,3.47,49.32,2.48,4.9,55.62,2.71,4.13,48.75,2.31,3.77,48.31,2.4,3.32,48.81,2.5,2.85,49.59,2.62,2.39,50.4,2.77,1.83,51.62,3.01,0.64,60.19,3.05
Cassidy,6.94,48.23,2.31,5.02,57.64,2.51,5.33,49.11,2.1,6.25,48.5,2.21,7.36,47.68,2.31,8.32,47.24,2.4,8.85,46.79,2.5,9.2,48.31,2.69,12.39,74.19,3.84
Zenyatta,2.86,52.6,4.61,3.05,54.23,3.95,3.03,52.4,4.05,2.95,52.91,4.42,2.95,52.93,4.84,2.74,51.97,5.13,2.26,50.55,5.34,1.59,48.85,5.48,0.27,52.88,6.91
Reaper,2.84,56.18,2.56,3.55,60.91,3,3.15,54.73,2.48,3.1,55.43,2.52,2.75,56.11,2.54,2.46,57.03,2.57,2.12,57.51,2.61,2.05,58.97,2.8,5.83,65.05,3.18
Juno,2.04,49.18,3.69,2.99,50.27,2.98,2.65,48.59,3.21,2.17,48.91,3.6,1.83,49.22,4.01,1.65,49.99,4.31,1.59,49.6,4.36,1.33,49.71,4.05,0.54,77.98,5.22
Ashe,2.07,51.16,2.75,1.85,55.29,2.69,2.03,51.03,2.52,2.09,50.92,2.68,2.13,50.86,2.8,2.1,50.99,2.87,2,51.32,2.94,1.82,53.2,3.14,0.84,64.58,3.81
Ramattra,1.23,46.5,3.12,1.85,53.18,3.37,1.91,47.51,3.08,1.58,45.7,3.08,1.03,44.9,3.1,0.64,45,3.15,0.47,45.72,3.23,0.41,48.72,3.5,0.42,41.51,3.01
Mercy,2.61,49.44,3.76,3.54,48.03,2.45,2.56,46.99,2.78,2.41,49.43,3.45,2.51,49.99,4.09,2.77,50.33,4.68,2.91,50.49,5.21,3.03,51.98,5.7,4.35,78.24,7.34
Zarya,1.52,51.3,4.22,1.09,55.56,4.06,1.33,51.42,3.83,1.51,50.44,3.98,1.55,50.16,4.21,1.51,51.7,4.55,1.88,53.57,4.85,2.69,56.15,5.27,4.48,57.54,5.97
Bastion,1.37,46.92,2.49,2.34,52.61,2.64,2.17,47.7,2.4,1.66,45.77,2.42,1.13,45.42,2.53,0.78,46.82,2.68,0.58,47.25,2.73,0.41,48.27,2.95,0.57,52.21,3.4
Lúcio,1.43,53,3.11,2.57,55.58,2.7,2.03,52.59,2.82,1.56,52.5,3.04,1.19,52.83,3.3,1.03,53.62,3.55,0.95,52.36,3.63,0.84,55.81,4.01,0.27,98.92,10.29
Mauga,1.14,48.04,3.77,1.62,49.7,3.69,1.42,46.91,3.48,1.27,46.85,3.65,1.07,48.43,3.92,0.85,49.92,4.09,0.72,50.05,4.25,0.81,53.37,4.57,9.47,66.17,5.85
Hanzo,3.45,50.53,2.91,3.6,57.6,2.99,3.3,50.35,2.62,3.27,50.11,2.78,3.38,50.06,2.94,3.66,50.02,3.08,4.03,50.51,3.23,4.21,52.04,3.42,3.61,55.76,3.74
Pharah,1.3,49.88,2.45,1.64,53.77,2.65,1.6,48.8,2.36,1.37,49,2.38,1.21,50.01,2.43,1.11,50.49,2.55,1.06,51.36,2.72,1,52.26,2.97,1.25,64,3.84
Illari,1.23,51.65,3.1,1.79,54.45,2.77,1.52,51.36,2.72,1.28,51.65,2.99,1.13,51.49,3.26,1.03,51.46,3.46,0.97,50.95,3.61,0.93,50.03,3.74,0.32,75.81,5.69
Doomfist,3.97,52.98,3.21,1.75,58.2,3.33,2.38,53.54,3.07,3.56,53.52,3.16,4.62,52.96,3.18,5,52.24,3.23,5.11,51.85,3.38,5.16,53.16,3.7,2.95,52.32,4.22
Venture,1.56,53.58,2.27,0.87,57.16,2.46,1.37,54.52,2.33,1.67,53.75,2.26,1.68,52.88,2.23,1.59,53.35,2.25,1.46,53.08,2.27,1.27,53.09,2.41,1.03,57.71,2.35
