Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.02,50.51,3.96,4.02,51.2,3.05,6.16,50.37,3.29,7.04,50.37,3.6,8.69,50.48,4.03,10.8,50.49,4.48,11.62,50.86,4.8,9.74,51.41,5.01,4.76,84.61,5.34
Kiriko,6.38,48.96,3.9,5.94,52.44,3.46,6.76,48.07,3.34,6.38,48.43,3.67,6.34,48.95,4.11,6.36,49.28,4.54,6.27,49.71,4.77,5.53,50.22,4.87,2.91,59.03,5.25
Genji,5.55,53.65,2.34,7.52,63.92,3.22,5.2,49.42,2.06,5.33,52.18,2.23,5.56,53.42,2.32,5.64,54.24,2.41,5.25,54.54,2.49,4.58,54.8,2.7,2.65,73.86,3.07
Moira,3.4,49.4,4.41,4.04,52.76,4.01,4.47,49.42,3.93,3.97,49.34,4.26,3.12,48.83,4.73,2.36,48.58,5.32,1.48,47.9,5.68,0.61,47.81,6.01,N,N,N
Sojourn,3.65,46.98,2.47,3.66,51.05,2.6,3.75,45.8,2.22,3.58,45.84,2.33,3.42,46.56,2.48,3.69,47.81,2.68,4.4,49.11,2.9,5.3,51.75,3.23,16.93,70.9,4.12
Soldier: 76,4.22,50.31,2.6,6.27,57.37,3.11,4.79,48.31,2.35,4.4,49.35,2.5,4,49.73,2.61,3.45,50.43,2.75,2.89,51.02,2.89,2.21,54.38,3.15,0.79,42.66,3.71
Cassidy,5.42,50.22,2.54,4.21,54.2,2.52,4.34,49.2,2.22,4.81,50.47,2.42,5.7,50.57,2.58,6.69,49.55,2.69,7.6,48.78,2.79,8.17,49.72,3.03,20.63,76.63,4.14
Zenyatta,3.2,52.53,4.51,1.99,51.03,3.65,3.22,52.57,3.97,3.23,53.08,4.27,3.36,52.99,4.72,3.44,51.91,5.14,3.2,50.46,5.39,2.46,49.59,5.64,0.79,63.14,5.6
Reaper,2.36,55.34,2.54,5.02,67.87,3.89,2.97,51.79,2.32,2.55,53.17,2.39,2.03,53.99,2.43,1.44,53.55,2.4,0.94,54.8,2.4,0.68,53.9,2.5,0.53,95.62,2
Juno,4.63,50.41,3.82,4.94,53.5,3.53,5.22,49.74,3.25,4.67,49.87,3.58,4.48,50.08,4.02,4.32,50.97,4.6,4.2,51.61,4.93,3.53,52.84,5.39,2.38,100,6.5
Ashe,2.54,51.6,2.79,1.27,43.58,2.2,2.02,50.1,2.54,2.42,52.01,2.72,2.8,52.42,2.86,3.02,51.87,2.93,3.28,51.93,2.98,3.59,55.3,3.29,2.91,38.87,3.72
Ramattra,2.53,50.29,3.48,2.7,55.87,3.89,3.07,48.99,3.28,3.11,49.55,3.4,2.38,50.09,3.54,1.65,51.5,3.67,1.26,52.33,3.84,1.13,53.22,4.08,0.53,0,1
Mercy,2.71,49.99,3.45,4.12,51.42,2.67,2.58,45.15,2.46,2.2,48.45,3.03,2.48,50.57,3.74,3.19,52.43,4.6,3.58,53.47,5.32,3.88,54.68,5.89,0.26,0,3.5
Zarya,1.97,51.8,4.25,1.36,58.7,4.5,1.7,52.44,3.93,2.02,51.77,4.06,2.07,50.8,4.26,2.02,50.46,4.51,2.34,51.83,4.81,3.29,54.86,5.31,0.26,100,2.4
Bastion,1.27,44.66,2.28,1.13,42.63,2.07,1.78,46.4,2.24,1.58,44.5,2.26,1.15,43.76,2.33,0.76,43.97,2.38,0.52,45.28,2.59,0.31,49.91,2.72,0.53,88.68,0
Lúcio,1.42,52.09,2.96,2.81,56.56,3.1,1.96,50.82,2.64,1.51,50.73,2.83,1.14,52.57,3.16,0.92,51.65,3.42,0.79,53.83,3.66,0.62,51.96,3.59,N,N,N
Mauga,1.55,48.39,3.75,2.29,52.27,4.27,1.86,46.54,3.44,1.72,47.48,3.63,1.39,48.08,3.77,1.11,49.93,4.01,0.96,51.31,4.29,1.3,54.53,4.79,2.12,59.8,5.92
Hanzo,1.59,48.21,2.56,2.19,46.61,2.15,1.84,45.5,2.22,1.51,48.15,2.47,1.46,48.89,2.7,1.5,50.72,2.92,1.58,50.69,3.12,1.26,50.73,3.28,1.32,76.48,6.64
