Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.59,48.91,3.92,3.81,52.72,3.17,5,49.44,3.3,5.89,48.82,3.62,7.05,48.61,3.98,8.16,48.77,4.3,8.58,48.8,4.52,7.47,49.28,4.64,6.13,67.72,5.48
Kiriko,5.61,48.63,4.02,5.51,50.67,3.29,6.27,48.58,3.49,5.77,48.47,3.87,5.42,48.55,4.23,5.32,48.46,4.47,5.23,48.71,4.62,4.93,49.64,4.82,3.19,63.7,6.33
Genji,5.82,53.07,2.33,5.97,62.17,2.87,4.92,51.45,2.16,5.47,52.33,2.26,6.11,52.96,2.33,6.44,53.07,2.39,6.32,53.25,2.49,5.66,53.88,2.66,3.03,58.34,3.05
Moira,2.65,47.36,4.37,3.6,50.36,3.69,3.74,48.04,3.89,3.09,47.14,4.23,2.45,46.73,4.73,1.87,46.67,5.13,1.24,45.96,5.34,0.59,46.55,5.53,0.64,67.18,8.53
Sojourn,2.73,45.49,2.31,2.66,50.96,2.33,2.87,45.41,2.13,2.75,44.89,2.21,2.6,44.72,2.33,2.65,45.58,2.46,3.02,46.17,2.61,3.53,49.38,2.89,2.84,59.79,3.08
Soldier: 76,3.46,49.31,2.48,4.91,55.38,2.7,4.1,48.78,2.32,3.77,48.41,2.41,3.31,48.83,2.51,2.85,49.51,2.63,2.38,50.28,2.77,1.84,51.07,2.99,0.73,61.34,3.1
Cassidy,7.17,48.31,2.31,5.13,57.39,2.49,5.48,49.09,2.1,6.46,48.64,2.21,7.59,47.76,2.31,8.59,47.45,2.4,9.14,46.98,2.5,9.46,48.22,2.68,14.96,75.86,3.93
Zenyatta,2.88,52.67,4.63,3.02,54.23,3.95,3.03,52.51,4.07,2.97,52.9,4.43,2.98,52.99,4.85,2.77,52.13,5.16,2.28,50.83,5.36,1.64,48.78,5.5,0.35,52.88,6.91
Reaper,2.66,56.15,2.55,3.38,60.11,2.94,3,54.66,2.48,2.94,55.42,2.52,2.58,56.21,2.53,2.25,57.18,2.57,1.89,57.45,2.61,1.71,59.79,2.82,5.62,64.31,3.12
Juno,2.1,49.2,3.72,3.05,50.23,2.98,2.7,48.66,3.24,2.22,48.96,3.61,1.9,49.23,4.04,1.72,49.94,4.35,1.67,49.56,4.42,1.36,49.87,4.13,0.57,66.03,4.95
