Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.42,48.77,3.84,3.58,50.42,3.02,4.86,49.06,3.38,6.52,48.61,3.78,7.98,48.46,4.05,8.56,48.7,4.24,8.36,48.45,4.37,7.16,49.66,4.52,2.99,58.3,5.18
Kiriko,7.13,49.68,4.12,7.61,49.93,3.28,7.67,49.27,3.72,7.03,49.57,4.23,6.82,49.81,4.58,6.7,50.01,4.73,6.48,50.56,4.84,6.16,51.41,5.05,5.29,72.03,6.22
Genji,3.44,52.13,2.17,3.61,55.87,2.4,3.13,50.57,2,3.51,51.89,2.14,3.7,52.13,2.21,3.5,52.24,2.26,3.29,51.79,2.33,2.38,51.6,2.47,0.61,69.06,3.97
Moira,4.01,51.4,4.56,5.4,51.01,3.73,4.92,50.98,4.13,3.98,51.7,4.73,3.4,52.18,5.31,2.86,51.67,5.62,2.23,50.2,5.71,1.64,49.98,5.9,1.23,59.61,6.77
Sojourn,2.05,46.04,2.38,1.71,49.11,2.3,1.91,46.04,2.22,2,45.11,2.32,2.08,45.56,2.46,2.29,45.21,2.54,2.86,47.68,2.7,3.39,48.53,2.94,1.61,75.24,4.47
Soldier: 76,2.43,49.67,2.45,2.95,51.98,2.56,2.78,48.91,2.33,2.56,48.7,2.41,2.13,49.8,2.52,1.81,50.89,2.63,1.7,51.32,2.73,1.25,52.49,2.8,0.04,0,5.75
Cassidy,4.32,48.48,2.39,2.79,53.29,2.37,3.29,49.37,2.22,4.22,48.21,2.33,5.04,47.42,2.43,5.74,47.45,2.53,6.68,47.64,2.61,7.13,49.21,2.8,3.56,47.07,2.86
Zenyatta,2.31,53.58,4.76,2.35,52.53,3.89,2.22,53.68,4.29,2.3,54.48,4.83,2.49,53.89,5.2,2.4,52.79,5.41,2.05,50.5,5.49,1.49,49.73,5.66,0.38,52.75,5.97
Reaper,1.84,51,2.18,2.43,54.61,2.48,2.09,50.42,2.12,1.9,50.32,2.12,1.62,50.41,2.15,1.36,49.56,2.17,1.23,50.09,2.25,1.27,53.86,2.34,1.8,60.39,2.87
Juno,2.06,50.63,3.87,2.88,50.09,3.12,2.26,50.04,3.5,1.87,51.08,4.07,1.83,50.96,4.46,1.83,51.15,4.57,1.69,51.29,4.52,1.98,52.55,4.84,2.99,58.25,5.48
