Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.81,49.16,3.82,3.91,51.47,3.06,5.13,49.38,3.34,6.79,49.05,3.74,8.32,48.81,4.02,9.1,48.89,4.2,9.02,49.07,4.34,8.1,50.03,4.54,9.66,71.09,5.62
Kiriko,6.7,49.71,4.08,7.46,50.01,3.31,7.31,49.23,3.67,6.6,49.57,4.17,6.32,49.92,4.54,6.14,50.1,4.71,5.94,50.59,4.8,5.4,51.42,5.02,5.23,58.59,5.48
Genji,4.02,51.5,2.15,4.17,55.81,2.39,3.53,49.52,1.95,3.91,51.37,2.12,4.42,51.69,2.19,4.48,51.29,2.23,4.18,50.95,2.29,3.16,51.4,2.44,1.98,65.61,3.01
Moira,3.16,49.65,4.31,5.09,50.45,3.74,4.37,49.35,4.03,3.13,49.44,4.47,2.27,49.94,5.01,1.7,49.44,5.3,1.13,48.84,5.49,0.59,49.01,5.74,0.36,72.08,7.91
Sojourn,1.92,45.42,2.35,1.72,48.65,2.29,1.8,45.23,2.18,1.83,44.49,2.28,1.9,44.51,2.4,2.13,45.45,2.52,2.71,46.77,2.66,3.39,47.85,2.87,2.7,58.39,3.68
Soldier: 76,3.18,49.9,2.45,3.84,53.09,2.59,3.67,49.06,2.33,3.35,49.01,2.4,2.78,49.74,2.49,2.42,50.47,2.6,2.22,51.16,2.71,1.79,52.36,2.81,1.79,57.87,3.29
Cassidy,4.54,48.47,2.37,3.11,53.65,2.38,3.57,48.78,2.18,4.4,48.18,2.31,5.19,47.54,2.41,5.86,47.53,2.51,6.65,48.02,2.62,7.16,49.87,2.81,5.25,55.94,3.18
Zenyatta,2.51,53.61,4.68,2.68,53.73,3.97,2.49,53.92,4.27,2.51,54.09,4.72,2.62,53.6,5.08,2.48,52.79,5.27,2.1,50.98,5.39,1.37,48.58,5.38,0.66,55.32,6.68
Reaper,2.95,54.71,2.45,3.47,56.88,2.73,3.41,53.9,2.4,3.09,54.21,2.4,2.61,54.8,2.43,2.28,55.28,2.48,2.02,55.18,2.51,1.99,58.15,2.76,1.23,58.87,2.86
Juno,1.86,50.62,3.82,2.75,50.75,3.19,2.19,49.78,3.47,1.7,50.91,4.01,1.55,51.07,4.41,1.51,51.31,4.48,1.46,51,4.39,1.62,51.51,4.73,3.16,61.45,5.29
