Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.32,49.92,3.95,4.14,51.92,3.09,5.86,50.21,3.33,6.72,49.85,3.65,7.83,49.75,4.04,9.02,49.81,4.41,9.35,49.78,4.67,8.28,50.78,4.87,5.82,71.52,5.49
Kiriko,5.97,48.85,3.98,6.16,52.16,3.4,6.49,48.73,3.47,6.02,48.46,3.79,5.79,48.61,4.19,5.78,48.91,4.5,5.74,48.98,4.67,5.31,50.35,4.89,1.97,54.52,5
Genji,5.65,52.44,2.32,6.5,62.85,2.94,5.02,50.59,2.13,5.37,51.53,2.24,5.87,52.14,2.31,6.08,52.35,2.38,5.79,52.18,2.47,5.06,52.71,2.66,3.32,65.12,2.97
Moira,3.72,50.07,4.77,4.5,52.66,3.99,4.67,49.84,4.16,4.13,49.66,4.55,3.52,50.02,5.11,2.93,50.24,5.7,2.26,50.05,6.08,1.47,49.72,6.46,1.77,81.74,9.14
Sojourn,2.92,45.74,2.43,3.19,52.66,2.55,3.1,45.46,2.21,2.9,44.57,2.31,2.74,44.97,2.46,2.82,45.94,2.62,3.24,47.16,2.81,3.74,49.14,3.09,4.66,60.66,3.64
Soldier: 76,3.77,49.25,2.56,5.63,57.6,2.96,4.25,48.4,2.36,3.95,48.03,2.46,3.62,48.39,2.57,3.19,49.26,2.72,2.7,49.97,2.89,2.19,52.5,3.16,0.98,52.85,3.2
Cassidy,6.24,48.99,2.48,4.51,55.54,2.44,5,49.64,2.22,5.6,49.25,2.37,6.52,48.56,2.5,7.53,47.93,2.63,8.43,48.01,2.76,9.27,49.08,2.96,11.59,69.38,3.74
Zenyatta,3.31,52.34,4.51,2.6,53.34,3.83,3.49,52.47,3.99,3.41,52.74,4.31,3.4,52.54,4.71,3.27,51.71,5.1,2.91,50.09,5.33,2.22,48.18,5.46,0.89,66.64,6.72
Reaper,2.58,55.74,2.55,4.39,66.02,3.49,3.07,54.19,2.44,2.85,54.44,2.47,2.45,54.91,2.49,1.9,55.59,2.54,1.32,56.3,2.61,1.02,57.83,2.82,1.13,59.97,3.05
Juno,2.75,49.59,3.71,4.2,53.06,3.3,3.56,48.79,3.24,2.87,49.02,3.57,2.41,49.61,4.01,2.2,49.86,4.41,2.14,50.21,4.58,2,50.9,4.73,2.03,88.05,9.48
Ashe,2.26,51.06,2.76,1.21,51.97,2.49,1.87,51.06,2.55,2.16,51.05,2.69,2.44,51,2.81,2.63,50.81,2.87,2.72,51.29,2.95,2.59,52.58,3.12,1.31,56.44,3.27
Ramattra,2.02,50.73,3.5,2.38,56.52,3.79,2.48,50.59,3.33,2.36,49.85,3.43,1.89,50.01,3.53,1.45,51.2,3.66,1.2,52.61,3.83,1.27,55.2,4.24,0.7,63.18,4.08
Mercy,2.22,49.29,3.48,3.66,49.64,2.56,2.27,46,2.61,1.96,48.41,3.17,2.05,49.93,3.82,2.33,50.76,4.45,2.6,52.09,5.07,2.86,54.49,5.66,7.27,82.62,8.64
Zarya,1.44,47.89,3.92,1.08,56.96,4.22,1.23,49.77,3.68,1.45,48.05,3.78,1.53,46.39,3.91,1.49,46.13,4.11,1.63,47.39,4.4,2.03,48.84,4.76,1.71,54.47,5.03
Bastion,1.44,47.24,2.52,1.51,50.85,2.49,2.12,48.3,2.45,1.77,46.58,2.47,1.27,46.01,2.57,0.88,46.94,2.73,0.62,49.23,2.92,0.42,49.38,3.06,0.15,81.52,4.21
Lúcio,2.28,54.81,3.33,3.29,56.87,2.98,2.85,54.02,2.97,2.42,54.55,3.21,2.05,54.94,3.48,1.85,55.38,3.81,1.74,54.69,4.05,1.48,54.09,4.39,0.27,89.09,8.01
Mauga,1.29,48.69,3.75,1.96,53.09,4.03,1.55,47.21,3.47,1.4,47.77,3.65,1.21,48.64,3.83,0.98,49.66,4,0.81,50.85,4.24,0.86,52.71,4.57,5.8,61.71,5.56
Hanzo,2.2,49.64,2.79,2.4,51.53,2.42,2.3,49.1,2.5,2.12,49.5,2.68,2.13,49.46,2.87,2.26,49.75,3.04,2.39,50.26,3.21,2.29,51.73,3.4,3.78,68.49,3.8
Pharah,1.64,50.38,2.49,2.38,56.75,2.91,1.94,49.17,2.39,1.72,49.69,2.42,1.52,50.03,2.45,1.37,50.37,2.54,1.27,51.01,2.7,1.2,51.96,2.97,1.23,64.74,3.65
Illari,1.81,52.64,3.14,2.33,55.43,2.91,2.07,51.64,2.74,1.88,52.16,3,1.71,52.98,3.29,1.58,53.12,3.53,1.52,52.87,3.66,1.46,51.14,3.74,0.55,81.41,6.15
Doomfist,2.99,52.08,3.15,0.83,54.27,3.02,1.72,52.86,3.06,2.61,52.64,3.11,3.49,52.08,3.12,4.02,51.29,3.17,4.4,51.33,3.33,4.79,52.56,3.69,3.55,57.54,4.39
Venture,1.72,55.2,2.4,1.17,59.64,2.7,1.5,55.6,2.4,1.78,55.03,2.38,1.85,54.62,2.37,1.8,55.16,2.4,1.7,55.63,2.46,1.7,55.47,2.52,2.35,57.54,2.48
Junkrat,1.45,50.11,2.3,1.91,51.09,2.13,2.01,49.83,2.18,1.65,49.92,2.27,1.33,50.14,2.4,1.02,50.55,2.52,0.71,50.62,2.57,0.34,47.12,2.37,0.04,1.53,0
Sigma,1.82,52.44,3.91,1.07,53.83,3.67,1.79,52.57,3.71,2.01,52.23,3.84,1.92,52.28,3.97,1.68,52.69,4.1,1.55,52.43,4.2,1.62,53.49,4.5,1.19,50.95,4.72
Brigitte,1.9,50.05,3.69,0.94,53.31,3,1.66,51.65,3.17,1.88,50.09,3.41,2,49.43,3.78,2.15,49.51,4.2,2.24,49.7,4.5,1.96,49.59,4.74,2.03,89.08,9.24
Widowmaker,1.47,48.5,2.28,2.78,60.53,3.26,1.42,44.55,2.01,1.3,46.31,2.13,1.32,47.65,2.2,1.47,48.2,2.26,1.79,48.03,2.36,2.45,48.81,2.6,2.97,50.93,2.85
Lifeweaver,2.42,49.04,4.14,2.39,51.21,3.36,2.7,49.23,3.61,2.68,49.3,4.01,2.44,48.96,4.4,2.04,48.18,4.78,1.57,47.32,4.95,1.09,45.9,5.11,1.13,68.88,6.62
Sombra,1.69,48.45,3.09,0.93,51.44,2.89,1.59,49.68,2.95,1.69,48.52,3.01,1.79,48.14,3.14,1.88,47.64,3.21,1.71,47.24,3.28,1.39,47.14,3.41,0.94,51.98,3.89
D.VA,2.17,50.23,5.42,2.91,52.82,5.11,2.52,49.04,4.94,2.31,49.62,5.3,2.04,50.75,5.66,1.76,50.85,5.93,1.68,50.55,6.21,1.85,51.13,6.81,1.27,55.97,8.8
Torbjörn,0.94,54.78,2.55,1.33,61.02,3,1.2,55.96,2.47,1.03,55.11,2.51,0.84,53.43,2.53,0.72,52.27,2.57,0.6,50.86,2.56,0.48,49.01,2.57,0.28,72.26,3.33
Tracer,2.4,51.35,2.31,2.32,60.53,2.74,1.71,50.05,2.09,1.92,50.79,2.22,2.4,50.85,2.28,3.11,51,2.36,4.1,51.29,2.48,5.44,52.96,2.76,5.5,62.37,3.27
Orisa,2.36,47.27,3.59,2.28,52.39,3.59,2.48,47.51,3.33,2.52,46.55,3.47,2.35,46.19,3.63,2.11,47.46,3.87,2.08,49.24,4.14,2.67,52.78,4.6,2.36,60.08,4.91
Hazard,1.37,49.77,3.46,0.94,56.97,3.69,1.04,50.02,3.22,1.31,49.35,3.34,1.47,49.14,3.43,1.56,49.67,3.58,1.71,50.14,3.8,2.2,51.67,4.16,2,64.28,4.94
Winston,1.29,50.23,3.25,1.11,57.27,3.36,0.96,49.15,2.91,1.19,49.6,3.13,1.4,49.83,3.25,1.51,50.48,3.44,1.57,50.53,3.67,1.73,51.86,4.13,1.33,61.15,4.63
Reinhardt,1.14,53.06,2.52,1.53,57.2,2.56,1.24,51.45,2.29,1.22,52.55,2.49,1.13,53.2,2.59,0.97,53.78,2.69,0.81,53.32,2.77,0.6,52.68,2.82,0.98,66.07,2.45
Junker Queen,0.94,54.31,4.58,0.83,58.79,4.61,0.92,53.98,4.24,1.02,54.09,4.48,0.99,54.22,4.67,0.83,54.11,4.79,0.74,54.06,4.96,0.73,53.95,5.2,0.72,53.12,4.99
Baptiste,2.32,48.32,3.7,1.4,49.78,2.96,2.13,48.52,3.18,2.31,48.11,3.44,2.45,48.1,3.82,2.53,48.44,4.21,2.56,48.49,4.47,2.28,50.06,4.8,0.76,74.58,6.98
Mei,1.08,54.06,3.16,0.61,56.39,3.19,1.05,55.05,3.22,1.16,54.39,3.2,1.16,53.55,3.15,1.08,53.1,3.08,0.88,52.99,3.06,0.65,53.36,3.18,0.21,69.66,4.54
Roadhog,1.06,44.58,3.73,0.99,45.56,3.11,1.05,44.64,3.35,1.09,45.08,3.68,1.12,44.84,3.94,1.03,43.39,4,0.93,42.47,4.07,0.82,42.64,4.04,0.81,42.83,4.54
Echo,0.7,48.8,2.14,0.57,50.43,2.03,0.8,48.96,2.05,0.75,48.55,2.09,0.68,48.45,2.15,0.62,49.12,2.28,0.57,49.09,2.4,0.59,49.15,2.65,1.12,65.6,3.36
Symmetra,0.96,56.97,2.85,0.48,57.81,3.2,0.73,58.23,3.18,0.81,57.67,3.08,0.95,56.33,2.88,1.23,55.85,2.57,1.72,55.64,2.04,2.57,56.79,1.87,2.99,63.67,2
Wrecking Ball,0.49,51.91,4.05,0.23,51.43,3.31,0.35,52.22,3.64,0.45,52.28,3.9,0.53,52.1,4.1,0.62,51.33,4.26,0.65,50.98,4.5,0.68,52.43,4.91,0.27,51.55,3.52
Freja,2.03,46.67,2.19,2.18,56.61,2.54,1.81,46.05,1.92,1.82,45.76,2.03,1.96,45.87,2.17,2.26,46.21,2.32,2.83,46.79,2.49,3.82,49.01,2.76,7.92,73.87,3.94
AnaC,7.07,49.74,3.85,5.89,49.44,3.33,6.36,49.44,3.55,7,49.81,3.85,7.92,49.88,4.1,8.48,50.08,4.19,7.9,47.85,4.08,8.84,48.91,4.27,N,N,N
KirikoC,6.27,48.2,4.01,7.15,47.89,3.54,6.26,48.3,3.8,6.07,48.26,4.07,6.25,48.18,4.25,6.82,47.99,4.29,6.74,46.02,4.17,9.43,55.56,4.77,N,N,N
GenjiC,5.55,50.32,2.36,4.88,50.57,2.36,5,50.5,2.36,5.6,50.42,2.36,6.16,50.13,2.35,5.92,49.7,2.36,5.19,47.64,2.41,2.4,45.58,2.52,N,N,N
MoiraC,4.16,47.92,4.86,4.97,48,4.3,4.58,48.01,4.62,4.19,47.97,4.94,3.74,47.87,5.21,3.01,47.1,5.31,1.94,42.84,5.07,1.31,35.29,5.04,N,N,N
SojournC,3.38,45.51,2.5,3.54,44.16,2.3,3.34,44.38,2.4,3.23,45.4,2.5,3.4,46.58,2.61,4.12,47.88,2.69,4.94,47.09,2.73,3.75,57.9,3.47,N,N,N
Soldier: 76C,4.42,48.23,2.6,4.54,48.29,2.54,4.85,47.95,2.57,4.66,48.24,2.61,3.96,48.65,2.64,2.84,48.03,2.62,1.58,43.92,2.4,0.66,47.88,3.22,N,N,N
