Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.36,49.47,3.96,3.81,55.15,3.4,5.4,49.82,3.35,6.74,49.55,3.71,7.94,49.18,4,8.95,49.07,4.25,9.53,49.28,4.49,8.2,49.92,4.61,3.33,56.92,4.98
Kiriko,7.5,49.95,4.19,6.07,52.12,3.4,7.77,49.78,3.67,7.75,49.72,4.04,7.53,49.88,4.35,7.39,50.01,4.57,7.38,49.85,4.7,6.46,50.8,4.88,5.96,70.52,6.64
Genji,5.68,53.05,2.34,6.28,64.15,3.1,4.8,51.02,2.12,5.27,52.14,2.25,5.98,52.7,2.32,6.29,52.72,2.39,6.03,53.07,2.5,5.01,52.92,2.64,2.36,48.28,2.45
Moira,2.63,48.41,4.41,3.7,51.4,3.66,3.93,48.57,3.92,3.1,48,4.31,2.39,48.12,4.78,1.76,48.13,5.21,1.2,47.08,5.33,0.56,48.89,5.68,0.1,24.64,3.75
Sojourn,2.59,45.51,2.31,2.58,51.24,2.38,2.92,45.02,2.1,2.58,43.9,2.17,2.42,45.06,2.33,2.48,45.93,2.47,2.7,47.26,2.64,3.24,50.33,2.93,2.06,51.68,3.26
Soldier: 76,3.48,49.67,2.49,5.12,56.44,2.76,4.27,48.73,2.32,3.74,48.43,2.4,3.33,48.99,2.5,2.89,50.11,2.64,2.38,50.84,2.81,1.85,52.4,3.03,0.63,59.87,3.79
Cassidy,6.16,47.93,2.34,4.6,58.64,2.62,4.73,49.12,2.11,5.54,47.98,2.23,6.43,47.1,2.32,7.34,46.64,2.44,7.84,47.07,2.56,8.53,48.63,2.76,6.29,64.73,3.45
Zenyatta,2.3,52.79,4.6,2.83,55.27,3.99,2.63,53.63,4.12,2.38,52.92,4.42,2.3,52.83,4.8,2.12,51.62,5.09,1.79,50.62,5.32,1.23,46.89,5.44,0.27,57.54,3.19
Reaper,2.98,54.64,2.44,3.61,62.54,3.13,3.34,53.93,2.39,3.24,53.93,2.4,2.97,53.93,2.4,2.61,54.64,2.43,2.16,54.64,2.47,2.01,56.66,2.63,4.19,58.93,2.95
Juno,1.81,50.06,3.69,3.07,51.47,3.11,2.69,49.5,3.32,2,49.79,3.66,1.49,50.05,4.01,1.28,50.54,4.24,1.23,50.8,4.28,1.19,52.51,3.93,1.46,71.21,5.05
Ashe,2.21,51.52,2.76,1.87,55.7,2.74,2.11,51.01,2.54,2.19,51.28,2.69,2.29,50.95,2.79,2.29,51.83,2.86,2.23,52.09,2.93,2,53.46,3.09,1.17,54.85,2.92
Ramattra,1.38,48.23,3.23,2.04,54.13,3.45,2.08,48.44,3.13,1.71,47.55,3.2,1.2,46.99,3.23,0.81,48.51,3.32,0.63,46.32,3.36,0.62,46.91,3.5,0.33,58.18,3.4
Mercy,2.73,50.54,3.92,3.53,49.59,2.54,2.53,48.31,2.92,2.56,50.69,3.63,2.71,50.86,4.22,2.81,51.21,4.79,2.97,50.87,5.18,3.02,54.3,5.96,1.46,75.3,7.35
Zarya,1.73,51.37,4.23,1.14,55.45,4.08,1.47,51.86,3.85,1.63,50.45,3.94,1.74,49.83,4.16,1.77,51.61,4.51,2.3,53.35,4.86,3.64,55.85,5.36,7.16,59.84,5.46
Bastion,1.52,47.41,2.54,2.56,53.14,2.72,2.42,47.29,2.4,1.83,46.52,2.48,1.26,45.72,2.58,0.91,47.69,2.72,0.64,50.02,2.95,0.43,51.55,3,0.1,100,4.44
Lúcio,1.23,53.07,3.11,2.36,54.52,2.64,1.72,53,2.85,1.31,52.9,3.08,1.02,53.16,3.27,0.91,52.19,3.47,0.89,52.56,3.58,0.77,53.41,3.9,0.27,92.95,3.57
Mauga,1.25,48.71,3.83,1.76,50.26,3.76,1.53,47.34,3.51,1.36,47.73,3.7,1.21,48.8,3.92,1,50.07,4.14,0.86,51.54,4.39,0.87,53.53,4.73,8.89,58.73,5.4
Hanzo,2.84,50.11,2.85,3.25,59.18,3.08,2.77,49.27,2.52,2.68,49.46,2.72,2.76,49.36,2.86,2.98,49.66,3,3.16,50.09,3.14,3.17,51.7,3.39,1.9,72.09,4.05
Pharah,1.4,50.84,2.49,1.83,54.37,2.73,1.69,50.18,2.4,1.46,50.23,2.42,1.32,50.74,2.47,1.24,51.2,2.54,1.13,50.53,2.71,1.01,52.49,2.88,1.93,64.33,3.32
Illari,1.13,52.06,3.1,1.7,56.44,2.75,1.45,51.03,2.73,1.21,51.71,3.02,1,52.31,3.26,0.92,52.03,3.45,0.87,50.82,3.54,0.85,51.94,3.65,1.23,48.58,4.45
Doomfist,3.91,51.9,3.09,1.79,58.25,3.35,2.25,53.08,2.97,3.41,52.39,3.02,4.5,51.61,3.04,5,50.99,3.1,5.2,51.34,3.29,5.37,52.88,3.62,5.73,62.29,4.36
Venture,1.65,54.2,2.28,0.89,57.85,2.61,1.5,55.93,2.32,1.76,54.02,2.26,1.77,53.37,2.24,1.71,53.87,2.27,1.58,54.08,2.3,1.36,54.44,2.5,0.43,81.56,3.25
