Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.32,49.43,4.04,4.18,53.04,3.25,5.24,48.2,3.35,6.21,49.93,3.72,8.16,49.69,4.17,8.77,49.1,4.3,9.05,49.21,4.5,8.33,47,4.5,8.2,77.18,13.5
Kiriko,6.57,48.57,4.16,5.38,48.74,3.15,7.13,49.55,3.6,6.67,48.28,4.01,6.52,49.01,4.32,6.44,48.51,4.56,6.3,46.47,4.59,6.6,48.29,4.81,9.02,49.37,7.41
Genji,3.51,49.74,2.15,4.64,59.97,2.45,3.41,48.03,1.97,3.31,48.65,2.09,3.55,49.49,2.17,3.68,49.99,2.16,3.44,48.15,2.24,2.93,55.82,2.68,N,N,N
Moira,2.4,48.32,4.5,3.96,47.7,3.67,3.85,51.63,4.12,2.99,47.41,4.38,2.18,47.27,4.86,1.49,48.43,5.31,0.94,41.67,4.96,0.55,55.81,5.34,N,N,N
Sojourn,2.71,46.33,2.42,2.79,47.5,2.21,2.66,45.66,2.2,2.62,44.7,2.29,2.59,45.66,2.46,2.74,47,2.56,3.05,50.99,2.78,3.65,48.59,2.78,1.64,0,3.56
Soldier: 76,2.69,48.78,2.47,4.37,54.01,2.69,3.54,47.86,2.31,3,46.25,2.38,2.47,49.55,2.49,2.14,50.4,2.58,1.9,47.9,2.63,1.42,62.72,3.47,0.82,100,4.25
Cassidy,5.99,48.37,2.47,4.17,51.51,2.39,4.58,49.11,2.2,5.28,48.73,2.4,6.15,47.7,2.45,7.18,48.24,2.56,7.46,48.34,2.64,8.06,47.5,2.86,6.56,72.95,4.02
Zenyatta,2.26,52.11,4.76,2.44,55.87,4.07,2.67,52.97,4.23,2.34,52.49,4.6,2.28,52.71,4.95,2.22,51.33,5.25,1.65,45.23,5.21,1.22,50.36,5.88,N,N,N
Reaper,2,52.44,2.35,2.76,59.57,2.65,2.52,51.37,2.37,2.27,52.49,2.31,1.9,52.85,2.36,1.66,49.54,2.34,1.35,53.32,2.27,0.93,55.19,2.56,4.1,75.95,3.24
Juno,3.64,51.91,4.49,3.73,51.06,3.05,3.52,50.48,3.7,3.46,52.09,4.23,3.62,51.87,4.65,3.86,53.2,5.11,3.81,51.65,5.21,3.89,50.43,5.37,2.46,0.55,2.08
Ashe,3.36,52.89,2.96,2.22,55.15,2.82,2.66,54.74,2.79,3.33,51.89,2.84,3.44,52.55,3.02,3.6,52.67,3.02,3.93,51.84,3.04,4.63,60.67,3.39,2.46,90.68,4.08
Ramattra,1.69,47.66,3.27,2.42,53.61,3.34,2.4,48.07,3.22,2.03,49.07,3.25,1.52,45.91,3.23,1.21,44.82,3.39,1.04,44.5,3.23,1.14,46.91,3.84,0.82,100,14
