Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.15,48.55,3.97,3.56,51.47,3.17,4.72,48.83,3.3,5.43,48.34,3.63,6.52,48.26,4.01,7.58,48.38,4.4,8.17,49.27,4.71,7.32,49.95,4.9,4.63,83.72,4.4
Kiriko,5.02,48.04,4.07,5.43,49.8,3.31,5.76,47.62,3.51,5.19,47.98,3.91,4.83,48.05,4.3,4.57,48.12,4.56,4.54,48.22,4.75,4.54,47.63,4.93,1.61,83.01,9.74
Genji,5.59,53.47,2.35,5.58,59.6,2.65,4.53,52.2,2.18,5.2,52.56,2.26,5.88,53.52,2.35,6.38,54.09,2.43,6.24,53.68,2.52,5.32,54.17,2.75,3.82,69.52,3.78
Moira,2.35,47.81,4.55,3.41,50.96,3.82,3.39,48.15,4.02,2.73,47.91,4.4,2.12,47.15,4.9,1.63,46.97,5.36,1.08,46.6,5.62,0.69,49.33,5.82,1.41,73.78,12.36
Sojourn,3.25,45.68,2.38,2.9,50.2,2.31,3.2,45.73,2.19,3.14,45.57,2.27,3.13,44.99,2.39,3.36,45.87,2.54,3.98,45.13,2.65,5.08,49.55,2.92,5.63,53.45,2.85
Soldier: 76,3.34,49.29,2.56,4.82,54.81,2.64,3.95,48.47,2.37,3.66,48.7,2.5,3.17,49.16,2.59,2.79,49.61,2.72,2.34,49.18,2.83,1.88,50.12,3.04,0.8,42.35,3.23
Cassidy,8.51,49.06,2.35,5.49,55.85,2.44,6.24,49.84,2.13,7.64,49.21,2.24,9.02,48.72,2.35,10.37,48.62,2.46,11.11,48.2,2.55,11.16,48.82,2.71,23.14,74.61,3.56
Zenyatta,3.09,53.47,4.8,2.97,53.65,3.98,3.15,53.4,4.18,3.17,53.47,4.53,3.19,53.95,5.02,3.02,53.28,5.38,2.56,51.72,5.65,2.01,49.98,5.86,N,N,N
Reaper,2.04,55.9,2.56,3.19,59.86,2.92,2.58,54.38,2.48,2.41,55.33,2.52,1.92,56.19,2.57,1.46,56.36,2.62,0.93,58.63,2.69,0.72,63.98,3.04,2.21,45.45,3.41
Juno,2.47,49,3.91,3.23,50.08,3.08,2.98,48.71,3.37,2.57,48.78,3.74,2.32,49.03,4.15,2.14,50.02,4.59,2.1,47.65,4.68,1.75,45.98,4.47,0.2,100,0
Ashe,2.09,50.48,2.79,1.78,55.43,2.67,2.02,51.08,2.56,2.1,50.5,2.71,2.16,50.09,2.84,2.13,49.63,2.92,2,50.59,2.99,1.83,52.44,3.17,1.01,37.31,3.07
Ramattra,1.46,46.26,3.15,2.05,53.19,3.35,2.05,47.46,3.11,1.76,45.72,3.11,1.28,44.93,3.17,0.94,44.66,3.17,0.83,45.88,3.36,0.81,49.88,3.52,0.4,59.24,3.67
Mercy,2.29,49.39,3.87,3.27,47.42,2.53,2.31,47.27,2.87,2.07,49.2,3.51,2.19,49.59,4.13,2.44,50.49,4.84,2.69,50.82,5.5,2.82,53.27,5.85,8.25,85.88,6.52
