Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.55,49.86,3.79,3.91,51.57,3.03,5.28,50.02,3.4,6.79,49.72,3.75,7.84,49.52,3.99,8.38,49.54,4.17,8.41,49.56,4.32,7.47,52.99,4.6,5.03,75.93,5.7
Kiriko,5.89,48.58,3.88,6.99,48.96,3.15,6.47,48.5,3.58,5.68,48.35,4.03,5.34,48.41,4.3,5.3,48.38,4.44,5.32,49.33,4.6,5.13,52.56,4.91,5.93,78.77,6.26
Genji,3.88,52.09,2.11,3.85,54.99,2.21,3.61,50.67,1.97,3.96,51.97,2.09,4.23,52.24,2.15,3.97,52.07,2.18,3.56,51.88,2.26,2.45,54.44,2.46,1.05,73.44,3.3
Moira,4.06,50.78,4.46,6.02,50.04,3.69,5.15,50.7,4.17,3.97,51.05,4.68,3.18,51.44,5.16,2.53,50.81,5.4,1.95,50.31,5.58,1.34,52.27,6.12,0.49,71.93,7.08
Sojourn,2.58,46.51,2.34,1.98,48.41,2.21,2.25,46.24,2.21,2.56,46.08,2.31,2.8,45.74,2.38,3.1,46.48,2.48,3.53,47.81,2.62,3.96,51.48,2.98,2.29,69.61,4.1
Soldier: 76,2.88,50.21,2.42,3.25,51.76,2.41,3.29,49.46,2.33,3,49.67,2.4,2.6,50.39,2.49,2.26,51.06,2.6,2.01,51.36,2.71,1.63,54.18,2.97,0.63,54.99,3.24
Cassidy,4.89,48.73,2.32,3.18,52.47,2.22,3.96,49.38,2.17,4.9,48.24,2.27,5.64,47.67,2.35,6.3,47.85,2.45,6.93,48.64,2.58,7.54,52.42,2.86,5.47,69.13,3.88
Zenyatta,2.35,53.75,4.57,2.44,53.82,3.78,2.39,54.26,4.25,2.39,54.16,4.65,2.38,53.62,4.95,2.29,52.35,5.14,1.94,51.63,5.32,1.43,52.22,5.56,0.31,85.2,8.64
Reaper,2.27,53.14,2.28,2.92,55.22,2.46,2.64,52.25,2.21,2.33,52.7,2.23,1.94,53.24,2.28,1.64,53.31,2.3,1.42,53.49,2.39,1.37,56.84,2.61,1.09,72.56,3.15
Juno,2.12,51.44,4.6,2.94,50.42,3.73,2.36,51.24,4.28,1.94,51.82,4.88,1.84,52.04,5.24,1.83,51.39,5.28,1.81,51.6,5.32,1.96,54.7,5.72,1.97,73.68,8.49
Ashe,2,51.97,2.5,1.43,51.98,2.31,1.79,51.38,2.38,2.1,51.72,2.5,2.26,52.18,2.55,2.24,52.39,2.59,2.21,52.82,2.67,2.36,56.97,3,1.35,68.12,3.89
Ramattra,1.68,48.39,3.15,2.47,50.23,3.15,2.29,47.82,3.08,1.67,47.79,3.16,1.18,48.35,3.25,0.89,48.71,3.29,0.75,49.16,3.44,0.67,50.88,3.64,0.81,54.04,3.93
Mercy,2.22,48.68,3.44,2.76,46.46,2.34,2.14,48.14,2.95,2.08,49.21,3.62,2.2,49.24,4.09,2.23,49.1,4.42,2.28,50.53,4.78,2.25,53.43,5.52,2.83,81.59,6.76
Zarya,1.27,51.97,4.38,0.78,54.62,4.05,1.04,51.27,3.97,1.3,50.76,4.21,1.39,51.09,4.47,1.57,52.43,4.78,1.98,54.77,5.16,2.71,59.58,5.74,5.23,66.97,6.45
Bastion,2.24,47.57,2.47,3.41,49.33,2.41,2.98,47.48,2.4,2.2,46.69,2.48,1.6,46.79,2.59,1.24,47.2,2.66,0.99,47.58,2.75,0.83,50.5,3.1,0.44,58.28,3.9
Lúcio,0.7,51.26,2.63,1.34,53.26,2.29,0.81,50.8,2.54,0.56,50.75,2.76,0.51,50.46,2.94,0.52,49.21,3.01,0.52,48.46,3.1,0.45,51.37,3.21,0.09,22.7,2.53
Mauga,1.59,47.94,3.54,1.73,46.53,3.2,1.6,46.79,3.39,1.61,48.05,3.57,1.55,48.97,3.69,1.46,49.39,3.8,1.42,50.06,3.96,1.53,53.72,4.29,7.99,81.13,6.87
Hanzo,1.83,49.85,2.74,1.84,52.29,2.55,1.75,49.36,2.52,1.81,49.53,2.74,1.9,49.26,2.85,1.9,49.53,2.96,1.88,50.36,3.12,1.76,54.91,3.39,0.78,66.04,3.5
Pharah,1.31,51.76,2.48,1.23,51.62,2.49,1.32,51.36,2.41,1.36,51.56,2.42,1.34,51.9,2.49,1.29,51.88,2.59,1.23,53.59,2.78,1.16,57.57,3.12,1.63,64.6,3.74
Illari,0.88,50.78,3.47,1.17,51.93,2.84,0.98,51.03,3.29,0.83,50.93,3.58,0.76,50.38,3.77,0.74,48.76,3.79,0.77,49.21,3.89,0.79,53.23,4.19,0.63,54.52,5.08
Doomfist,2.89,52.21,3.17,1.4,54.62,3.13,1.96,52.12,3.06,2.9,51.83,3.08,3.77,51.8,3.14,4.21,52.11,3.27,4.26,52.79,3.45,4.36,56.48,3.89,6.06,66.67,4.5
Venture,0.74,53.52,2.11,0.49,55.15,2.18,0.69,53.88,2.14,0.84,53.08,2.09,0.82,53.11,2.09,0.75,53.54,2.09,0.62,53.57,2.13,0.52,52.66,2.21,0.22,81.56,3.21
Junkrat,1.28,52.84,2.3,1.48,52.93,2.18,1.46,52.64,2.21,1.35,52.95,2.33,1.19,53.18,2.41,0.99,52.3,2.43,0.76,52.28,2.48,0.52,54.57,2.56,0.24,68.76,3.3
Sigma,2.21,51.41,3.56,2.12,51.72,3.35,2.3,50.68,3.38,2.27,51.01,3.56,2.15,51.93,3.71,2.08,51.84,3.79,2.09,52.87,3.99,2.5,57.2,4.37,3.96,68.04,5.36
Brigitte,1,51.33,3.08,0.97,52.95,2.39,1.02,51.79,2.78,1.01,50.71,3.06,1,50.46,3.39,0.99,51.05,3.68,0.99,51.69,3.91,0.78,56.21,4.3,0.24,72.85,6.03
Widowmaker,1.43,47.68,2.38,1.48,49.1,2.49,1.38,46.46,2.26,1.38,47.52,2.36,1.41,47.48,2.38,1.46,47.61,2.4,1.77,49.18,2.54,2.29,53.68,2.92,2.63,67.54,4.44
Lifeweaver,1.88,49.59,4.16,1.9,49.86,3.17,2.06,50.15,3.86,2.04,49.91,4.34,1.82,49.22,4.66,1.53,48.11,4.74,1.21,46.8,4.89,0.95,49.27,5.17,0.24,59.77,4.88
Sombra,0.99,49.01,2.94,0.84,49.42,2.62,0.95,48.94,2.8,1.02,49.09,2.98,1.08,48.79,3.08,1.05,48.74,3.08,0.93,48.91,3.13,0.66,53.66,3.54,0.26,74.23,4.91
D.VA,1.19,47.02,4.95,1.68,47.35,4.52,1.34,45.55,4.57,1.11,46.95,5.04,1,48.31,5.46,0.99,48.01,5.68,1.01,49.18,5.93,1.14,52.17,6.34,1.88,58.26,7.36
Torbjörn,0.72,57.06,2.55,0.74,58.35,2.54,0.83,58.23,2.55,0.8,57.27,2.55,0.65,55.8,2.55,0.56,54.26,2.53,0.44,53.13,2.53,0.34,52.28,2.39,0.1,90.83,7
Tracer,1.27,50.85,2.15,0.79,51.7,2.06,0.85,50.15,2.03,1.15,50.89,2.13,1.52,50.52,2.14,1.96,50.65,2.2,2.47,51.37,2.29,2.88,55.42,2.55,1.91,68.77,3.51
Orisa,1.37,45.94,3.38,1.63,47.79,3.22,1.58,45.69,3.23,1.41,44.79,3.37,1.17,45.44,3.53,1.02,46.23,3.69,0.99,49.46,4.04,1.09,53.85,4.46,1.64,62.15,4.82
Hazard,0.82,52.6,4.1,0.46,54.02,3.73,0.65,51.36,3.77,0.84,51.25,3.95,0.93,51.93,4.13,1.06,54.14,4.44,1.27,56.12,4.79,1.77,60.45,5.23,2.81,68.95,6.57
Winston,1.24,51.36,3.52,0.81,51.33,3.06,1.03,50.42,3.22,1.3,50.95,3.46,1.41,51.46,3.64,1.48,52.1,3.87,1.56,53.08,4.13,1.58,57.1,4.66,2.48,61.57,5.31
Reinhardt,1.13,50.63,2.36,1.16,51.13,2.14,1.2,50.55,2.27,1.22,50.57,2.39,1.1,50.34,2.45,0.97,50.33,2.48,0.84,51.29,2.63,0.75,52.92,2.75,3.92,76.7,3.63
Junker Queen,0.59,54.78,4.56,0.45,54.55,4.09,0.55,53.86,4.27,0.63,54.61,4.55,0.65,55,4.74,0.59,55.38,4.87,0.53,57.12,5.08,0.54,62.87,5.75,0.85,69.42,6.41
Baptiste,1.21,48.08,3.49,1.38,48.48,2.63,1.17,48.15,3.17,1.18,48.06,3.54,1.22,47.79,3.84,1.25,47.63,4.06,1.18,48.35,4.22,0.97,51.01,4.64,0.48,72.93,6.77
Mei,0.96,54.44,3.18,0.79,55.87,3.28,1.01,55.89,3.29,1.09,54.48,3.2,1,52.81,3.05,0.83,52.41,2.97,0.64,51.61,3,0.44,54.13,3.17,0.15,100,5.08
Roadhog,1.39,44.63,3.7,1.21,46.67,3.4,1.32,44.93,3.49,1.48,44.36,3.77,1.5,44.08,3.84,1.4,43.33,3.89,1.2,44.03,3.98,1.14,49.78,4.29,0.98,58.79,4.76
Echo,0.82,50.17,2.2,0.77,50.97,2.04,0.79,49.12,2.03,0.8,49.81,2.16,0.83,50.35,2.29,0.88,50.34,2.39,0.99,52.38,2.56,1.03,56.02,2.92,0.87,55.56,3.1
Symmetra,1,55.71,2.27,0.42,56.95,2.96,0.55,56.95,2.84,0.83,55.92,2.55,1.22,54.48,2.15,1.78,54.14,1.62,2.59,55.31,1.23,3.32,55.62,0.93,2.71,66.1,0.83
Wrecking Ball,0.41,50.86,3.96,0.32,51.22,3.18,0.32,50.15,3.47,0.39,50.65,3.85,0.47,50.77,4.15,0.58,51.39,4.47,0.57,51.02,4.7,0.6,57.21,5.33,0.54,46.37,4.58
Freja,2.16,48.84,2.29,1.6,50.69,2.17,1.91,48.75,2.15,2.13,48.33,2.24,2.34,48.38,2.33,2.63,48.75,2.43,2.96,49.08,2.52,3.53,53.75,2.82,3.21,72.7,4.43
AnaC,5.89,49.56,3.7,4.31,48.87,3.26,5.43,49.5,3.58,6.41,49.75,3.82,7.12,49.71,3.89,6.76,48.99,3.8,5.54,48.41,3.83,6.4,87.5,7.13,N,N,N
KirikoC,7.29,48.58,4.03,7.8,47.94,3.54,7.21,48.65,3.97,7.06,48.72,4.2,7.45,48.79,4.26,8.4,48.24,4.22,8.11,46.98,4.19,5.6,57.14,3.57,N,N,N
GenjiC,3.25,49.92,2.16,2.76,49.9,2.1,3.05,50.03,2.16,3.56,50.04,2.17,3.55,49.49,2.17,2.64,48.9,2.19,1.36,45.54,2.04,4.8,50,3,N,N,N
MoiraC,4.57,48.29,4.64,6.05,48.32,4.18,5.09,48.64,4.63,4.14,48.28,4.89,3.27,47.1,4.92,2.32,45,4.8,1.21,41.98,4.32,0.8,0,1,N,N,N
SojournC,2.85,46.38,2.37,2.65,45.17,2.23,2.63,45.83,2.33,2.84,46.68,2.41,3.42,47.61,2.47,4.14,47.44,2.46,4.21,43.98,2.48,N,N,N,N,N,N
Soldier: 76C,3.56,48.77,2.46,3.89,48.33,2.43,3.98,48.66,2.47,3.43,48.97,2.47,2.7,49.26,2.45,1.84,47.97,2.33,1.05,43.05,2.11,N,N,N,N,N,N
CassidyC,5.07,48.62,2.32,3.42,49.37,2.25,4.43,49.06,2.3,5.59,48.41,2.34,6.63,48.05,2.35,7.2,48.12,2.35,6.04,45.69,2.37,0.8,100,4,N,N,N
ZenyattaC,2.38,49.04,4.54,2.25,49.37,4.11,2.37,49.71,4.48,2.46,48.71,4.7,2.37,48.16,4.77,1.8,46.02,4.56,1.42,45.75,4.54,N,N,N,N,N,N
ReaperC,3,50.07,2.26,2.87,50.13,2.3,3.15,50.15,2.28,3.01,49.98,2.23,2.75,50.26,2.21,2.45,48.55,2.19,1.9,45.26,2.22,N,N,N,N,N,N
JunoC,1.56,49.58,4.48,2.15,48.6,4.12,1.54,49.82,4.53,1.38,49.82,4.67,1.51,50.03,4.52,1.52,49.41,4.23,1.58,48.67,4.42,2.4,0,0,N,N,N
AsheC,1.87,51.87,2.54,1.51,50.87,2.47,1.79,51.89,2.56,2.02,52.01,2.57,2.05,52.18,2.52,1.68,51.68,2.46,1.04,57.41,2.33,N,N,N,N,N,N
RamattraC,2.04,47.48,3.27,2.85,47.72,3.22,2.45,47.88,3.3,1.77,47.24,3.29,1.09,45.19,3.2,0.75,44.96,3.18,0.66,34.71,2.89,N,N,N,N,N,N
MercyC,1.59,49.69,3.39,2.09,47.86,2.83,1.58,49.8,3.26,1.5,50.37,3.67,1.44,50.37,3.98,1.21,49.47,4.15,1.28,49.47,3.48,5.6,46.2,0.42,N,N,N
ZaryaC,0.81,52.96,4.6,0.51,54.08,4.19,0.67,52.73,4.35,0.91,52.4,4.69,1.11,53.84,4.95,1.42,53.3,4.91,1.7,52.29,4.71,N,N,N,N,N,N
BastionC,3.01,46.57,2.56,4.02,46.23,2.46,3.44,46.83,2.58,2.7,46.72,2.61,1.99,45.64,2.57,1.33,45.09,2.43,0.99,44.93,2.22,N,N,N,N,N,N
LúcioC,0.69,45.42,2.46,0.92,45.98,2.49,0.68,45.46,2.5,0.62,45.32,2.44,0.68,43.82,2.3,0.85,45.95,2.4,2.68,45.28,2.41,15.2,63.16,1.36,N,N,N
MaugaC,2.04,47.07,3.71,1.89,46.26,3.52,2.14,47.54,3.71,2.12,47.13,3.74,1.79,46.62,3.8,1.48,45.27,3.83,1.48,41.18,3.54,7.2,44.44,0.7,N,N,N
HanzoC,1.52,48.55,2.85,1.53,48.23,2.69,1.44,48.77,2.82,1.56,48.41,2.9,1.62,48.75,2.92,1.4,47.87,2.84,1.29,48.46,2.4,N,N,N,N,N,N
PharahC,1.6,50.61,2.45,1.69,49.33,2.49,1.62,50.57,2.4,1.57,50.84,2.43,1.55,51.43,2.53,1.38,52.06,2.67,1.13,51.3,2.69,N,N,N,N,N,N
IllariC,0.8,49.41,3.49,1.01,48.88,3.22,0.85,50.38,3.46,0.69,49.44,3.63,0.7,47.28,3.63,0.91,49.46,3.66,1.78,45.33,3.63,3.2,0,2,N,N,N
DoomfistC,1.13,51.17,3.45,0.41,53.4,3.69,0.67,52.49,3.43,1.37,50.9,3.4,2.19,50.3,3.48,2.51,50.83,3.6,2.74,49.39,3.49,3.2,100,3.75,N,N,N
VentureC,1.16,50.1,2.13,0.87,50.27,2.19,1.15,49.86,2.16,1.27,50.09,2.13,1.21,50.59,2.06,1.04,50.05,2.03,0.58,40.83,2.03,N,N,N,N,N,N
JunkratC,1.13,49.89,2.3,1.67,48.74,2.22,1.31,50.44,2.32,0.97,50.17,2.33,0.68,49.33,2.28,0.44,47.94,2.16,0.47,48.35,2.33,N,N,N,N,N,N
SigmaC,3.04,51.9,3.73,3.06,50.95,3.49,3.22,52.06,3.69,3.07,52.12,3.81,2.57,51.92,3.86,2.34,52.09,3.84,2.79,45.46,3.51,N,N,N,N,N,N
BrigitteC,0.97,48.58,3.11,0.83,47.11,2.61,0.89,47.78,2.89,0.96,48.65,3.21,1.19,49.97,3.53,1.79,51.05,3.76,1.84,48.1,3.6,0.8,0,0,N,N,N
WidowmakerC,1.22,43.99,2.3,1.13,45.23,2.54,1.13,44.08,2.32,1.23,43.2,2.23,1.43,44.12,2.25,1.64,45.31,2.27,1.9,48.53,2.38,N,N,N,N,N,N
LifeweaverC,1.88,49.13,4.14,2.14,48.89,3.73,2.13,49.54,4.14,1.82,49.21,4.33,1.27,47.67,4.25,0.79,45.28,4.15,0.76,42.47,3.09,N,N,N,N,N,N
SombraC,0.52,48.02,2.97,0.36,48.69,2.91,0.41,49.41,3.05,0.57,47.67,2.97,0.78,46.7,2.91,0.64,43.7,2.78,0.23,40.93,2.19,N,N,N,N,N,N
D.VAC,1.26,47.67,5.34,1.38,46.36,4.86,1.33,47.19,5.24,1.25,48.74,5.56,1.02,47.83,5.66,0.97,48.31,6.04,1.33,54.24,6.2,N,N,N,N,N,N
TorbjörnC,0.92,54.06,2.5,1.16,54.36,2.51,1.1,55.38,2.57,0.78,53.57,2.47,0.62,50.26,2.29,0.58,45.67,2.07,0.81,45.03,1.52,3.2,25,3.5,N,N,N
TracerC,1.21,49.42,2.15,0.67,48.95,2.2,0.85,48.53,2.1,1.29,49.32,2.1,2.09,50.28,2.19,3.57,50.29,2.38,4.45,51.14,2.52,10.4,53.85,3.69,N,N,N
OrisaC,1.93,45.78,3.51,2.22,44.92,3.28,2.12,45.68,3.46,1.83,45.86,3.59,1.51,47.05,3.81,1.46,47.85,3.96,1.85,40.32,3.8,N,N,N,N,N,N
HazardC,1.28,52.01,4.38,0.8,51.29,4.11,1.11,50.85,4.2,1.44,52.03,4.41,1.68,53.75,4.68,2.03,52.62,4.65,2.55,54.44,4.49,4,78.91,9.4,N,N,N
WinstonC,1.86,46.17,3.55,1.39,46.6,3.3,1.88,45.85,3.45,2.09,45.98,3.6,1.77,46.94,3.82,1.28,47.98,3.98,0.81,49.98,4.24,N,N,N,N,N,N
ReinhardtC,1.11,48.19,2.43,1.38,48.45,2.36,1.28,48.58,2.43,1.03,48.24,2.47,0.68,46.25,2.46,0.42,44.95,2.46,1.6,47.29,2.85,N,N,N,N,N,N
Junker QueenC,0.64,51.42,4.57,0.55,50.75,4.2,0.65,51.51,4.49,0.7,51.64,4.68,0.58,51.39,4.75,0.38,49.02,4.72,0.16,32.84,3.28,N,N,N,N,N,N
BaptisteC,1.42,46.88,3.52,1.28,45.79,3.07,1.37,46.72,3.41,1.47,47.11,3.67,1.55,47.42,3.81,1.43,47.64,3.84,1.74,52.89,4.2,N,N,N,N,N,N
MeiC,1.4,50.96,3.14,1.33,51.29,3.25,1.58,51.82,3.25,1.43,50.67,3.06,1.04,48.21,2.8,0.55,45.43,2.51,0.6,54.52,2.46,N,N,N,N,N,N
RoadhogC,1.29,41.74,3.7,1.17,44.29,3.79,1.28,42.82,3.67,1.39,40.85,3.73,1.2,38.86,3.64,0.86,39.92,3.55,0.79,41.05,3.81,N,N,N,N,N,N
EchoC,0.9,48.66,2.24,0.84,46.68,2.07,0.84,47.97,2.15,0.89,49.1,2.28,1.06,50.18,2.43,1.4,50,2.48,1.05,49.37,2.53,1.6,100,7,N,N,N
SymmetraC,1.49,52.08,2.15,0.56,52.96,2.88,0.93,53.59,2.72,1.6,52.02,2.17,3,49.29,1.29,5.36,46.93,0.95,5.24,36.96,1.11,N,N,N,N,N,N
Wrecking BallC,0.47,48.44,4.26,0.34,47.81,4.36,0.37,48.89,4.18,0.53,49.05,4.26,0.64,47.62,4.33,0.6,45.96,4.44,2,38.12,2.68,6.4,20.12,0.33,N,N,N
FrejaC,1.01,49.99,2.34,1.48,48.85,2.26,1.15,49.99,2.31,0.85,50.55,2.4,0.65,50.81,2.41,0.6,47.58,2.28,0.79,43.28,2.26,N,N,N,N,N,N
瑞稀,2.58,50.99,3.09,N,N,N,2.89,53.03,2.63,N,N,N,2.84,51.68,2.89,N,N,N,2.55,50.69,3.14,N,N,N,2.36,50,3.34,N,N,N,2.36,49.14,3.46,N,N,N,2.23,49.08,3.57,N,N,N,1.91,51.15,3.83,N,N,N,1.32,73.29,4.92,N,N,N
飞天猫,2.24,50.56,4.68,N,N,N,2.17,50.35,3.97,N,N,N,2.11,50.54,4.38,N,N,N,2.11,50.57,4.66,N,N,N,2.36,50.62,4.96,N,N,N,2.49,50.32,5.06,N,N,N,2.69,50.63,5.26,N,N,N,2.76,52.78,5.58,N,N,N,1.9,66.56,7.1,N,N,N
D.Mon,2.03,52.75,3.75,N,N,N,1.84,54.87,3.6,N,N,N,1.96,52.94,3.59,N,N,N,2.05,52.64,3.74,N,N,N,2.1,51.97,3.78,N,N,N,2.09,51.51,3.89,N,N,N,2.17,52.27,4.11,N,N,N,2.65,58.04,4.79,N,N,N,5.36,61.96,5.26,N,N,N
死怨,1.99,49.81,2.32,N,N,N,2.74,51.8,2.27,N,N,N,2.13,47.93,2.12,N,N,N,1.71,48.94,2.28,N,N,N,1.68,50.25,2.43,N,N,N,1.93,51.12,2.53,N,N,N,2.24,51.53,2.67,N,N,N,2.83,56.08,2.96,N,N,N,2.07,73.54,3.62,N,N,N
西拉,1.96,49.42,2.45,N,N,N,2.41,50.89,2.41,N,N,N,2.34,49.07,2.36,N,N,N,1.97,49.01,2.47,N,N,N,1.7,49.5,2.56,N,N,N,1.53,49.31,2.57,N,N,N,1.23,49.03,2.62,N,N,N,0.86,50.91,2.77,N,N,N,0.37,55.32,3.33,N,N,N
无漾,1.9,52.04,4.96,N,N,N,1.77,51.48,3.64,N,N,N,1.73,52.07,4.4,N,N,N,1.86,52.4,5.07,N,N,N,2.01,52.02,5.48,N,N,N,2.18,51.83,5.7,N,N,N,2.25,51.59,5.96,N,N,N,2.12,52.49,6.17,N,N,N,1.25,75.77,8.56,N,N,N
