Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.04,50.5,3.97,4.13,50.49,3.04,6.18,50.5,3.33,7.18,50.42,3.63,8.71,50.43,4.06,10.59,50.53,4.49,11.46,50.73,4.82,9.51,51.78,4.98,6.97,80.44,6.77
Kiriko,6.25,48.96,3.94,6.03,50.92,3.39,6.64,48.4,3.41,6.29,48.57,3.74,6.16,48.96,4.15,6.16,49.33,4.55,6.02,49.74,4.77,5.13,50.66,4.87,1.91,67.08,5.67
Genji,5.67,53.4,2.35,6.76,61.41,3,5.05,50.01,2.11,5.37,52.35,2.26,5.91,53.57,2.35,6.05,54.15,2.43,5.73,54.08,2.52,4.82,54.18,2.65,1.99,65.07,2.68
Moira,3.24,49.14,4.45,4.01,51.53,3.94,4.27,49.26,3.99,3.7,48.96,4.3,2.96,48.81,4.79,2.27,48.65,5.37,1.47,48.21,5.64,0.68,50.04,6.1,0.78,75.25,9.91
Sojourn,3.36,46.09,2.43,3.65,48.51,2.45,3.64,44.93,2.2,3.35,45.37,2.32,3.13,45.76,2.47,3.21,47.2,2.65,3.62,48.33,2.84,4.32,51.24,3.13,8.81,62.73,3.72
Soldier: 76,4.2,49.92,2.59,6.17,55.25,2.95,4.66,48.12,2.36,4.37,49.23,2.5,4.05,49.59,2.62,3.51,50.43,2.75,2.93,51.48,2.93,2.27,52.95,3.17,1.08,53.83,3.53
Cassidy,5.72,49.88,2.53,4.39,51.86,2.37,4.58,49.17,2.23,5.11,50.28,2.42,6.03,50.02,2.57,7.03,49.34,2.69,7.95,49.23,2.82,8.64,49.69,2.99,17.57,76.42,4.33
Zenyatta,3.4,52.41,4.52,2.29,50.37,3.68,3.42,52.49,3.99,3.44,52.97,4.3,3.54,52.91,4.74,3.59,51.79,5.16,3.24,50.03,5.37,2.38,48.37,5.57,0.98,81.67,8.24
Reaper,2.12,54.03,2.46,4.34,65.19,3.58,2.68,51.45,2.3,2.34,52.6,2.36,1.86,52.7,2.37,1.3,52.69,2.37,0.79,53.46,2.39,0.54,56.13,2.6,1.26,56.35,2.92
Juno,4.18,50.09,3.76,5.3,52.4,3.44,5.05,49.15,3.24,4.33,49.69,3.57,3.82,50.08,4.02,3.55,50.74,4.54,3.42,51.25,4.91,2.94,53.43,5.17,2.82,86.48,6.8
Ashe,2.67,51.53,2.79,1.47,44.2,2.2,2.23,50.46,2.55,2.56,51.69,2.72,2.89,52.18,2.87,3.13,52.08,2.94,3.28,52.24,3.02,3.32,53.53,3.19,2.49,55.21,3.47
Ramattra,2.35,50.16,3.48,2.58,54.05,3.73,2.88,49.62,3.31,2.84,49.54,3.42,2.19,49.9,3.53,1.57,51.01,3.67,1.18,52.35,3.85,1.07,52.62,4.09,0.63,84.45,6.93
Mercy,2.64,49.92,3.49,3.88,49.65,2.6,2.52,45.89,2.56,2.17,48.59,3.07,2.46,50.92,3.82,3.05,52,4.59,3.57,53.03,5.23,3.77,55.54,5.86,7.65,75.21,6.97
Zarya,1.88,51.23,4.2,1.3,55.5,4.21,1.59,51.92,3.87,1.91,51.32,4.03,1.98,50.4,4.23,1.94,50.28,4.47,2.28,51.44,4.76,3.29,53.69,5.16,1.38,63.47,6.14
Bastion,1.38,45.17,2.31,1.39,43.1,2.08,1.98,46.28,2.26,1.7,45.47,2.31,1.21,44.24,2.36,0.81,44.18,2.46,0.54,45.64,2.6,0.34,50.95,2.86,0.2,91.63,3.42
Lúcio,1.35,51.61,2.92,2.62,55.38,2.99,1.9,50.61,2.67,1.43,50.79,2.84,1.07,51.52,3.09,0.89,52.44,3.37,0.76,51.53,3.53,0.62,55.19,3.72,0.23,98.01,6
Mauga,1.51,48.46,3.76,2.15,51.63,4.08,1.76,46.39,3.44,1.64,47.56,3.66,1.42,49.06,3.85,1.13,49.72,4.02,0.94,51.19,4.26,1.2,54.8,4.8,0.6,68.26,6.73
Hanzo,1.73,48.79,2.64,2.24,45.8,2.16,1.9,46.96,2.34,1.65,48.73,2.55,1.63,49.61,2.78,1.69,50.5,2.98,1.73,50.83,3.12,1.41,52.14,3.24,0.7,62.8,3.7
Pharah,1.66,50.18,2.49,2.44,54,2.85,2,48.2,2.36,1.75,49.4,2.44,1.5,50.46,2.48,1.3,51.41,2.57,1.23,52.48,2.79,1.28,55.38,3.1,1.84,57.49,3.58
Illari,1.71,52.74,3.13,2.21,55.39,3.04,1.93,51.5,2.7,1.79,52.37,2.98,1.61,53.04,3.3,1.47,53.35,3.6,1.38,52.82,3.76,1.21,52.76,3.95,0.3,66.6,5.48
Doomfist,3.11,52.89,3.22,0.79,47.59,2.73,1.8,52.25,3.07,2.76,52.94,3.17,3.69,53.22,3.22,4.25,52.94,3.25,4.65,52.55,3.41,5.34,54.62,3.83,1.49,65.56,5.16
Venture,1.33,54.27,2.34,1.07,54.45,2.45,1.28,53.56,2.29,1.43,54.03,2.33,1.43,54.45,2.34,1.26,54.75,2.35,1.04,55.51,2.4,0.71,56.75,2.48,0.53,83.5,2.65
Junkrat,1.37,49.4,2.25,1.86,44.02,1.88,1.93,48.52,2.11,1.53,49.9,2.24,1.21,50.53,2.39,0.93,51.52,2.52,0.61,50.85,2.57,0.33,50.77,2.41,0.08,64.43,1.69
