Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.35,49.9,3.94,4.24,51.97,3.1,5.98,50.25,3.33,6.82,49.87,3.64,7.84,49.71,4.02,8.96,49.77,4.41,9.19,49.73,4.66,8.12,50.77,4.88,6.12,69.73,5.28
Kiriko,6.08,48.87,3.98,6.3,52.14,3.42,6.66,48.71,3.47,6.16,48.48,3.79,5.9,48.63,4.18,5.84,49,4.51,5.78,48.88,4.68,5.27,50.33,4.87,2.09,56.8,5.41
Genji,5.4,52.41,2.33,6.22,62.76,2.94,4.69,50.53,2.14,5.06,51.42,2.25,5.63,52.12,2.32,5.92,52.33,2.39,5.7,52.27,2.48,5.02,52.9,2.67,3.61,62.76,2.88
Moira,3.9,50.22,4.8,4.6,52.65,4,4.82,49.99,4.18,4.31,49.82,4.57,3.71,50.21,5.13,3.11,50.46,5.73,2.45,50.24,6.13,1.69,50.02,6.51,2.11,83.04,9.27
Sojourn,2.92,45.67,2.43,3.23,52.43,2.55,3.15,45.49,2.22,2.92,44.45,2.31,2.73,44.94,2.45,2.79,45.88,2.63,3.16,47.11,2.81,3.59,48.85,3.08,5.06,61.57,3.71
Soldier: 76,3.82,49.26,2.57,5.68,57.38,2.96,4.32,48.42,2.36,4.01,48.09,2.47,3.67,48.42,2.59,3.22,49.35,2.73,2.74,49.91,2.91,2.22,52.45,3.16,1.02,53.18,3.44
Cassidy,6.05,48.91,2.5,4.35,55.58,2.45,4.77,49.63,2.23,5.38,49.19,2.38,6.35,48.46,2.51,7.38,47.84,2.64,8.33,47.89,2.77,9.2,48.97,2.97,12.39,64.02,3.55
Zenyatta,3.4,52.18,4.5,2.68,53.34,3.84,3.62,52.31,3.99,3.52,52.58,4.3,3.48,52.41,4.7,3.32,51.44,5.08,2.93,49.7,5.32,2.26,48.02,5.45,1.02,69.02,6.89
Reaper,2.68,55.95,2.57,4.38,65.57,3.46,3.16,54.43,2.46,2.94,54.78,2.49,2.58,55.25,2.52,2,55.98,2.57,1.42,56.58,2.63,1.13,57.78,2.83,0.75,70.06,3.29
Juno,2.71,49.56,3.71,4.21,53.09,3.31,3.49,48.6,3.22,2.82,48.98,3.56,2.38,49.64,4,2.17,49.81,4.41,2.14,50.23,4.59,2.07,51.44,4.82,2.86,88.07,9.82
Ashe,2.32,51.14,2.77,1.24,52.07,2.51,1.91,51.12,2.57,2.21,51.19,2.69,2.49,51.06,2.82,2.7,50.87,2.89,2.82,51.36,2.96,2.68,52.89,3.16,1.54,54.78,3.24
Ramattra,1.98,50.66,3.49,2.37,56.34,3.78,2.45,50.61,3.33,2.33,49.84,3.43,1.85,49.91,3.52,1.4,51.08,3.65,1.09,52.35,3.8,1.03,54.69,4.18,0.47,65.11,3.69
Mercy,2.14,49.08,3.44,3.62,49.52,2.56,2.23,45.88,2.6,1.89,48.1,3.12,1.96,49.72,3.76,2.21,50.71,4.42,2.44,51.96,5.02,2.71,54.12,5.6,7.62,83.01,8.81
Zarya,1.48,47.53,3.89,1.1,56.53,4.19,1.25,49.64,3.66,1.48,47.74,3.75,1.56,46.02,3.89,1.54,45.77,4.07,1.67,46.82,4.35,2.05,47.68,4.68,1.75,56.34,5.19
Bastion,1.46,47.41,2.53,1.55,50.95,2.5,2.14,48.4,2.46,1.79,46.77,2.48,1.28,46.27,2.58,0.89,47.16,2.74,0.64,49.16,2.93,0.43,50.2,3.1,0.16,94.87,4.75
Lúcio,2.4,54.92,3.35,3.37,56.51,3,2.98,54.26,3,2.55,54.69,3.23,2.17,55.04,3.5,1.96,55.44,3.82,1.83,54.89,4.07,1.54,53.88,4.4,0.34,93.91,7.88
Mauga,1.22,48.34,3.75,1.91,53.02,4.03,1.44,46.54,3.43,1.3,47.18,3.64,1.15,48.41,3.85,0.95,49.58,4.01,0.8,50.75,4.26,0.85,53.08,4.64,3.13,67.96,5.67
Hanzo,1.88,48.84,2.71,2.25,51.05,2.37,2.04,48.43,2.43,1.81,48.74,2.61,1.79,48.51,2.8,1.89,48.96,2.98,1.95,49.34,3.12,1.72,49.38,3.26,1.72,76,3.87
Pharah,1.7,50.46,2.49,2.42,56.49,2.9,2,49.37,2.4,1.79,49.8,2.43,1.57,50.09,2.45,1.42,50.52,2.54,1.32,51.04,2.69,1.2,51.51,2.93,0.89,80.18,4.13
Illari,1.86,52.62,3.13,2.39,55.47,2.91,2.15,51.65,2.74,1.95,52.13,2.99,1.76,52.87,3.28,1.59,53.12,3.54,1.52,53.01,3.66,1.42,51.73,3.76,0.66,76.36,5.52
Doomfist,2.94,51.9,3.14,0.82,54.4,3.04,1.69,52.58,3.04,2.58,52.5,3.1,3.42,51.87,3.11,3.95,51.1,3.15,4.36,51.2,3.32,4.73,52.29,3.67,3.38,58.45,4.3
Venture,1.72,55.28,2.41,1.17,59.83,2.72,1.5,55.67,2.41,1.78,55.09,2.39,1.84,54.73,2.38,1.77,55.29,2.41,1.68,55.68,2.48,1.65,54.71,2.51,2.49,53.7,2.21
Junkrat,1.48,49.98,2.3,1.95,51.22,2.14,2.05,49.66,2.18,1.68,49.79,2.27,1.34,50,2.39,1.02,50.31,2.51,0.72,50.55,2.58,0.34,45.98,2.36,0.05,1.53,0
Sigma,1.87,52.51,3.91,1.1,54.21,3.7,1.83,52.73,3.72,2.07,52.28,3.84,1.97,52.29,3.96,1.73,52.77,4.09,1.58,52.46,4.18,1.65,53.67,4.5,1.07,44.14,4.54
Brigitte,1.99,50.09,3.69,0.98,53.24,2.99,1.74,51.5,3.17,1.98,50.14,3.42,2.08,49.49,3.77,2.24,49.6,4.21,2.35,49.82,4.51,2.12,49.7,4.76,2.75,90.48,9.56
Widowmaker,1.48,48.5,2.27,2.77,60.2,3.23,1.43,44.6,2.01,1.32,46.34,2.13,1.35,47.71,2.2,1.48,48.33,2.26,1.8,48.05,2.35,2.52,49.12,2.58,3.61,52.55,2.92
Lifeweaver,2.22,49.02,4.14,2.21,51.4,3.37,2.46,49.12,3.6,2.45,49.25,4.01,2.24,48.98,4.39,1.89,48.15,4.78,1.47,47.49,4.97,1.04,45.88,5.11,1.18,76.08,6.57
Sombra,1.77,48.49,3.1,0.99,51.51,2.92,1.66,49.62,2.95,1.76,48.58,3.02,1.86,48.15,3.15,1.95,47.76,3.22,1.79,47.25,3.3,1.52,47.79,3.44,0.95,47.81,4.31
D.VA,2.1,50.37,5.48,2.79,52.53,5.1,2.37,48.95,4.94,2.19,49.95,5.35,2.01,51.04,5.74,1.79,50.87,5.97,1.71,50.13,6.21,1.89,50.84,6.78,1.43,60.37,9.53
Torbjörn,0.98,54.81,2.56,1.35,60.67,2.97,1.26,55.94,2.48,1.08,55.19,2.52,0.88,53.62,2.55,0.75,52.26,2.59,0.64,51.08,2.6,0.53,48.87,2.57,0.27,63.88,2.97
Tracer,2.54,51.39,2.33,2.34,60.33,2.75,1.8,50.33,2.12,2.04,50.93,2.24,2.55,50.87,2.3,3.28,51.04,2.38,4.35,51.26,2.5,5.75,53.13,2.8,6.89,61.77,3.32
Orisa,2.47,47.86,3.65,2.36,52.74,3.63,2.59,48.03,3.38,2.63,47.17,3.52,2.45,46.89,3.69,2.23,48.1,3.92,2.19,49.82,4.2,2.85,53.01,4.66,1.56,55.68,4.83
