Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.46,48.8,3.92,3.81,52.69,3.18,4.92,49.22,3.3,5.76,48.75,3.62,6.92,48.49,3.98,8.03,48.68,4.31,8.48,48.68,4.54,7.34,49.21,4.66,6.48,64.81,5.08
Kiriko,5.47,48.48,4.01,5.49,50.56,3.3,6.18,48.46,3.48,5.61,48.26,3.86,5.28,48.5,4.23,5.15,48.19,4.47,5.06,48.56,4.62,4.85,49.24,4.83,3.89,62.46,6.37
Genji,5.76,53.19,2.34,5.88,61.72,2.83,4.84,51.52,2.16,5.42,52.4,2.26,6.04,53.15,2.33,6.41,53.32,2.4,6.28,53.48,2.5,5.54,53.77,2.66,3.06,68.11,3.29
Moira,2.62,47.41,4.39,3.58,50.41,3.71,3.67,48.07,3.91,3.03,47.21,4.25,2.4,46.76,4.74,1.85,46.65,5.16,1.23,46.24,5.38,0.63,48.4,5.68,1.04,67.18,8.53
Sojourn,2.86,45.58,2.32,2.71,51.25,2.35,2.94,45.47,2.14,2.85,45.2,2.22,2.72,44.7,2.34,2.83,45.53,2.46,3.28,46.26,2.62,3.81,49.56,2.91,3.53,57.95,3
Soldier: 76,3.48,49.31,2.5,4.86,55.39,2.68,4.11,48.7,2.33,3.79,48.5,2.43,3.33,48.88,2.52,2.87,49.49,2.64,2.4,50.16,2.78,1.87,50.66,3.01,0.88,54.36,3.18
Cassidy,7.46,48.48,2.32,5.21,57.32,2.49,5.67,49.24,2.11,6.73,48.71,2.22,7.92,47.99,2.32,8.99,47.67,2.41,9.62,47.34,2.51,9.85,48,2.68,19.28,76.56,4.02
Zenyatta,2.94,52.83,4.66,3.03,54.13,3.97,3.08,52.6,4.08,3.03,53.13,4.45,3.04,53.2,4.88,2.84,52.2,5.19,2.35,51.06,5.41,1.74,48.78,5.55,0.36,36.5,5
Reaper,2.4,56.06,2.55,3.31,59.8,2.93,2.84,54.52,2.48,2.71,55.38,2.51,2.29,56.12,2.54,1.89,57.34,2.6,1.45,57.91,2.62,1.19,58.9,2.84,4.67,66.26,3.33
Juno,2.21,49.17,3.76,3.11,50.32,3.03,2.79,48.7,3.26,2.32,48.87,3.63,2.02,49.22,4.05,1.85,49.92,4.39,1.8,49.2,4.49,1.48,50.09,4.32,0.67,65.33,4.74
Ashe,2.07,50.97,2.74,1.84,55.29,2.7,2.03,51.31,2.53,2.09,50.77,2.68,2.12,50.63,2.8,2.1,50.34,2.85,2.02,51.18,2.95,1.82,54.01,3.14,1.19,53.63,3.27
Ramattra,1.28,45.94,3.09,1.89,52.81,3.32,1.92,47.18,3.07,1.61,45.11,3.06,1.09,44.44,3.08,0.7,44.02,3.12,0.54,45.28,3.21,0.5,49.78,3.48,0.16,67.45,3.33
Mercy,2.43,49.34,3.75,3.43,48.1,2.47,2.44,46.9,2.8,2.19,49.08,3.42,2.32,50.06,4.08,2.59,50.28,4.71,2.77,50.58,5.26,2.87,51.35,5.77,5.6,78.14,7.36
Zarya,1.46,50.98,4.19,1.12,55.73,4.06,1.32,51.35,3.82,1.49,50.46,3.99,1.5,49.68,4.19,1.42,51.28,4.52,1.7,52.96,4.81,2.21,55.3,5.14,2.02,63.99,6.2
Bastion,1.35,46.8,2.49,2.28,52.64,2.64,2.11,47.59,2.4,1.63,45.62,2.43,1.11,45.59,2.54,0.76,46.48,2.69,0.55,47.27,2.78,0.39,47.61,3.01,0.67,56.33,3.68
Lúcio,1.47,53.5,3.16,2.59,56.26,2.74,2.07,53.26,2.87,1.61,53.05,3.09,1.24,53.07,3.34,1.05,54.1,3.62,0.99,53.09,3.72,0.9,56.14,4.16,0.36,99.11,14.4
Mauga,1.15,48.19,3.8,1.65,49.52,3.7,1.42,47.27,3.52,1.28,47.07,3.67,1.09,48.36,3.96,0.87,50.38,4.12,0.75,50.51,4.35,0.88,53.66,4.7,2.07,60,4.82
Hanzo,3.55,50.88,2.97,3.55,57.03,2.97,3.36,50.73,2.68,3.39,50.6,2.83,3.47,50.48,3,3.81,50.51,3.15,4.22,50.84,3.31,4.32,52.05,3.49,4.61,52.82,3.5
Pharah,1.26,49.62,2.43,1.62,52.95,2.62,1.56,48.42,2.34,1.34,48.74,2.37,1.17,49.8,2.42,1.05,50.61,2.54,0.99,51.85,2.71,0.97,51.95,2.91,0.31,51.67,3.91
Illari,1.21,51.52,3.12,1.73,54.68,2.76,1.49,50.98,2.73,1.26,51.52,2.99,1.11,51.15,3.28,1.04,51.62,3.5,0.96,51.54,3.64,0.95,51.22,3.82,0.52,68.08,6.12
Doomfist,3.96,53.06,3.23,1.74,58.19,3.33,2.36,53.72,3.08,3.56,53.59,3.17,4.58,52.99,3.19,4.97,52.38,3.27,5.19,51.84,3.4,5.3,53.54,3.77,2.7,62.11,4.41
Venture,1.64,53.69,2.28,0.91,57.8,2.49,1.44,54.67,2.34,1.74,53.86,2.28,1.76,52.97,2.24,1.68,53.51,2.27,1.53,52.93,2.3,1.44,53.88,2.42,1.35,54.4,2.03
Junkrat,1.17,49.22,2.25,1.82,52.16,2.24,1.67,49.1,2.1,1.32,48.83,2.2,1.04,49.28,2.33,0.83,49.2,2.43,0.6,47.47,2.45,0.28,46.01,2.34,N,N,N
Sigma,1.91,52.81,3.98,1.59,55.57,3.8,2.04,52.99,3.77,2.08,52.42,3.89,1.94,52.9,4.07,1.68,52.58,4.18,1.56,52.57,4.24,1.69,53.25,4.5,0.98,60.65,5.25
