Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.82,49.16,3.82,3.91,51.47,3.07,5.14,49.39,3.34,6.79,49.04,3.74,8.31,48.81,4.02,9.09,48.88,4.19,9.01,49.06,4.34,8.07,50.06,4.53,9.63,70.51,5.6
Kiriko,6.7,49.71,4.09,7.46,50.04,3.32,7.32,49.24,3.68,6.62,49.55,4.17,6.32,49.91,4.54,6.13,50.12,4.71,5.94,50.63,4.8,5.38,51.29,5.01,5.14,59.17,5.52
Genji,4.02,51.49,2.15,4.17,55.8,2.39,3.53,49.52,1.95,3.91,51.37,2.12,4.42,51.68,2.19,4.49,51.27,2.22,4.19,50.95,2.29,3.16,51.47,2.44,2.04,65.61,3.01
Moira,3.15,49.68,4.32,5.09,50.49,3.75,4.37,49.36,4.03,3.13,49.49,4.48,2.28,49.97,5.02,1.69,49.48,5.31,1.13,48.95,5.5,0.59,49.02,5.73,0.37,72.08,7.91
Sojourn,1.92,45.38,2.35,1.72,48.67,2.29,1.79,45.22,2.18,1.82,44.44,2.28,1.89,44.44,2.39,2.13,45.43,2.52,2.71,46.69,2.66,3.37,47.76,2.87,2.7,58.11,3.65
Soldier: 76,3.18,49.9,2.45,3.86,53.07,2.59,3.68,49.06,2.34,3.35,49.01,2.4,2.78,49.77,2.5,2.42,50.45,2.6,2.23,51.12,2.71,1.79,52.35,2.81,1.84,57.87,3.29
Cassidy,4.53,48.44,2.37,3.1,53.68,2.38,3.55,48.73,2.17,4.39,48.14,2.31,5.17,47.51,2.41,5.85,47.53,2.51,6.63,48,2.62,7.13,49.85,2.8,5.35,55.48,3.19
Zenyatta,2.51,53.62,4.68,2.68,53.8,3.98,2.49,53.92,4.27,2.51,54.1,4.72,2.62,53.6,5.08,2.47,52.81,5.27,2.1,50.95,5.38,1.37,48.63,5.39,0.65,56.35,6.67
Reaper,2.95,54.73,2.45,3.48,56.92,2.73,3.42,53.91,2.4,3.08,54.27,2.4,2.61,54.81,2.43,2.28,55.29,2.48,2.02,55.23,2.51,2,58.21,2.76,1.18,56.88,2.82
Juno,1.85,50.64,3.82,2.74,50.81,3.2,2.18,49.79,3.47,1.69,50.95,4.01,1.55,51.08,4.41,1.5,51.28,4.48,1.45,50.97,4.38,1.63,51.72,4.74,2.86,60.59,5.29
Ashe,1.97,51.14,2.74,1.44,52.18,2.58,1.72,50.72,2.56,2.05,50.78,2.72,2.18,50.93,2.82,2.2,51.49,2.88,2.33,52.49,2.96,2.52,54.1,3.12,1.75,62.86,3.84
Ramattra,2.04,49.24,3.23,2.79,51.89,3.3,2.8,49.08,3.16,2.19,48.36,3.2,1.5,48.8,3.29,1.09,48.71,3.37,0.84,49.14,3.44,0.76,49.45,3.6,0.81,66.28,4.95
Mercy,2.57,49.11,3.58,3.18,46.14,2.41,2.35,47.28,2.87,2.37,49.9,3.67,2.63,50.14,4.24,2.75,50.12,4.61,2.86,51.46,5.05,2.96,53.85,5.56,5.8,70.88,6.75
Zarya,1.3,50.16,4.24,0.83,53.68,3.98,1.07,50.51,3.88,1.31,49.21,4.06,1.42,49.18,4.34,1.53,50.07,4.63,1.92,51.09,4.93,2.78,54.08,5.35,3.83,55.97,5.78
Bastion,1.96,47.98,2.54,2.82,50.91,2.61,2.66,48.08,2.47,2.01,46.73,2.51,1.43,46.96,2.62,1.12,47.22,2.69,0.98,46.79,2.77,0.87,50.65,2.99,0.58,57.41,2.72
Lúcio,0.99,51.26,2.76,1.81,54.08,2.47,1.17,50.54,2.6,0.85,50.74,2.84,0.75,50.51,3.04,0.76,50.12,3.15,0.78,48.12,3.23,0.7,49.14,3.48,0.29,91.58,5.27
