Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.81,48.87,3.87,3.61,51.88,3.11,4.94,48.87,3.33,6.52,48.68,3.72,7.97,48.7,4.02,8.73,48.52,4.18,8.69,49.29,4.37,7.67,49.75,4.55,13.56,73.28,6.11
Kiriko,6.46,50.03,4.23,6.69,50.09,3.35,7.16,49.79,3.77,6.52,49.95,4.23,6.21,49.94,4.56,6.08,50.36,4.76,5.86,50.89,4.87,5.02,49.84,4.95,6.63,59.68,5.36
Genji,4.26,51.72,2.19,4.21,56.94,2.56,3.57,50.36,2,4.11,51.58,2.14,4.67,51.71,2.19,4.81,51.31,2.24,4.56,51.12,2.3,3.52,51.78,2.46,2.01,67.03,2.9
Moira,2.55,49.55,4.44,4.09,49.93,3.67,3.63,49.25,4.01,2.71,49.85,4.5,2.07,49.64,5.07,1.57,49.03,5.33,1.08,48.74,5.6,0.5,51.2,6.35,0.43,45.36,6.69
Sojourn,1.76,44.72,2.33,1.76,49.15,2.31,1.72,44.07,2.14,1.65,43.47,2.23,1.65,44.03,2.36,1.83,45.13,2.5,2.35,46.41,2.66,2.78,46.52,2.81,3.16,63.2,4.22
Soldier: 76,2.97,49.61,2.45,3.9,52.85,2.62,3.49,48.53,2.3,3.13,48.66,2.38,2.65,49.49,2.48,2.41,50.71,2.61,2.24,51.23,2.72,1.85,53.03,2.84,2.49,50.39,3.31
Cassidy,4.25,47.83,2.38,3.12,54.74,2.43,3.36,48.57,2.15,3.94,47.26,2.29,4.55,46.8,2.39,5.18,47.02,2.51,5.99,47.47,2.62,6.69,50.2,2.81,4.38,49.81,3.05
Zenyatta,2.48,53.19,4.73,2.65,52.54,3.89,2.49,53.9,4.25,2.49,53.62,4.7,2.59,53.28,5.05,2.44,52.7,5.25,2.05,50.38,5.35,1.35,48.22,5.59,0.73,39.4,4.77
Reaper,2.43,54.72,2.44,2.95,58.02,2.83,2.71,53.32,2.36,2.52,53.88,2.37,2.28,55.44,2.43,2.11,55.09,2.45,1.87,55.52,2.52,1.87,58.25,2.74,1.03,70.11,3.05
Juno,1.7,50.85,3.91,2.62,49.75,3.13,2.07,50.38,3.46,1.59,51.1,4.05,1.48,51.38,4.43,1.46,51.2,4.47,1.39,51.5,4.38,1.65,52.88,4.94,1.7,54.31,4.33
Ashe,1.99,51.03,2.76,1.66,53.3,2.67,1.81,50.38,2.55,2.04,50.47,2.7,2.05,50.57,2.83,2.04,51.91,2.9,2.21,52.3,2.95,2.51,53.58,3.06,2.01,39.19,2.7
Ramattra,1.92,49.45,3.18,2.81,51.36,3.2,2.74,49.02,3.06,2.13,48.82,3.15,1.5,49.67,3.29,1.14,49.97,3.41,0.88,49.94,3.44,0.86,51.17,3.79,1.34,81.6,7.09
Mercy,2.91,49.53,3.75,3.5,47.5,2.49,2.71,47.56,2.96,2.75,50.11,3.72,3.02,50.06,4.23,2.99,50.02,4.54,2.99,51.34,4.98,3.14,52.54,5.52,6.63,71.46,6.07
Zarya,1.45,49.89,4.21,0.99,54,3.97,1.23,50.13,3.75,1.42,49.05,3.97,1.51,49.24,4.29,1.6,49.43,4.57,1.97,50.87,4.88,2.95,53.27,5.36,2.74,54.47,5.76
Bastion,1.5,46,2.46,2.44,50.13,2.53,2.17,46.09,2.36,1.57,44.41,2.4,1.15,45.4,2.57,0.93,44.44,2.59,0.85,45.12,2.7,0.79,52.16,2.96,0.61,79.68,3.14
Lúcio,0.97,51.82,2.85,1.86,53.06,2.38,1.19,51.72,2.62,0.88,52.56,2.92,0.77,50.07,3.08,0.82,52.67,3.32,0.81,47.49,3.28,0.71,50.5,3.69,0.24,95.97,5.38
Mauga,1.4,48.58,3.79,1.68,48.39,3.64,1.55,46.13,3.45,1.43,48,3.7,1.35,50.05,3.95,1.21,50.8,4.22,1.11,51.87,4.46,1.25,52.47,4.75,4.14,85.72,7.24
Hanzo,1.6,49.19,2.79,1.95,54.14,2.88,1.6,48.55,2.49,1.54,48.72,2.74,1.55,48.49,2.86,1.56,48.58,2.97,1.78,49.64,3.12,1.52,51.43,3.27,0.36,46.2,3.97
Pharah,1.28,53.01,2.62,1.21,53.1,2.72,1.24,51.4,2.53,1.27,53.15,2.57,1.25,53.14,2.6,1.33,53.97,2.68,1.43,54.2,2.85,1.45,55.38,3.08,2.31,44.69,2.9
Illari,1.95,52.95,3.4,1.84,51.95,2.84,1.91,52.71,3.03,1.86,52.97,3.35,1.91,53.49,3.59,2.12,52.99,3.66,2.3,52.97,3.73,2.56,51.57,3.86,2.86,59.15,4.07
Doomfist,2.83,51.04,3.01,1.35,54.57,2.97,1.8,50.72,2.79,2.59,51.14,2.88,3.49,50.97,2.99,3.88,50.56,3.12,3.75,51.01,3.3,4.09,52.19,3.61,2.31,52.33,4.51
Venture,0.72,52.04,2.13,0.45,54.7,2.27,0.64,52.72,2.14,0.8,52.33,2.12,0.76,51.26,2.1,0.73,50.55,2.12,0.67,51.75,2.11,0.67,54.68,2.37,0.18,59.04,2.64
Junkrat,1.02,51.64,2.33,1.52,51.9,2.3,1.32,50.59,2.19,1.09,51.68,2.32,0.9,52.46,2.44,0.71,52.3,2.45,0.56,51.88,2.54,0.31,50.95,2.43,0.06,100,1
Sigma,2.34,52.73,3.7,2.14,53.97,3.51,2.47,52.26,3.49,2.53,52.6,3.65,2.28,52.7,3.83,2.08,52.67,3.93,2.12,53.2,4.04,2.45,55.69,4.3,1.89,57.8,5.84
Brigitte,1.24,52.15,3.77,0.99,48.63,2.77,1.13,53.27,3.21,1.2,51.88,3.59,1.3,51.91,4.03,1.41,52.52,4.33,1.38,52.58,4.62,1.28,54.58,5.07,0.79,69.55,3.66
Widowmaker,1.15,47.28,2.4,1.47,50.61,2.8,1.07,44.34,2.16,1.04,47,2.32,1.07,46.63,2.37,1.17,48.63,2.46,1.55,48.72,2.57,2.13,51.13,2.82,3.28,52.43,3.31
Lifeweaver,2.17,50.64,4.48,1.95,48.44,3.13,2.3,50.93,3.91,2.42,51.21,4.54,2.27,50.87,4.94,1.9,50.39,5.08,1.49,47.98,5.13,0.91,47.51,5.27,0.55,80.85,5.7
Sombra,0.92,47.27,2.84,0.79,48.31,2.58,0.91,47.98,2.67,0.93,47.33,2.85,0.95,46.74,2.94,0.93,46.71,2.97,0.89,47.01,3.01,0.69,45.41,2.82,0.24,93.05,3.29
D.VA,1.71,48.92,5.26,2.41,49.39,4.92,1.91,46.95,4.6,1.67,48.45,5.16,1.53,50.25,5.68,1.49,50.78,5.99,1.57,49.11,6.27,1.96,53.42,6.69,2.37,45.65,7.71
Torbjörn,0.51,55.82,2.54,0.71,60.13,2.88,0.65,57.17,2.48,0.56,56.07,2.55,0.43,53.94,2.5,0.36,52.38,2.46,0.33,51.69,2.53,0.27,52.13,2.53,0.06,0,2
Tracer,1.34,50.26,2.14,0.88,52.1,2.17,0.83,49.33,1.98,1.06,50.07,2.09,1.46,50.15,2.13,1.9,50.19,2.19,2.53,50.27,2.26,3.06,53.96,2.5,2.74,55.5,2.96
Orisa,1.54,46.05,3.38,1.9,48.2,3.24,1.93,45.99,3.17,1.68,45.14,3.32,1.34,45.67,3.52,1.12,46.73,3.76,1.02,47.87,3.95,1.21,48.01,4.24,1.4,32.71,3.57
Hazard,0.97,53.48,3.71,0.54,54.37,3.29,0.7,52.23,3.3,0.93,53.04,3.51,1.08,52.91,3.72,1.15,53.9,3.96,1.42,55.42,4.31,1.89,58.75,4.62,2.98,68.61,6.34
Winston,1.62,52.18,3.57,0.99,51.92,3.06,1.27,51.29,3.17,1.66,51.76,3.41,1.8,52.52,3.68,1.85,52.42,3.91,1.91,53.28,4.16,2.19,55.09,4.6,1.09,70.02,8.44
