Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.37,49.94,3.95,4.18,51.92,3.09,5.92,50.25,3.33,6.79,49.89,3.65,7.88,49.76,4.03,9.05,49.83,4.41,9.35,49.76,4.67,8.29,50.76,4.86,6.14,70.97,5.34
Kiriko,6.04,48.89,3.98,6.23,52.19,3.41,6.57,48.75,3.47,6.09,48.5,3.79,5.86,48.66,4.19,5.83,48.96,4.51,5.79,49.02,4.67,5.35,50.36,4.88,2.03,55.27,5.17
Genji,5.63,52.38,2.32,6.47,62.71,2.93,5.02,50.55,2.13,5.35,51.45,2.24,5.85,52.09,2.31,6.07,52.28,2.38,5.8,52.21,2.47,5.05,52.7,2.66,3.48,66.04,2.96
Moira,3.81,50.16,4.78,4.56,52.66,3.99,4.74,49.97,4.17,4.21,49.76,4.56,3.61,50.12,5.12,3.02,50.32,5.71,2.35,50.11,6.1,1.57,49.92,6.48,1.98,82.21,9.25
Sojourn,2.9,45.7,2.43,3.18,52.58,2.55,3.1,45.47,2.22,2.89,44.53,2.31,2.72,44.96,2.45,2.8,45.87,2.62,3.2,47.1,2.81,3.67,48.97,3.07,4.69,61.08,3.74
Soldier: 76,3.78,49.23,2.56,5.63,57.54,2.96,4.25,48.39,2.36,3.96,48.04,2.46,3.62,48.35,2.58,3.2,49.27,2.72,2.71,49.93,2.9,2.22,52.4,3.16,0.92,51.9,3.18
Cassidy,6.23,48.99,2.49,4.51,55.41,2.44,5.02,49.67,2.23,5.6,49.25,2.37,6.51,48.56,2.51,7.51,47.92,2.63,8.42,48.03,2.76,9.25,49.1,2.96,11.83,68.47,3.71
Zenyatta,3.37,52.34,4.51,2.63,53.37,3.83,3.55,52.47,3.99,3.47,52.74,4.31,3.46,52.56,4.71,3.32,51.66,5.1,2.96,49.99,5.33,2.27,48.05,5.45,0.98,66.27,6.65
Reaper,2.61,55.82,2.56,4.37,65.81,3.47,3.09,54.3,2.45,2.88,54.58,2.48,2.49,55.05,2.5,1.94,55.75,2.55,1.35,56.4,2.62,1.06,57.56,2.82,0.96,63.26,3.23
Juno,2.83,49.58,3.72,4.29,53.02,3.3,3.66,48.82,3.24,2.96,49.04,3.58,2.48,49.59,4,2.25,49.79,4.41,2.2,50.13,4.58,2.07,50.81,4.76,2.28,87.75,9.58
Ashe,2.28,51.11,2.76,1.22,51.98,2.49,1.88,51.1,2.56,2.17,51.13,2.69,2.45,51.02,2.81,2.65,50.87,2.88,2.77,51.33,2.95,2.65,52.75,3.14,1.37,54.31,3.15
Ramattra,1.98,50.65,3.49,2.35,56.43,3.78,2.43,50.48,3.33,2.32,49.81,3.42,1.85,49.95,3.52,1.42,51.13,3.66,1.15,52.51,3.83,1.17,54.7,4.21,0.6,62.87,3.75
Mercy,2.19,49.19,3.46,3.64,49.51,2.56,2.25,45.97,2.61,1.93,48.23,3.15,2.01,49.84,3.79,2.28,50.78,4.45,2.55,52.03,5.05,2.81,54.5,5.65,7.82,82.92,8.51
Zarya,1.45,47.77,3.91,1.08,56.81,4.21,1.23,49.67,3.67,1.45,47.97,3.77,1.54,46.26,3.91,1.51,46.07,4.1,1.65,47.27,4.38,2.05,48.54,4.73,1.69,57.95,5.21
Bastion,1.44,47.31,2.52,1.52,50.91,2.49,2.11,48.31,2.45,1.76,46.67,2.47,1.26,46.13,2.57,0.88,46.99,2.73,0.62,49.15,2.93,0.43,49.19,3.07,0.14,94.99,4.82
Lúcio,2.34,54.83,3.33,3.33,56.63,2.98,2.9,54.02,2.97,2.48,54.59,3.21,2.11,55,3.49,1.91,55.39,3.82,1.78,54.82,4.06,1.5,54.01,4.39,0.28,93.84,7.65
Mauga,1.29,48.65,3.75,1.96,53.13,4.03,1.54,47.2,3.47,1.4,47.74,3.65,1.21,48.58,3.83,0.99,49.57,4,0.82,50.66,4.23,0.87,52.72,4.59,4.81,67.22,5.9
Hanzo,2.07,49.43,2.76,2.34,51.4,2.4,2.18,48.89,2.48,1.99,49.27,2.66,1.99,49.23,2.85,2.11,49.59,3.02,2.22,49.88,3.18,2.07,51.21,3.35,3.02,70.74,3.92
Pharah,1.65,50.41,2.48,2.38,56.68,2.91,1.94,49.28,2.4,1.73,49.71,2.42,1.52,50.06,2.45,1.38,50.43,2.54,1.28,51,2.69,1.18,51.35,2.94,1.22,67.48,3.63
Illari,1.83,52.63,3.13,2.36,55.36,2.9,2.1,51.67,2.74,1.91,52.17,3,1.73,52.94,3.28,1.6,53.08,3.53,1.54,52.96,3.66,1.45,51.26,3.75,0.5,76.36,5.52
Doomfist,2.93,51.97,3.14,0.81,54.23,3.02,1.68,52.7,3.05,2.56,52.52,3.1,3.42,51.97,3.12,3.94,51.18,3.16,4.32,51.28,3.32,4.71,52.44,3.67,3.56,56.6,4.32
Venture,1.7,55.23,2.4,1.16,59.61,2.7,1.48,55.68,2.41,1.76,55.06,2.39,1.83,54.66,2.37,1.77,55.21,2.41,1.68,55.62,2.47,1.69,55.1,2.51,2.33,57.54,2.45
Junkrat,1.45,50.08,2.3,1.92,51.17,2.14,2.01,49.73,2.17,1.65,49.89,2.27,1.32,50.13,2.4,1.02,50.51,2.52,0.71,50.76,2.57,0.34,46.57,2.35,0.04,1.53,0
Sigma,1.83,52.5,3.91,1.07,53.79,3.67,1.78,52.69,3.72,2.01,52.26,3.84,1.93,52.34,3.97,1.7,52.8,4.1,1.56,52.52,4.19,1.63,53.63,4.5,1.23,48.21,4.63
Brigitte,1.95,50.13,3.7,0.96,53.25,2.99,1.7,51.66,3.18,1.92,50.16,3.42,2.04,49.52,3.78,2.21,49.61,4.21,2.31,49.82,4.51,2.05,49.73,4.76,2.24,89.24,9.22
Widowmaker,1.47,48.48,2.27,2.76,60.4,3.24,1.42,44.57,2.01,1.3,46.34,2.13,1.33,47.61,2.2,1.47,48.24,2.26,1.79,48.08,2.36,2.48,48.74,2.58,3.1,49.77,2.83
Lifeweaver,2.43,49,4.13,2.4,51.3,3.36,2.71,49.21,3.6,2.7,49.26,4,2.45,48.91,4.39,2.05,48.1,4.77,1.59,47.26,4.94,1.11,45.9,5.1,1.15,74.93,6.63
Sombra,1.71,48.47,3.09,0.95,51.53,2.91,1.61,49.63,2.95,1.7,48.54,3.01,1.8,48.17,3.15,1.89,47.67,3.22,1.73,47.29,3.29,1.44,47.31,3.42,0.87,51.03,4.23
D.VA,2.22,50.28,5.44,2.92,52.77,5.11,2.55,49.14,4.96,2.36,49.74,5.32,2.1,50.81,5.67,1.82,50.79,5.93,1.73,50.36,6.2,1.89,51.03,6.78,1.31,54.99,8.61
Torbjörn,0.95,54.8,2.55,1.33,60.91,2.99,1.21,55.97,2.47,1.05,55.15,2.52,0.85,53.52,2.54,0.73,52.31,2.58,0.61,50.82,2.58,0.5,49,2.57,0.27,67.48,3.17
Tracer,2.44,51.34,2.32,2.32,60.33,2.74,1.73,50.09,2.1,1.95,50.84,2.23,2.44,50.87,2.29,3.16,50.98,2.36,4.18,51.29,2.48,5.54,52.96,2.78,5.84,61.02,3.27
Orisa,2.39,47.49,3.61,2.3,52.54,3.61,2.49,47.68,3.35,2.53,46.77,3.49,2.38,46.46,3.65,2.15,47.72,3.89,2.12,49.54,4.16,2.73,52.9,4.62,2.18,61.02,4.96
