Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.27,48.6,3.85,3.24,51.68,3.08,3.91,48.79,3.28,4.98,48.37,3.67,6.03,48.24,3.96,6.53,48.44,4.21,6.81,49.06,4.44,6.07,49.33,4.54,5.58,68.76,4.83
Kiriko,4.29,47.77,4.01,5.02,49.07,3.23,4.87,47.3,3.52,4.38,47.47,4,3.99,47.59,4.33,3.8,48.06,4.58,3.75,48.94,4.72,3.66,50.56,4.93,4.28,67.47,6.24
Genji,2.84,50.93,2.17,3.71,55.39,2.33,2.65,48.38,1.94,2.61,50.44,2.11,2.89,51.21,2.21,3.11,51.73,2.27,2.92,50.98,2.33,2.25,52.3,2.5,1.1,58.58,3.29
Moira,2.18,48.85,4.45,3.57,49.74,3.69,3.28,48.75,4.01,2.39,48.51,4.5,1.74,49.03,5.07,1.2,48.86,5.44,0.84,48.77,5.59,0.48,47.54,5.89,0.4,4.96,3.45
Sojourn,2.24,46.2,2.46,2.11,48.57,2.32,2.2,45.27,2.23,2.08,45.22,2.36,2.11,45.95,2.51,2.44,47.06,2.67,3.04,47.76,2.79,3.58,50.02,2.98,1.97,51.36,3.13
Soldier: 76,3.19,49.59,2.52,3.96,52.43,2.54,3.7,48.48,2.37,3.42,48.65,2.46,2.96,49.82,2.59,2.63,50.79,2.72,2.34,51.84,2.86,1.94,52.08,2.99,0.67,62.25,3.37
Cassidy,4.73,48.91,2.5,3.4,53.75,2.39,3.57,48.85,2.23,4.29,48.82,2.41,5.13,48.49,2.54,6.02,48.26,2.64,6.58,48.99,2.76,6.93,49.64,2.92,5.35,72.33,4.29
Zenyatta,1.91,53.51,4.77,2.42,53.62,3.99,2.12,52.97,4.28,1.97,53.98,4.75,1.87,53.94,5.11,1.65,52.98,5.36,1.41,52.68,5.57,1.09,49.36,5.73,0.38,79.18,8.65
Reaper,1.97,54.12,2.47,2.63,56.24,2.68,2.43,53.06,2.42,2.14,53.34,2.42,1.79,54.49,2.48,1.45,55.38,2.54,1.15,56.84,2.6,1,58.09,2.79,5.06,59.06,3.32
Juno,2.18,50.56,4.02,3.62,50.61,3.22,2.89,49.48,3.51,2.12,50.24,4.06,1.78,51.63,4.59,1.67,51.48,4.91,1.67,51.71,5.03,1.73,52.69,5.19,2,85.18,6.2
Ashe,2.48,52.22,2.92,1.82,52.96,2.68,2.1,51.18,2.69,2.42,51.96,2.89,2.65,52.45,2.99,2.8,52.62,3.04,3.01,52.69,3.1,3.24,54.93,3.29,2,48.23,3.37
