Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.68,49,3.92,3.81,52.95,3.17,5.06,49.58,3.3,6,48.96,3.63,7.17,48.69,3.99,8.25,48.75,4.29,8.67,48.87,4.51,7.45,49.39,4.63,5.12,68.18,5.51
Kiriko,5.75,48.8,4.03,5.51,50.84,3.29,6.36,48.76,3.49,5.92,48.61,3.87,5.58,48.71,4.23,5.5,48.65,4.48,5.4,48.93,4.63,5.1,49.71,4.82,3.02,63.65,6.35
Genji,5.82,53.07,2.34,6.15,62.9,2.93,4.95,51.35,2.14,5.47,52.23,2.26,6.1,52.93,2.33,6.42,52.96,2.38,6.26,53.19,2.49,5.57,53.56,2.66,2.48,57.41,3
Moira,2.7,47.49,4.36,3.63,50.12,3.66,3.81,48.11,3.87,3.16,47.31,4.23,2.49,46.93,4.71,1.89,46.72,5.12,1.25,46.24,5.34,0.6,46.66,5.46,0.64,75.75,9.2
Sojourn,2.66,45.44,2.31,2.59,50.9,2.34,2.84,45.31,2.12,2.69,44.74,2.2,2.52,44.71,2.32,2.56,45.58,2.46,2.89,46.17,2.61,3.34,49.22,2.88,2.41,57.33,3.06
Soldier: 76,3.46,49.33,2.48,4.91,55.7,2.71,4.13,48.75,2.31,3.77,48.27,2.4,3.31,48.8,2.5,2.85,49.62,2.62,2.38,50.37,2.77,1.83,51.68,3.01,0.61,60.19,3.05
Cassidy,6.91,48.22,2.31,5,57.86,2.52,5.31,49.11,2.1,6.23,48.48,2.21,7.33,47.66,2.31,8.28,47.2,2.4,8.8,46.8,2.5,9.16,48.3,2.69,12.17,74.16,3.84
Zenyatta,2.85,52.6,4.61,3.05,54.35,3.95,3.02,52.43,4.05,2.93,52.9,4.42,2.94,52.92,4.84,2.73,51.99,5.13,2.25,50.53,5.33,1.58,48.71,5.47,0.26,52.88,6.91
Reaper,2.87,56.16,2.56,3.57,61.07,3.02,3.18,54.71,2.48,3.12,55.4,2.52,2.79,56.09,2.54,2.49,56.96,2.57,2.16,57.47,2.61,2.11,58.88,2.81,6.01,63.8,3.18
Juno,2.03,49.17,3.69,2.97,50.39,2.99,2.65,48.57,3.21,2.16,48.92,3.6,1.82,49.19,4.01,1.64,49.9,4.31,1.58,49.61,4.35,1.33,49.6,4.03,0.59,77.95,4.93
Ashe,2.07,51.18,2.75,1.85,55.34,2.71,2.03,51.06,2.53,2.09,50.97,2.68,2.13,50.85,2.8,2.1,51.01,2.87,2,51.33,2.94,1.82,53.18,3.14,0.8,64.58,3.81
Ramattra,1.23,46.55,3.12,1.86,53.26,3.38,1.92,47.5,3.08,1.57,45.75,3.08,1.03,44.95,3.1,0.63,45.01,3.15,0.46,45.78,3.24,0.41,49.14,3.5,0.42,38.73,3.1
Mercy,2.63,49.44,3.76,3.54,48.2,2.46,2.56,47,2.78,2.42,49.44,3.45,2.52,49.92,4.09,2.78,50.32,4.68,2.92,50.47,5.2,3.05,52.24,5.72,4.32,76.66,7.24
Zarya,1.53,51.3,4.22,1.09,55.61,4.07,1.33,51.37,3.83,1.52,50.43,3.98,1.55,50.11,4.21,1.52,51.71,4.55,1.9,53.62,4.85,2.71,56.29,5.26,4.5,58.03,5.94
Bastion,1.37,46.96,2.49,2.36,52.73,2.65,2.18,47.7,2.4,1.66,45.78,2.42,1.13,45.46,2.53,0.78,46.93,2.69,0.58,47.13,2.72,0.41,48.45,2.93,0.54,52.21,3.4
Lúcio,1.42,52.97,3.1,2.55,55.51,2.7,2.02,52.55,2.81,1.55,52.51,3.04,1.19,52.81,3.29,1.03,53.55,3.55,0.95,52.17,3.62,0.84,55.24,3.99,0.28,82.64,9.21
Mauga,1.14,48.1,3.78,1.62,49.87,3.71,1.42,46.91,3.47,1.27,46.94,3.65,1.07,48.54,3.93,0.85,49.8,4.08,0.71,50.04,4.25,0.81,52.76,4.54,9.55,66.38,5.86
Hanzo,3.44,50.51,2.91,3.59,57.67,3,3.29,50.34,2.62,3.26,50.08,2.78,3.36,50.01,2.94,3.64,50.02,3.08,4.01,50.44,3.22,4.17,51.98,3.41,3.49,55.79,3.73
Pharah,1.3,49.89,2.45,1.65,53.86,2.66,1.6,48.8,2.36,1.37,49.02,2.37,1.21,49.96,2.42,1.11,50.52,2.55,1.07,51.5,2.72,0.99,52.36,2.96,1.3,64.47,3.66
Illari,1.23,51.67,3.1,1.8,54.63,2.77,1.52,51.38,2.73,1.28,51.7,2.99,1.13,51.45,3.26,1.02,51.46,3.46,0.97,50.87,3.6,0.93,50.21,3.74,0.31,75.81,5.69
Doomfist,3.98,52.97,3.21,1.76,58.29,3.34,2.38,53.59,3.07,3.57,53.48,3.15,4.63,52.93,3.17,5,52.26,3.23,5.1,51.84,3.38,5.15,53.18,3.69,2.95,52.5,4.24
Venture,1.56,53.56,2.27,0.87,57.14,2.46,1.37,54.5,2.33,1.66,53.7,2.26,1.68,52.84,2.23,1.58,53.4,2.24,1.46,53.15,2.27,1.26,53.15,2.41,1.01,58.45,2.37
Junkrat,1.18,49.49,2.25,1.86,52.78,2.27,1.71,49.22,2.1,1.33,49.16,2.21,1.05,49.43,2.34,0.82,49.13,2.42,0.59,48.61,2.44,0.3,48.94,2.42,0.02,100,4
Sigma,1.83,52.7,3.94,1.56,55.01,3.75,2,52.87,3.73,2.02,52.26,3.84,1.85,52.67,4.03,1.58,52.67,4.15,1.47,52.85,4.23,1.58,53.72,4.44,1.25,65.45,4.93
