Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.21,49.29,4.05,3.88,53,3.33,5.15,48.59,3.39,6.39,49.97,3.74,7.9,49.51,4.16,8.81,48.61,4.34,8.93,48.35,4.46,7.96,50.24,4.82,6.9,79.63,9.67
Kiriko,6.33,48.34,4.1,5.54,48.69,3.16,6.86,48.56,3.53,6.46,48.32,3.94,6.18,48.2,4.26,6.22,48.64,4.54,6.23,47.64,4.55,6.11,48.4,4.75,5.17,46.65,6.37
Genji,3.2,49.24,2.17,4.72,57.73,2.44,3.17,47.46,1.95,2.98,48.25,2.13,3.18,48.72,2.19,3.31,50.19,2.19,3.21,48.03,2.26,2.78,52.51,2.59,0.86,100,9.17
Moira,2.54,48.92,4.61,4.09,50.52,3.8,4.04,49.62,4.19,3.12,48.38,4.54,2.29,49.09,4.93,1.52,48.67,5.47,1,44.5,5.33,0.49,56.31,5.61,N,N,N
Sojourn,2.62,45.48,2.45,2.85,47.09,2.25,2.64,43.93,2.19,2.5,44.1,2.33,2.42,45.79,2.49,2.69,46.38,2.62,3.1,47.2,2.72,3.73,49.09,2.91,1.29,48.68,4.57
Soldier: 76,2.59,48.1,2.46,4.3,54.42,2.72,3.34,47.92,2.3,2.83,45.68,2.4,2.42,48.16,2.45,2.08,49.26,2.6,1.79,48.14,2.62,1.35,58.37,3.25,1.29,51.7,3.18
Cassidy,5.84,48.17,2.5,4.4,51.97,2.45,4.42,48.72,2.22,5.11,48.96,2.42,6.11,47.04,2.49,6.99,47.89,2.58,7.44,47.96,2.68,7.59,49.61,2.89,7.76,66.26,3.79
Zenyatta,2.35,53.22,4.87,2.5,54.04,4.1,2.65,52.68,4.4,2.44,53.38,4.69,2.41,53.69,5.01,2.21,53.33,5.4,1.81,51.09,5.5,1.3,53.44,5.79,N,N,N
Reaper,1.87,51.38,2.35,2.76,59.6,2.76,2.34,50.12,2.29,2.08,50.81,2.31,1.77,51.47,2.39,1.49,50.11,2.28,1.3,52.11,2.32,1.1,52.71,2.44,3.88,63.26,2.97
Juno,3.97,51.97,4.4,4.18,51.89,3.2,4.02,51.55,3.73,3.89,51.59,4.22,3.9,52,4.57,4.05,52.98,4.99,4.04,52.46,5.07,3.97,49.32,5.13,2.16,0.32,2.6
