Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.02,50.48,3.97,4.13,50.49,3.05,6.17,50.51,3.33,7.15,50.39,3.62,8.68,50.41,4.05,10.57,50.49,4.48,11.43,50.72,4.82,9.48,51.74,4.98,5.15,72.42,5.69
Kiriko,6.28,48.97,3.93,6.09,50.89,3.39,6.67,48.43,3.41,6.32,48.58,3.73,6.18,48.96,4.15,6.18,49.32,4.54,6.04,49.74,4.78,5.15,50.61,4.88,2.11,71.62,5.86
Genji,5.59,53.35,2.34,6.71,61.32,2.99,4.99,50.04,2.11,5.31,52.31,2.25,5.82,53.5,2.35,5.96,54.12,2.42,5.66,54.11,2.51,4.73,54.09,2.63,2.22,65.4,2.7
Moira,3.23,49.18,4.45,4.01,51.59,3.94,4.25,49.35,4,3.7,49.01,4.3,2.96,48.83,4.79,2.26,48.66,5.36,1.46,48.09,5.65,0.68,50.36,6.12,0.59,66.43,8.1
Sojourn,3.39,46.05,2.43,3.69,48.37,2.45,3.67,44.88,2.2,3.38,45.38,2.33,3.16,45.72,2.47,3.25,47.22,2.65,3.66,48.21,2.84,4.38,51.17,3.12,8.63,62.88,3.69
Soldier: 76,4.22,49.92,2.59,6.19,55.21,2.95,4.69,48.14,2.36,4.39,49.24,2.51,4.06,49.59,2.63,3.52,50.47,2.75,2.95,51.41,2.93,2.24,53.27,3.16,1.07,44.01,3.51
Cassidy,5.63,49.84,2.53,4.35,51.79,2.37,4.51,49.26,2.24,5.02,50.23,2.42,5.93,49.99,2.57,6.92,49.23,2.69,7.87,49.16,2.82,8.48,49.62,3,19.33,76.25,4.29
Zenyatta,3.4,52.44,4.52,2.29,50.35,3.68,3.41,52.57,3.99,3.44,53.02,4.3,3.55,52.89,4.73,3.61,51.79,5.15,3.25,50.06,5.37,2.39,48.89,5.62,0.85,81.6,7.24
Reaper,2.13,54.07,2.47,4.32,65.12,3.58,2.7,51.58,2.3,2.36,52.66,2.37,1.88,52.79,2.38,1.32,52.89,2.38,0.8,53.6,2.39,0.54,56.68,2.6,0.19,97.77,3.25
Juno,4.3,50.12,3.76,5.41,52.57,3.46,5.17,49.21,3.24,4.46,49.72,3.57,3.94,50.11,4.02,3.67,50.69,4.54,3.49,51.17,4.93,3.01,53.5,5.2,3.04,85.45,5.85
Ashe,2.69,51.52,2.79,1.5,44.25,2.2,2.25,50.55,2.56,2.59,51.66,2.72,2.91,52.15,2.87,3.14,52.08,2.95,3.31,52.22,3.01,3.38,53.63,3.2,2.7,58.28,3.58
Ramattra,2.39,50.25,3.48,2.61,54.05,3.72,2.92,49.76,3.32,2.89,49.65,3.42,2.24,50,3.54,1.61,51.05,3.67,1.21,52.49,3.86,1.11,52.19,4.07,0.48,85.69,6.78
Mercy,2.61,49.89,3.49,3.88,49.7,2.6,2.49,45.84,2.55,2.14,48.57,3.06,2.44,50.89,3.81,3.04,51.97,4.58,3.54,52.91,5.22,3.79,55.65,5.87,7.41,74.06,6.65
Zarya,1.9,51.23,4.2,1.32,55.52,4.21,1.61,52,3.88,1.93,51.29,4.03,1.99,50.36,4.23,1.95,50.34,4.47,2.3,51.43,4.77,3.34,53.92,5.17,1.04,59.7,5.92
Bastion,1.37,45.14,2.31,1.39,43.1,2.08,1.97,46.3,2.26,1.69,45.41,2.31,1.21,44.26,2.36,0.81,43.99,2.46,0.54,45.61,2.6,0.33,50.35,2.81,0.26,98.93,3.56
Lúcio,1.36,51.69,2.93,2.62,55.42,2.99,1.9,50.75,2.68,1.44,50.91,2.84,1.08,51.56,3.09,0.89,52.43,3.36,0.76,51.61,3.55,0.61,54.33,3.63,0.22,94.6,2.86
Mauga,1.53,48.48,3.76,2.17,51.59,4.06,1.77,46.49,3.45,1.66,47.61,3.66,1.44,49.05,3.86,1.15,49.71,4.03,0.95,50.92,4.24,1.22,54.6,4.79,0.67,66.35,6.38
