Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.49,51.64,3.94,4.53,52.2,3.26,6.21,51.62,3.44,7.02,51.44,3.7,8.6,51.67,4.16,10.79,51.63,4.68,12.25,52.07,5.19,11.19,53.45,5.47,8.04,94.31,11.8
Kiriko,7.08,49.38,3.79,7.12,53.47,3.63,7.48,49.05,3.44,7.11,48.87,3.67,6.82,48.92,4.06,6.82,49.03,4.5,6.83,49.98,4.91,6.05,51.76,5.12,1.33,93.87,6.65
Genji,5.42,52.45,2.38,7,60.82,2.96,5.11,49.49,2.13,5.03,50.59,2.26,5.48,52.47,2.42,5.83,53.8,2.54,5.52,53.75,2.63,5.12,54.75,2.78,3.33,70.34,2.98
Moira,4.5,50.82,4.46,5.01,54.72,4.34,5.39,51.36,4.2,4.88,50.6,4.41,3.92,49.38,4.72,2.86,48.1,5.14,1.91,48.5,5.66,1.03,50.88,6.27,0.36,100,17.9
Sojourn,4.46,47.08,2.54,4.03,52.62,2.76,4.52,47.12,2.41,4.53,46.23,2.46,4.34,45.95,2.57,4.47,46.99,2.76,5.26,49.27,3.07,6.98,52.6,3.43,7.79,65.54,4.39
Soldier: 76,4.06,49.41,2.57,5.51,56.69,3.03,4.32,48.68,2.42,4.02,48.51,2.51,3.82,48.02,2.58,3.29,47.39,2.62,2.57,47.51,2.72,1.75,50.52,3.05,0.97,56.63,2.35
Cassidy,3.5,48.57,2.38,3.49,54.74,2.48,3.1,48.08,2.14,3.16,48.43,2.31,3.77,48.08,2.47,4.54,46.78,2.59,5.05,46.01,2.69,5.39,47.12,2.89,9.27,75.05,4
Zenyatta,3.49,52.89,4.45,2.48,52.44,3.94,3.58,52.77,4.08,3.54,52.97,4.31,3.63,53.26,4.74,3.78,52.51,5.2,3.57,51.73,5.67,2.82,51.99,6.04,0.41,98.4,10.71
Reaper,3.36,53.72,2.62,4.89,63.18,3.45,3.69,52.87,2.52,3.49,52.67,2.55,3.02,51.48,2.5,2.18,50.03,2.41,1.36,49.54,2.38,0.8,54.96,2.69,16.34,57.73,3.09
Juno,3.17,49.85,3.65,3.78,53.59,3.61,3.39,49.3,3.3,3.1,49.37,3.54,2.97,49.42,3.9,2.89,49.57,4.38,2.8,50.87,4.93,2.52,52.82,5.33,0.92,97.76,8.48
Ashe,2.99,51.98,2.87,1.41,49.63,2.49,2.36,51.6,2.67,2.9,51.78,2.79,3.58,52.45,2.99,4.26,52.53,3.1,4.86,52.39,3.16,5.6,53.66,3.33,6.25,75.99,4.44
Ramattra,2.9,50.08,3.53,2.65,55.62,3.98,3.16,50.67,3.47,3.41,49.73,3.5,2.69,48.49,3.51,1.78,47.62,3.52,1.23,48.19,3.7,0.86,51.29,4.07,1.08,79.53,7.23
Mercy,2.76,47.7,2.98,4.68,49.96,2.68,2.93,44.36,2.43,2.36,46.17,2.76,2.33,49.1,3.47,2.82,51.48,4.43,3.5,52.92,5.36,3.92,53.72,6.01,7.68,67,5.39
Zarya,2.73,54.26,4.45,1.72,58.7,4.68,2.27,55.12,4.22,2.8,54.35,4.32,3.11,53.29,4.53,3.19,52.44,4.78,3.77,53.51,5.12,5.36,56.03,5.52,2.66,58.46,6.08
Bastion,2.18,47.36,2.46,1.41,48.91,2.4,2.47,48.61,2.42,2.52,47.47,2.45,2.09,46.12,2.49,1.57,44.43,2.51,1.1,45.4,2.66,0.74,51.02,3.1,0.36,82.05,3.55
Lúcio,2.16,50.76,2.89,3.53,56.11,3.16,2.79,50.3,2.74,2.21,49.62,2.83,1.56,49.29,2.97,1.11,49.69,3.19,0.89,51.58,3.59,0.77,54.33,3.75,0.05,0,0
Mauga,2.15,49.36,3.87,2.48,53.25,4.34,2.37,49.08,3.74,2.36,48.79,3.81,1.94,48.57,3.88,1.42,48.76,3.99,1.13,50.11,4.29,1.12,53.45,4.89,0.56,62.18,4.89
Hanzo,2.08,48.61,2.59,2.32,48.55,2.27,2.18,47.77,2.37,1.98,48.44,2.54,2.02,49.25,2.77,2.1,49.52,2.98,2.04,49.35,3.1,1.77,50.48,3.29,0.61,80.17,3.43
Pharah,2,50.37,2.65,2.54,55.77,3.11,2.19,49.04,2.56,2.03,49.45,2.6,1.81,49.87,2.59,1.6,51.23,2.67,1.5,53.55,2.94,1.67,57.53,3.34,1.95,79.96,4.14
Illari,1.92,51.94,2.96,2.5,56.14,3.11,2.12,51.25,2.68,1.97,51.6,2.89,1.76,51.59,3.14,1.37,51.08,3.4,0.99,50.62,3.71,0.74,52.39,4.08,N,N,N
Doomfist,1.91,53.29,3.32,0.57,49.37,2.91,1.15,51.57,3.09,1.69,52.55,3.2,2.51,54.21,3.39,3.48,54.38,3.49,4.39,53.78,3.67,5.32,54.92,3.93,0.87,39.21,2.4
Venture,1.81,55.61,2.53,1.21,58.19,2.73,1.6,56.14,2.53,1.88,55.59,2.53,2.1,55.08,2.5,1.97,54.86,2.47,1.63,54.77,2.49,1.27,55.45,2.61,0.31,62.32,4.18
Junkrat,1.76,48.52,2.25,1.87,48.74,2.12,2.15,48.66,2.17,1.85,48.19,2.23,1.54,48.44,2.36,1.22,49.46,2.51,0.86,50.2,2.6,0.46,50.77,2.69,0.05,0,0
Sigma,1.73,51,3.79,0.98,51.07,3.67,1.71,51.47,3.7,1.96,50.73,3.72,1.8,50.92,3.9,1.56,51.12,4.09,1.42,51.17,4.27,1.45,53.25,4.59,1.28,77.6,5.98
Brigitte,1.64,50.95,3.51,0.9,51.85,2.98,1.5,51.97,3.17,1.66,50.93,3.34,1.85,50.26,3.69,1.99,50.47,4.21,2.02,50.95,4.73,1.74,52.59,4.99,6.15,99.13,16.73
Widowmaker,1.63,48.83,2.26,2.88,60.05,3.27,1.52,43.34,1.9,1.35,45.34,2.04,1.47,47.87,2.17,1.77,49.29,2.25,2.34,49.09,2.33,3.36,48.71,2.44,3.28,73.72,3.54
Lifeweaver,1.59,48.72,3.75,1.84,51.38,3.31,1.57,48.17,3.29,1.56,48.71,3.66,1.62,48.73,4.14,1.5,47.86,4.61,1.22,46.75,5.05,0.7,45.09,5.07,0.26,100,11.5
Sombra,1.59,51.8,3.29,0.79,49.96,2.97,1.48,51.83,3.18,1.7,52,3.27,1.77,52.08,3.38,1.75,51.51,3.44,1.54,50.43,3.44,1.25,50.5,3.64,0.31,42.72,4.07
D.VA,1.52,47.7,4.88,2.51,51.65,5.29,1.8,46.31,4.53,1.5,46.58,4.73,1.19,47.69,5.11,0.99,49.07,5.65,1.04,49.24,6.16,1.22,51.01,6.95,1.18,76.09,8.27
Torbjörn,1.47,56.94,2.75,1.43,59.41,2.99,1.54,57.66,2.69,1.54,57.19,2.72,1.45,56.02,2.75,1.32,54.87,2.77,1.1,53.63,2.78,0.9,53.26,2.87,0.46,65.96,2.36
Tracer,1.44,50.51,2.2,2.15,59.31,2.84,1.32,46.84,1.95,1.24,48.11,2.06,1.35,50.16,2.2,1.68,52.13,2.33,2.16,52.96,2.46,3.06,54.83,2.72,2.82,76.52,3.56
Orisa,1.3,46.17,3.45,1.39,51.6,3.83,1.36,46.55,3.31,1.38,46.09,3.41,1.25,44.6,3.48,1.02,42.35,3.54,0.82,42.36,3.73,0.7,45.88,4.2,0.26,36,5.67
