Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.06,50.46,3.96,4.18,50.57,3.06,6.24,50.51,3.32,7.2,50.4,3.61,8.7,50.38,4.03,10.59,50.48,4.47,11.5,50.66,4.82,9.49,51.63,5.01,3.71,74.12,5.4
Kiriko,6.25,48.91,3.92,6.1,50.98,3.39,6.62,48.33,3.4,6.29,48.48,3.72,6.15,48.93,4.14,6.16,49.27,4.54,6.06,49.8,4.79,5.14,50.53,4.89,2.35,76.34,6.96
Genji,5.46,53.15,2.32,6.67,61.08,2.97,4.93,49.92,2.1,5.2,52.1,2.24,5.64,53.27,2.33,5.76,54.01,2.4,5.49,53.84,2.48,4.63,54.28,2.62,2.78,70.52,2.69
Moira,3.27,49.27,4.46,4.01,51.56,3.94,4.28,49.44,4,3.75,49.11,4.31,3.02,48.96,4.79,2.29,48.65,5.35,1.48,48.5,5.73,0.69,50.39,6.2,0.06,100,26
Sojourn,3.44,46.09,2.43,3.75,48.42,2.45,3.72,44.99,2.21,3.42,45.4,2.33,3.21,45.67,2.47,3.31,47.34,2.66,3.77,48.26,2.85,4.58,51.5,3.13,9.84,65.27,3.81
Soldier: 76,4.24,49.92,2.59,6.22,55.07,2.94,4.73,48.17,2.36,4.41,49.27,2.51,4.07,49.63,2.63,3.54,50.51,2.76,2.95,51.43,2.94,2.25,53.49,3.15,1.05,30.76,3.04
Cassidy,5.54,49.83,2.53,4.27,51.7,2.37,4.43,49.24,2.24,4.93,50.26,2.42,5.84,50.04,2.57,6.84,49.13,2.69,7.75,48.97,2.81,8.4,49.41,3,24.44,79.87,4.5
Zenyatta,3.45,52.59,4.53,2.32,50.18,3.68,3.43,52.71,4,3.5,53.16,4.31,3.59,52.99,4.73,3.66,52,5.16,3.35,50.4,5.41,2.43,49.78,5.69,0.99,73.24,6.02
Reaper,2.19,54.07,2.47,4.36,64.61,3.53,2.76,51.63,2.31,2.41,52.76,2.38,1.95,53.02,2.39,1.37,53.08,2.39,0.85,53.92,2.4,0.58,56.73,2.61,0.25,98.49,3.4
Juno,4.4,50.16,3.78,5.43,52.67,3.48,5.24,49.36,3.26,4.53,49.74,3.58,4.07,50.12,4.02,3.8,50.72,4.55,3.64,51.18,4.94,3.08,52.47,5.19,2.04,94.14,3.41
Ashe,2.72,51.49,2.8,1.55,44.14,2.22,2.27,50.66,2.58,2.6,51.63,2.73,2.94,52.15,2.87,3.2,51.84,2.94,3.35,52.21,3.02,3.55,53.77,3.22,2.85,58.24,3.68
Ramattra,2.46,50.36,3.49,2.67,53.88,3.71,2.98,49.88,3.32,2.94,49.78,3.43,2.31,50.13,3.55,1.68,51.16,3.67,1.28,52.77,3.87,1.18,52.97,4.1,0.37,86.98,6.94
Mercy,2.48,49.83,3.45,3.83,49.76,2.6,2.4,45.58,2.52,2.03,48.38,3.02,2.31,50.93,3.77,2.88,51.98,4.55,3.34,53.1,5.22,3.51,56.42,5.95,6.31,76.9,6.57
Zarya,1.92,51.18,4.19,1.35,55.27,4.16,1.64,51.99,3.88,1.95,51.14,4.02,2.02,50.41,4.23,1.99,50.4,4.48,2.33,51.33,4.76,3.33,53.71,5.16,0.37,78.51,4.42
Bastion,1.37,45.05,2.31,1.38,43.29,2.09,1.95,46.31,2.26,1.68,45.19,2.31,1.21,44.27,2.36,0.81,43.66,2.44,0.55,45.82,2.62,0.32,49.27,2.74,0.19,78.66,0
Lúcio,1.39,51.8,2.94,2.65,55.2,2.98,1.93,50.82,2.68,1.49,51.18,2.86,1.12,51.74,3.1,0.92,52.5,3.38,0.78,51.38,3.56,0.61,55.66,3.67,0.25,100,4
Mauga,1.56,48.64,3.78,2.19,51.26,4.04,1.79,46.79,3.47,1.69,47.86,3.68,1.47,49.2,3.88,1.19,49.86,4.05,0.99,51.01,4.27,1.26,54.83,4.83,0.93,55.88,5.58
Hanzo,1.56,48.19,2.6,2.11,45.47,2.14,1.74,46.33,2.3,1.49,48.21,2.51,1.46,48.98,2.74,1.49,49.94,2.93,1.53,50.19,3.09,1.19,49.84,3.14,0.87,65.95,4.12
Pharah,1.73,50.46,2.52,2.43,53.71,2.83,2.06,48.41,2.38,1.81,49.76,2.47,1.58,50.88,2.51,1.37,51.8,2.6,1.35,52.85,2.82,1.52,56.01,3.12,2.66,58.36,3.89
Illari,1.53,52.26,3.07,2.11,55.05,3,1.78,51.22,2.68,1.63,51.9,2.93,1.42,52.52,3.24,1.24,52.59,3.55,1.09,52.17,3.75,0.96,52.82,3.98,N,N,N
