Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.65,48.96,3.92,3.83,52.75,3.16,5.04,49.54,3.3,5.96,48.93,3.63,7.14,48.64,3.98,8.23,48.76,4.29,8.64,48.82,4.51,7.44,49.27,4.64,5.48,66.64,5.4
Kiriko,5.69,48.74,4.02,5.51,50.71,3.29,6.31,48.71,3.49,5.86,48.56,3.87,5.51,48.66,4.23,5.42,48.58,4.47,5.32,48.81,4.63,4.99,49.64,4.82,2.85,64.58,6.34
Genji,5.83,53.05,2.33,6.08,62.56,2.9,4.95,51.39,2.15,5.47,52.24,2.26,6.11,52.92,2.33,6.44,53.02,2.38,6.3,53.14,2.49,5.64,53.89,2.67,2.64,57.85,3.02
Moira,2.69,47.41,4.36,3.62,50.07,3.66,3.78,48.07,3.88,3.14,47.25,4.24,2.48,46.8,4.71,1.88,46.67,5.12,1.24,46.07,5.32,0.59,46.21,5.46,0.58,69.18,8.19
Sojourn,2.69,45.44,2.31,2.61,50.83,2.33,2.85,45.27,2.12,2.71,44.8,2.2,2.55,44.71,2.32,2.6,45.56,2.46,2.93,46.16,2.61,3.41,49.4,2.89,2.56,57.73,3.04
Soldier: 76,3.46,49.3,2.48,4.9,55.47,2.7,4.12,48.75,2.31,3.77,48.29,2.4,3.31,48.84,2.5,2.85,49.57,2.62,2.39,50.32,2.77,1.84,51.6,3.01,0.66,58.04,3.06
Cassidy,7.02,48.25,2.31,5.06,57.54,2.5,5.38,49.08,2.1,6.31,48.56,2.21,7.43,47.69,2.31,8.41,47.3,2.4,8.94,46.86,2.5,9.3,48.36,2.69,12.94,75.03,3.87
Zenyatta,2.87,52.6,4.62,3.05,54.1,3.94,3.03,52.43,4.06,2.95,52.94,4.42,2.96,52.91,4.84,2.75,51.99,5.14,2.27,50.61,5.34,1.6,48.97,5.49,0.29,52.88,6.91
Reaper,2.78,56.18,2.56,3.49,60.83,2.99,3.1,54.62,2.48,3.04,55.48,2.52,2.7,56.15,2.54,2.39,57.05,2.57,2.05,57.52,2.61,1.98,59.17,2.81,6.17,65.03,3.19
Juno,2.06,49.18,3.7,3.01,50.04,2.98,2.66,48.56,3.22,2.19,48.95,3.61,1.85,49.27,4.02,1.66,49.96,4.32,1.62,49.61,4.38,1.33,50,4.11,0.5,66.6,4.85
Ashe,2.07,51.14,2.75,1.85,55.36,2.69,2.03,51.03,2.52,2.09,50.9,2.68,2.13,50.85,2.8,2.1,50.91,2.86,2,51.35,2.94,1.82,53.14,3.14,0.87,67.16,3.9
Ramattra,1.23,46.44,3.11,1.85,53.25,3.37,1.9,47.52,3.08,1.57,45.61,3.08,1.03,44.9,3.1,0.64,44.77,3.15,0.47,45.3,3.22,0.41,48.6,3.48,0.4,40.08,2.63
Mercy,2.59,49.46,3.76,3.52,48.03,2.46,2.55,47.04,2.78,2.38,49.42,3.45,2.48,50.04,4.09,2.74,50.3,4.68,2.9,50.54,5.22,2.97,52.09,5.7,4.48,77.42,7.13
Zarya,1.51,51.27,4.22,1.1,55.5,4.04,1.33,51.38,3.83,1.51,50.48,3.98,1.53,50.11,4.21,1.5,51.62,4.55,1.85,53.52,4.85,2.61,56.18,5.26,3.95,60.49,6.04
Bastion,1.37,46.91,2.49,2.33,52.52,2.63,2.16,47.72,2.4,1.65,45.79,2.43,1.12,45.37,2.53,0.77,46.78,2.69,0.57,47.42,2.73,0.41,47.67,2.94,0.61,52.21,3.4
Lúcio,1.43,53.06,3.11,2.56,55.64,2.7,2.03,52.67,2.82,1.57,52.59,3.05,1.2,52.84,3.3,1.03,53.65,3.56,0.95,52.47,3.63,0.84,55.45,4.03,0.21,99.11,13.09
Mauga,1.14,48.07,3.78,1.62,49.53,3.69,1.42,46.95,3.48,1.27,46.94,3.66,1.07,48.44,3.93,0.86,50.06,4.09,0.72,49.78,4.24,0.81,53.24,4.55,8.62,65.77,5.97
Hanzo,3.49,50.56,2.92,3.61,57.56,2.99,3.33,50.49,2.63,3.3,50.13,2.78,3.41,50.08,2.95,3.7,50.07,3.09,4.08,50.55,3.23,4.27,51.81,3.42,3.82,55.73,3.75
Pharah,1.29,49.85,2.45,1.63,53.84,2.65,1.59,48.8,2.36,1.37,49,2.38,1.21,49.91,2.42,1.1,50.57,2.55,1.05,51.31,2.72,0.99,52.04,2.95,1.29,62.23,3.79
Illari,1.22,51.64,3.11,1.78,54.29,2.77,1.5,51.26,2.73,1.28,51.69,2.99,1.12,51.55,3.27,1.02,51.41,3.47,0.97,51.03,3.62,0.92,49.76,3.72,0.32,73.68,5.64
Doomfist,3.98,53,3.21,1.75,58.17,3.33,2.37,53.6,3.07,3.57,53.51,3.16,4.61,52.96,3.18,4.99,52.3,3.24,5.1,51.86,3.38,5.17,53.27,3.71,2.87,52.76,4.14
Venture,1.57,53.56,2.27,0.88,57.22,2.46,1.38,54.36,2.32,1.68,53.76,2.26,1.69,52.9,2.23,1.6,53.31,2.25,1.47,53.1,2.27,1.27,53.2,2.41,1.05,58.4,2.39
Junkrat,1.18,49.45,2.25,1.84,52.65,2.26,1.7,49.29,2.11,1.33,49.14,2.21,1.04,49.43,2.34,0.82,48.87,2.42,0.59,48.59,2.45,0.3,47.96,2.38,0.03,100,4
Sigma,1.84,52.69,3.95,1.56,55.19,3.77,2.01,52.89,3.74,2.03,52.22,3.85,1.86,52.7,4.04,1.59,52.62,4.15,1.47,52.78,4.24,1.6,53.95,4.47,1.13,65.27,4.51
Brigitte,1.54,48.92,3.62,1.15,49.99,2.81,1.46,51.19,3.14,1.57,49.53,3.41,1.59,48.27,3.73,1.61,47.74,4.07,1.56,47.22,4.31,1.24,48.02,4.53,0.37,85.42,9.13
Widowmaker,1.39,46.97,2.26,2.18,54.59,2.77,1.45,44.73,2.07,1.27,45.65,2.18,1.26,46.74,2.24,1.37,47.14,2.29,1.62,47.62,2.38,2.26,48.53,2.64,2.85,61.36,3.16
Lifeweaver,1.69,46.12,3.63,1.81,46.34,2.76,2.04,47.2,3.2,1.95,46.41,3.54,1.68,46,3.89,1.33,44.91,4.12,0.99,43.79,4.25,0.67,43.44,4.38,0.45,75.39,3.81
Sombra,1.59,48.33,3.05,1.33,50.63,2.74,1.58,48.14,2.78,1.58,48.42,2.98,1.61,48.04,3.11,1.73,48.61,3.22,1.53,47.21,3.26,1.27,50.17,3.51,0.45,68.3,4.39
D.VA,1.61,48.41,5.2,2.77,53.02,5.12,2.05,47.23,4.68,1.7,47.45,5.04,1.43,48.33,5.42,1.22,48.99,5.77,1.24,49.52,6.1,1.42,50.57,6.69,1.79,59.67,9.16
Torbjörn,0.75,55.11,2.53,1.05,62.18,3.12,1.01,58.29,2.61,0.84,55.06,2.46,0.66,53.29,2.48,0.58,51.45,2.48,0.48,50.44,2.46,0.36,49.62,2.32,0.11,83.79,3
Tracer,2.11,50.91,2.22,1.69,55.89,2.32,1.46,49.98,2.03,1.64,50.21,2.15,2.08,50.99,2.21,2.74,50.75,2.25,3.59,50.9,2.36,5.02,53.46,2.64,5.06,61.61,3.51
Orisa,1.95,44.31,3.28,2.11,49.73,3.25,2.36,45.88,3.14,2.26,44.25,3.23,1.9,42.71,3.31,1.45,42.59,3.44,1.25,43.64,3.64,1.43,45.84,4.01,0.76,49.88,4.18
Hazard,1.74,51,3.56,0.99,54.72,3.44,1.32,51.64,3.37,1.68,51.14,3.47,1.89,50.31,3.53,1.92,50.88,3.67,2.1,50.88,3.83,2.68,52.74,4.21,2.98,54.91,4.94
Winston,1.17,50.7,3.27,0.97,52.4,2.84,0.96,50.13,2.96,1.12,50.43,3.14,1.23,50.85,3.29,1.26,50.83,3.48,1.34,50.62,3.7,1.49,51.64,4.17,3.08,53.29,4.09
Reinhardt,1.12,52.12,2.5,1.43,55.66,2.41,1.3,51.96,2.35,1.25,51.85,2.45,1.12,52.08,2.58,0.86,51.73,2.62,0.73,51.1,2.68,0.51,52.79,2.77,0.98,67.55,2.26
Junker Queen,1.12,56.07,4.81,0.78,56.59,4.37,1.03,56.04,4.45,1.21,55.98,4.71,1.22,55.97,4.9,1.03,55.97,5.01,0.98,56.95,5.18,1,56.6,5.41,0.5,47.78,4.65
Baptiste,1.65,46.59,3.58,1.57,48.32,2.86,1.69,47.26,3.05,1.69,46.46,3.36,1.68,46.21,3.74,1.64,46.38,4.07,1.53,46.34,4.31,1.18,48.17,4.57,0.71,60.69,5.9
Mei,0.87,51.5,2.95,0.86,53.38,3.06,0.93,53.1,3.01,0.93,51.6,2.97,0.9,51.1,2.93,0.79,49.98,2.86,0.64,49.93,2.84,0.49,53.28,3.11,N,N,N
Roadhog,1.48,42.63,3.31,1.5,48.53,3.17,1.27,43.15,2.96,1.44,42.73,3.2,1.58,41.47,3.37,1.51,42.05,3.51,1.5,42.73,3.59,1.56,45.27,3.65,1.69,54.68,4.79
Echo,1.11,50.16,2.24,1.29,53.83,2.22,1.23,49.59,2.07,1.16,49.65,2.18,1.07,49.93,2.26,1.02,50.32,2.38,0.95,51.17,2.53,1.11,53.49,2.77,0.58,59.81,3.01
Symmetra,1.09,56.75,2.75,0.7,58.47,3.4,0.8,57.75,3.12,0.89,57.06,3.02,1.04,56.51,2.81,1.36,56.07,2.4,1.95,54.98,1.88,2.82,54.48,1.36,4.24,62.82,1.94
Wrecking Ball,0.56,53.24,4.22,0.52,51.62,3.3,0.42,51.69,3.59,0.49,52.91,3.99,0.57,53.98,4.3,0.67,53.56,4.49,0.73,53.62,4.81,0.85,52.55,5.44,1.42,79.86,10.19
Freja,1.39,46.37,2.17,1.37,51.94,2.19,1.25,45.98,1.88,1.24,46.17,2.03,1.35,45.79,2.17,1.54,45.82,2.31,1.87,46.88,2.49,2.55,48.1,2.7,3.74,69.96,3.68
AnaC,6.4,48.98,3.81,4.97,48.63,3.31,5.63,48.86,3.54,6.36,49.03,3.81,7.22,49.09,4.01,7.48,48.95,4.01,6.79,46.18,3.83,3.64,81.11,7.32,N,N,N
KirikoC,6.39,48.32,4.07,7.18,48.09,3.58,6.37,48.45,3.86,6.16,48.4,4.12,6.49,48.23,4.26,7.21,48.06,4.23,7.36,45.63,4.1,3.31,89.38,6.7,N,N,N
GenjiC,5.68,50.93,2.39,4.73,50.14,2.34,4.97,51.19,2.38,5.7,51.07,2.39,6.37,50.78,2.39,6.24,50.43,2.39,5.19,47.14,2.38,2.32,34.46,1.71,N,N,N
MoiraC,3.22,45.19,4.52,4.3,46.14,4.02,3.9,46.01,4.35,3.33,45.13,4.61,2.6,44.02,4.74,1.57,42.09,4.57,0.66,38.67,4.41,N,N,N,N,N,N
SojournC,3.02,45.23,2.36,3.38,43.61,2.19,3.13,44.3,2.28,2.89,45.01,2.37,2.97,46.32,2.46,3.45,47.87,2.5,3.78,45.09,2.45,9.6,59.13,2.53,N,N,N
Soldier: 76C,4.1,48.31,2.53,4.48,47.62,2.46,4.72,48.32,2.53,4.3,48.35,2.54,3.53,48.56,2.54,2.36,47.36,2.43,1.25,43.02,2.36,2.32,28.08,2.69,N,N,N
CassidyC,6.7,47.91,2.32,4.9,48.26,2.18,5.71,48.66,2.28,6.69,48.13,2.33,7.67,47.35,2.35,8.07,46.7,2.31,7.52,44.41,2.3,8.28,51.6,2,N,N,N
ZenyattaC,2.77,48.73,4.61,2.81,48.61,4.04,2.77,49.59,4.37,2.82,48.83,4.65,2.78,48.17,4.85,2.45,46.68,4.84,1.7,42.79,4.55,N,N,N,N,N,N
ReaperC,3.64,52.44,2.5,3.53,51.32,2.54,3.88,52.39,2.56,3.76,52.35,2.5,3.43,52.89,2.46,2.82,52.58,2.39,2.35,50.94,2.41,2.32,28.57,2.55,N,N,N
JunoC,1.69,48.05,3.73,2.7,47.21,3.32,2.02,48.28,3.61,1.62,48.14,3.84,1.42,47.99,3.9,1.28,47.48,3.58,0.95,38.46,2.76,0.33,0,3,N,N,N
AsheC,1.92,51.11,2.8,1.88,49.28,2.64,1.88,51,2.78,1.99,51.22,2.83,1.93,51.44,2.82,1.51,51.16,2.68,0.88,47.9,2.59,0.33,100,0,N,N,N
RamattraC,1.6,45.79,3.15,2.17,46.05,3.09,2.13,46.84,3.19,1.69,45.45,3.15,1.09,44.46,3.07,0.59,42.42,2.99,0.35,38.97,2.85,0.99,1.56,1.5,N,N,N
MercyC,1.83,49.77,3.7,2.57,47.24,3.02,1.91,49.03,3.3,1.8,50.1,3.72,1.74,50.94,4.2,1.58,49.18,4.57,1.13,45.84,4.56,1.99,25.02,3.18,N,N,N
ZaryaC,1.43,52.17,4.35,0.62,52.56,3.85,0.93,52.7,4.01,1.39,51.73,4.26,1.9,52.2,4.56,2.33,52.87,4.73,2.97,53.3,4.86,5.3,74.74,5.31,N,N,N
BastionC,1.75,45.22,2.57,2.57,44.9,2.46,2.28,45.59,2.58,1.78,45.07,2.6,1.27,44.97,2.58,0.73,44.97,2.47,0.54,41.97,2.44,N,N,N,N,N,N
