Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.41,49.5,3.97,3.81,55.14,3.41,5.4,49.81,3.35,6.79,49.65,3.72,8.02,49.22,4,9,49.07,4.25,9.52,49.19,4.47,8.19,50.09,4.6,3.03,57.5,4.91
Kiriko,7.45,49.92,4.19,6.07,52.08,3.39,7.71,49.87,3.67,7.71,49.68,4.03,7.49,49.81,4.35,7.34,49.94,4.56,7.33,49.81,4.68,6.51,51.09,4.86,5.91,68.79,6.37
Genji,5.54,52.85,2.32,6.24,64.08,3.08,4.7,50.88,2.1,5.15,51.97,2.23,5.81,52.44,2.3,6.1,52.5,2.36,5.86,52.69,2.46,4.84,52.47,2.6,2.18,47.34,2.43
Moira,2.62,48.35,4.39,3.72,51.29,3.66,3.93,48.45,3.9,3.09,47.9,4.29,2.38,48.13,4.75,1.76,48.17,5.2,1.19,47,5.28,0.55,48.05,5.64,0.12,21.75,3.57
Sojourn,2.61,45.66,2.32,2.58,51.56,2.39,2.93,45.01,2.11,2.61,44.14,2.18,2.44,45.24,2.34,2.52,45.87,2.47,2.75,47.52,2.65,3.29,50.57,2.93,2.16,52.3,3.24
Soldier: 76,3.46,49.61,2.48,5.07,56.3,2.76,4.24,48.64,2.31,3.72,48.42,2.4,3.31,48.89,2.49,2.88,50.11,2.63,2.38,50.81,2.79,1.82,52.18,3.02,0.72,69.23,4.26
Cassidy,6.18,47.98,2.35,4.64,58.7,2.62,4.77,48.99,2.11,5.55,48.07,2.23,6.44,47.23,2.33,7.33,46.65,2.44,7.82,47.05,2.56,8.48,48.59,2.75,5.93,61.5,3.38
Zenyatta,2.31,52.69,4.6,2.84,55.31,4.01,2.6,53.43,4.12,2.38,52.84,4.42,2.31,52.77,4.8,2.15,51.64,5.07,1.81,50.34,5.29,1.23,47.15,5.41,0.35,63.78,4.3
Reaper,2.93,54.6,2.44,3.61,62.44,3.13,3.3,53.84,2.38,3.19,53.83,2.39,2.9,53.88,2.39,2.54,54.61,2.43,2.08,54.95,2.47,1.92,56.65,2.64,4.89,58.62,3
Juno,1.79,49.92,3.67,3.02,51.41,3.08,2.62,49.24,3.29,1.97,49.68,3.64,1.49,49.99,3.99,1.29,50.34,4.23,1.25,50.42,4.21,1.19,52.69,3.85,1.37,70.69,4.57
Ashe,2.47,51.9,2.79,1.91,56.2,2.78,2.24,51.32,2.57,2.4,51.66,2.72,2.56,51.51,2.82,2.65,51.99,2.88,2.73,52.43,2.95,2.76,53.74,3.11,1.94,64.6,3.83
Ramattra,1.42,48.34,3.24,2.04,54.04,3.45,2.12,48.55,3.15,1.76,47.83,3.21,1.24,47.08,3.24,0.86,48.3,3.32,0.67,46.83,3.37,0.68,48.21,3.54,0.57,54.1,3.48
Mercy,2.79,50.56,3.93,3.59,49.94,2.56,2.58,48.31,2.93,2.62,50.55,3.64,2.76,50.83,4.22,2.88,51.15,4.79,3.09,51.12,5.23,3.21,55.06,6.04,1.61,73.7,7.84
Zarya,1.74,51.32,4.21,1.15,55.62,4.07,1.49,51.88,3.83,1.64,50.31,3.92,1.74,49.87,4.14,1.78,51.47,4.49,2.3,53.08,4.81,3.64,55.95,5.33,6.92,59.72,5.57
Bastion,1.51,47.33,2.53,2.54,52.93,2.7,2.4,47.31,2.4,1.82,46.36,2.47,1.26,45.93,2.57,0.91,47.11,2.7,0.64,49.94,2.91,0.44,52.67,3,0.07,100,4.44
Lúcio,1.24,52.99,3.1,2.34,54.65,2.63,1.75,52.84,2.83,1.32,52.82,3.07,1.03,53.15,3.27,0.93,52.19,3.46,0.9,52.15,3.59,0.81,52.87,3.85,0.27,35.72,3.83
Mauga,1.26,48.71,3.81,1.77,50.41,3.75,1.54,47.06,3.49,1.37,47.68,3.68,1.22,48.71,3.9,1,50.38,4.15,0.86,51.83,4.38,0.88,53.97,4.7,9.63,61.29,5.74
Hanzo,2.8,50.15,2.85,3.23,59.1,3.08,2.74,49.31,2.53,2.64,49.52,2.72,2.72,49.38,2.87,2.94,49.69,3,3.1,50.2,3.14,3.05,52.14,3.38,2.21,64.99,3.54
Pharah,1.39,50.85,2.49,1.82,54.26,2.74,1.68,50.19,2.4,1.45,50.04,2.41,1.3,50.8,2.46,1.22,51.35,2.54,1.12,51.05,2.7,1,52.08,2.91,1.69,68.74,3.54
Illari,1.14,52.04,3.1,1.7,56.3,2.77,1.47,50.84,2.73,1.22,51.87,3.02,1.01,52.19,3.25,0.94,52.12,3.44,0.87,50.97,3.52,0.84,51.69,3.63,1.09,48.1,4.33
Doomfist,3.89,51.88,3.08,1.79,58.35,3.34,2.25,52.98,2.95,3.4,52.26,3,4.46,51.6,3.03,4.98,51.12,3.09,5.12,51.28,3.28,5.29,52.82,3.61,5.53,58.29,4.15
Venture,1.64,54.2,2.27,0.89,58.16,2.62,1.49,55.66,2.31,1.74,54.06,2.26,1.75,53.26,2.23,1.69,54.08,2.27,1.58,54.18,2.29,1.4,55.16,2.5,0.42,76.92,3.16
Junkrat,1.36,50.98,2.31,1.96,54.76,2.36,1.88,50.26,2.15,1.52,50.43,2.25,1.29,50.88,2.39,1.04,51.59,2.47,0.71,51.27,2.51,0.44,46.61,2.39,0.12,0.42,1.8
Sigma,1.9,52.98,3.91,1.63,55.86,3.83,2.14,52.6,3.67,2.16,52.41,3.8,1.92,53.15,4.01,1.59,53.19,4.1,1.46,52.9,4.23,1.61,55.39,4.57,1.86,57.85,4.81
