Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.75,48.82,3.87,3.55,51.63,3.09,4.86,48.78,3.31,6.44,48.61,3.72,7.9,48.71,4.02,8.71,48.45,4.18,8.64,49.26,4.37,7.62,50.1,4.59,13.19,72.99,6.18
Kiriko,6.47,49.99,4.24,6.75,50.08,3.35,7.2,49.68,3.77,6.53,50,4.24,6.21,49.96,4.57,6.07,50.31,4.77,5.88,50.59,4.87,4.92,49.97,4.99,7.12,59.93,5.36
Genji,4.32,51.77,2.19,4.23,57.23,2.57,3.6,50.46,2.01,4.16,51.65,2.14,4.74,51.63,2.19,4.89,51.4,2.25,4.65,51.15,2.3,3.66,52.37,2.48,2,75.58,3.03
Moira,2.56,49.67,4.46,4.13,50.07,3.69,3.65,49.37,4.02,2.75,50.07,4.51,2.07,49.58,5.11,1.6,49.09,5.37,1.07,48.97,5.67,0.46,49.87,6.33,0.37,32.28,5.38
Sojourn,1.73,44.72,2.34,1.75,49.23,2.32,1.7,43.94,2.13,1.63,43.39,2.24,1.63,44.1,2.37,1.78,45.07,2.5,2.3,46.79,2.67,2.78,46.77,2.8,3.56,61.72,4.11
Soldier: 76,2.97,49.58,2.45,3.88,52.89,2.63,3.5,48.65,2.3,3.14,48.59,2.39,2.66,49.37,2.49,2.42,50.67,2.62,2.23,51.1,2.72,1.83,53.09,2.84,1.48,46.87,4.07
Cassidy,4.17,47.67,2.38,3.09,54.7,2.42,3.27,48.63,2.15,3.84,47.02,2.28,4.47,46.58,2.39,5.08,46.79,2.5,5.89,47.46,2.63,6.63,50.13,2.8,4.89,51.25,3.13
Zenyatta,2.48,53.12,4.73,2.68,52.47,3.9,2.5,53.84,4.23,2.5,53.47,4.69,2.6,53.14,5.07,2.44,52.93,5.26,2.05,50.41,5.38,1.33,47.77,5.55,0.74,24.5,3.38
Reaper,2.44,54.77,2.44,2.94,58.16,2.83,2.72,53.02,2.35,2.53,53.88,2.37,2.31,55.59,2.44,2.14,55.52,2.46,1.89,55.97,2.54,1.86,58.04,2.75,0.89,87.06,4.1
Juno,1.72,50.93,3.93,2.68,49.96,3.16,2.08,50.52,3.47,1.6,51.16,4.05,1.49,51.23,4.46,1.49,51.43,4.48,1.42,51.57,4.38,1.67,53.41,5.05,1.63,35.84,3.51
Ashe,1.96,50.93,2.76,1.64,52.65,2.66,1.78,50.42,2.55,2.01,50.52,2.69,2.03,50.43,2.84,1.99,51.76,2.9,2.17,51.9,2.97,2.41,54.09,3.05,2.15,40.09,2.53
Ramattra,1.92,49.48,3.17,2.85,51.38,3.19,2.76,48.88,3.05,2.14,48.8,3.13,1.5,49.74,3.28,1.14,50.41,3.42,0.89,50.9,3.49,0.86,52,3.84,1.56,83.61,7.33
Mercy,2.97,49.48,3.76,3.51,47.49,2.49,2.76,47.58,2.97,2.82,50.12,3.72,3.09,50.01,4.23,3.03,49.84,4.54,3.08,51.06,4.95,3.22,51.89,5.48,6.38,69.02,5.74
Zarya,1.47,49.94,4.22,1.01,53.79,3.96,1.22,50.07,3.75,1.43,49.2,3.98,1.51,49.38,4.29,1.62,49.22,4.56,2,51.31,4.93,3.04,52.98,5.36,1.93,51.55,5.03
