Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.36,49.59,3.99,4,52.98,3.2,5.27,50.02,3.39,6.75,49.58,3.76,8.32,49.36,4.09,9.24,49.3,4.33,9.34,49.35,4.51,7.88,50.01,4.66,9.07,69.39,5.48
Kiriko,5.76,48.31,4.01,5.71,49.91,3.15,5.96,48.21,3.47,5.8,48.3,3.91,5.72,48.15,4.27,5.69,48.15,4.47,5.58,48.02,4.58,5.28,49.21,4.74,4.16,62.72,5.81
Genji,3.56,50.44,2.18,4.47,58.54,2.51,3.34,48.15,1.97,3.38,50.04,2.13,3.63,50.42,2.2,3.8,50.11,2.23,3.55,50.1,2.31,2.95,50,2.43,0.94,58.53,2.76
Moira,3.22,49.43,4.53,4.65,50.91,3.7,4.59,49.39,4.02,3.75,49.39,4.52,2.88,49.4,4.99,2.05,48.84,5.33,1.4,48.32,5.52,0.75,48.19,5.66,0.62,59.05,7.16
Sojourn,2.69,46.04,2.41,2.68,49.32,2.3,2.84,45.58,2.2,2.57,44.92,2.3,2.45,45.51,2.45,2.71,46.57,2.59,3.29,47.48,2.71,4.08,50.03,3,3.31,54.87,3.38
Soldier: 76,3.25,49.21,2.48,4.3,52.66,2.52,3.95,48.52,2.34,3.55,48.25,2.42,3.02,48.92,2.51,2.57,50.25,2.65,2.3,51.01,2.79,1.8,53.02,3.04,1.23,45.64,3.16
Cassidy,5.41,47.66,2.41,3.93,54.49,2.37,4.21,48.3,2.17,4.93,47.78,2.32,5.74,46.96,2.43,6.51,46.73,2.52,7.1,47.02,2.64,7.36,48.99,2.83,5.06,61.15,3.55
Zenyatta,2.81,53.62,4.79,3.04,54.4,3.92,2.89,53.42,4.22,2.88,53.92,4.66,2.9,54.06,5.09,2.71,53.29,5.34,2.3,51.13,5.44,1.75,50.64,5.61,0.62,68.42,6.3
Reaper,2.38,53.15,2.37,3.07,57.28,2.63,3,52.35,2.33,2.71,52.84,2.35,2.21,52.8,2.36,1.78,53.39,2.38,1.38,53.69,2.4,1.11,55.38,2.54,4.11,62.71,3.54
Juno,2.66,50.32,3.89,3.86,50.46,3.01,3.3,49.3,3.35,2.71,50.33,3.85,2.36,50.76,4.29,2.26,50.98,4.6,2.26,50.77,4.71,1.99,50.49,4.73,1.56,68.35,4.65
Ashe,3.28,51.98,2.91,2.16,53.62,2.7,2.67,51.5,2.68,3.09,51.56,2.85,3.43,51.93,2.95,3.78,52.03,3,4.21,52.65,3.05,4.91,54.56,3.24,4.08,58.2,3.53
Ramattra,1.69,48.09,3.28,2.37,51.34,3.28,2.44,48.58,3.21,2.02,47.54,3.26,1.42,47.23,3.33,1.04,47.79,3.38,0.84,47.49,3.46,0.83,48.28,3.54,0.9,49.61,3.36
Mercy,2.85,49.9,3.85,3.73,47.34,2.39,2.65,47.72,2.88,2.62,49.84,3.62,2.84,50.55,4.26,2.99,50.83,4.81,3.14,50.99,5.29,3.37,54.23,6.1,5.85,76.18,7.75
Zarya,1.72,50.82,4.27,1.14,54.04,3.94,1.34,50.92,3.79,1.59,50.04,4.01,1.75,49.78,4.27,1.94,51.24,4.57,2.53,51.95,4.82,3.72,54.2,5.19,5.13,58.9,5.72
