Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.53,48.68,3.84,3.28,51.37,3.09,4.09,48.76,3.3,5.24,48.42,3.67,6.38,48.37,3.97,6.92,48.68,4.2,7.13,48.99,4.42,6.36,49.73,4.57,7.43,73.89,5.72
Kiriko,4.51,47.96,4.04,5.17,49.04,3.24,5.02,47.74,3.57,4.58,47.71,4.03,4.25,47.84,4.37,4.07,48.12,4.58,3.97,48.5,4.71,3.75,49.49,4.86,4.32,67.63,6.43
Genji,2.93,51.05,2.17,3.63,54.8,2.31,2.65,48.51,1.95,2.73,50.76,2.13,3.04,51.54,2.22,3.22,51.7,2.27,3.09,50.91,2.33,2.34,51.63,2.43,1.02,51.98,2.66
Moira,2.33,48.93,4.46,3.8,50.06,3.73,3.47,48.75,4.04,2.53,48.51,4.52,1.82,49.1,5.08,1.3,49.3,5.48,0.88,48.65,5.66,0.5,49.78,5.95,0.42,50.03,5.69
Sojourn,2.27,45.79,2.43,2.19,48.27,2.31,2.24,45.04,2.23,2.12,44.84,2.34,2.15,45.57,2.5,2.44,46.56,2.63,3.01,47.2,2.75,3.53,49.08,2.94,3.25,57.17,3.29
Soldier: 76,3.25,49.58,2.52,4.12,52.16,2.52,3.78,48.54,2.37,3.44,48.62,2.47,2.98,49.81,2.59,2.67,50.88,2.72,2.37,51.74,2.86,1.95,52.96,3,0.9,51.2,3.19
Cassidy,4.73,48.65,2.47,3.37,52.96,2.34,3.61,48.83,2.22,4.33,48.64,2.39,5.16,48.12,2.51,5.98,48.07,2.62,6.6,48.43,2.73,7.08,49.96,2.91,5.42,68.04,3.78
Zenyatta,2.11,53.73,4.78,2.52,53.85,4,2.3,53.47,4.32,2.16,54.03,4.75,2.09,54.17,5.13,1.87,53.2,5.37,1.61,52.3,5.56,1.21,49.68,5.67,0.54,73.67,7.99
Reaper,2.06,54.11,2.46,2.69,56.46,2.66,2.52,53.26,2.4,2.24,53.6,2.42,1.86,54.25,2.47,1.56,54.93,2.51,1.23,55.37,2.55,1.06,56.15,2.68,4.94,59.89,3.12
Juno,2.07,50.61,4.04,3.4,50.47,3.24,2.72,49.49,3.54,2.03,50.52,4.09,1.69,51.54,4.61,1.57,51.62,4.88,1.54,51.98,5.02,1.67,52.57,5.14,1.33,70.72,5.12
Ashe,2.46,51.96,2.9,1.79,52.47,2.64,2.1,51.12,2.67,2.4,51.58,2.86,2.65,52.12,2.98,2.77,52.32,3.03,2.95,53.2,3.1,3.22,54.23,3.23,2.56,56.19,3.4
Ramattra,1.58,47.3,3.12,2.34,50.81,3.18,2.37,47.56,3.04,1.8,46.37,3.08,1.21,46.67,3.2,0.85,46.54,3.28,0.65,46.25,3.32,0.55,46.73,3.49,0.65,55.85,4.5
Mercy,2.63,49.61,3.88,3.26,46.68,2.48,2.45,47.5,2.98,2.46,49.86,3.79,2.62,50.44,4.4,2.81,50.73,4.88,2.87,50.96,5.29,3.17,53.77,6.03,6.27,70.97,6.58
Zarya,1.17,48.56,4.14,0.82,52.33,3.85,0.97,49.34,3.75,1.13,47.83,3.93,1.2,47.61,4.19,1.31,47.98,4.47,1.66,49.71,4.78,2.47,51.75,5.19,3.62,52.98,5.66
Bastion,2.17,47.67,2.6,3,50.98,2.57,2.99,48.04,2.5,2.39,46.75,2.56,1.79,46.74,2.71,1.43,47.35,2.81,1.15,48.16,2.9,0.92,49.47,3.12,1.22,55.9,3.6
Lúcio,0.9,51.1,2.88,1.8,52.87,2.53,1.23,50.56,2.69,0.86,50.85,2.92,0.7,50.96,3.13,0.62,51.06,3.24,0.63,50.5,3.35,0.57,51.07,3.47,0.57,66.2,5.86
Mauga,1.11,48.63,3.84,1.5,48.69,3.62,1.35,47.17,3.57,1.15,47.99,3.78,1,49.69,4.04,0.85,50.76,4.24,0.74,51.43,4.41,0.74,54.25,4.75,3.66,70.86,6.12
Hanzo,1.97,50.06,2.85,2.21,53.03,2.69,1.9,49.21,2.56,1.87,49.66,2.78,1.95,49.85,2.95,2.07,50.22,3.07,2.17,50.98,3.2,2.12,51.42,3.37,0.69,52.27,3.58
Pharah,1.16,51.44,2.5,1.24,51.39,2.57,1.29,50.67,2.48,1.19,51.29,2.46,1.11,51.76,2.48,1.06,52.25,2.55,0.99,52.36,2.65,0.8,54.47,2.88,1.15,60.61,3.38
Illari,1.38,53.38,3.43,1.58,52.69,2.78,1.49,52.44,3.04,1.36,53.31,3.4,1.29,53.84,3.65,1.28,54.08,3.8,1.43,54.25,3.9,1.68,53.9,3.99,1.32,63.08,4.97
Doomfist,2.64,51.48,3.14,1.19,54.14,2.98,1.52,51.51,2.91,2.34,52,3.06,3.23,51.26,3.11,3.76,50.86,3.22,3.91,51.13,3.39,4.3,52.51,3.72,3.36,56.18,4.08
Venture,0.86,52.24,2.21,0.54,55.14,2.25,0.76,53.24,2.23,0.92,51.96,2.2,0.94,51.76,2.19,0.9,51.9,2.2,0.85,50.87,2.22,0.72,52.56,2.35,0.17,20.83,1.54
Junkrat,1.36,51.82,2.42,1.76,51.84,2.3,1.7,51.08,2.28,1.45,51.79,2.41,1.23,52.3,2.53,1.05,52.53,2.58,0.79,52.42,2.62,0.44,51.87,2.55,0.05,67.55,2.44
Sigma,2.02,51.92,3.71,1.89,53.8,3.6,2.17,51.75,3.52,2.14,51.39,3.64,1.93,51.74,3.81,1.81,52.22,3.92,1.87,52.8,4.08,2.35,54.17,4.31,3.55,57.56,5.03
Brigitte,0.94,49.71,3.6,0.89,50.95,2.77,0.96,50.28,3.12,0.96,49.26,3.46,0.93,49.37,3.87,0.91,49.69,4.21,0.9,49.84,4.44,0.83,50.17,4.61,0.38,78.88,6.85
Widowmaker,1.26,47.11,2.38,1.64,48.91,2.56,1.22,44.94,2.22,1.14,46.4,2.33,1.18,47.59,2.39,1.33,48.19,2.44,1.56,48.64,2.52,2.05,50.15,2.77,2.11,60.52,3.6
Lifeweaver,1.14,47.64,4.14,1.26,48.54,3.05,1.29,47.85,3.61,1.27,48.12,4.2,1.13,47.3,4.56,0.91,46.65,4.79,0.69,45.9,4.93,0.46,46.22,4.95,0.17,46.61,5.51
Sombra,1.13,48.68,3.09,0.92,49.37,2.68,1.05,48.37,2.84,1.11,48.56,3.07,1.18,48.79,3.23,1.25,49.04,3.28,1.21,48.2,3.27,1,48.77,3.4,0.31,41.24,3.12
D.VA,1.48,49.29,5.38,2.22,48.94,4.76,1.7,46.94,4.71,1.41,49.01,5.32,1.29,50.77,5.86,1.29,51.46,6.21,1.45,51.36,6.48,1.93,52.38,6.91,3.47,58.94,8.99
Torbjörn,0.66,56.66,2.65,0.82,60.47,2.83,0.84,57.65,2.62,0.73,56.67,2.63,0.58,55.81,2.67,0.49,54.47,2.62,0.41,52.49,2.6,0.31,50.89,2.56,0.11,47.9,2.32
Tracer,1.04,49.62,2.14,0.89,49.58,1.99,0.75,47.92,1.94,0.84,49.32,2.09,1.08,50.01,2.17,1.45,50.18,2.22,1.82,50.41,2.29,2.3,51.77,2.43,1.61,55.45,3.11
Orisa,1.15,45.12,3.31,1.54,48.11,3.18,1.48,45.89,3.18,1.27,44.22,3.26,1,43.69,3.42,0.79,44.49,3.62,0.69,46.94,3.89,0.68,48.36,4.23,0.65,45.24,4.33
Hazard,0.46,48.67,3.19,0.41,49.35,2.82,0.45,48.59,2.95,0.47,47.91,3.1,0.47,48.14,3.23,0.45,49.49,3.48,0.48,51.06,3.74,0.57,52.92,4.09,0.66,61.83,4.44
Winston,1.22,52.2,3.73,0.83,51.42,3.01,0.97,51.24,3.25,1.19,52.08,3.62,1.34,52.4,3.85,1.43,52.84,4.1,1.55,52.91,4.36,1.78,52.99,4.73,3.19,55.3,5.82
Reinhardt,1.02,50.84,2.35,1.18,51.27,2.14,1.13,50.53,2.2,1.08,50.91,2.36,0.98,50.85,2.43,0.85,50.84,2.52,0.75,51.09,2.6,0.6,50.4,2.66,0.69,70.01,2.63
Junker Queen,0.59,53.87,4.41,0.5,53.84,3.93,0.6,53.38,4.09,0.64,53.82,4.35,0.61,53.74,4.54,0.54,54.56,4.72,0.5,54.86,4.92,0.48,55.63,5.08,0.28,56.91,5.78
