Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.33,49.89,3.93,4.24,51.93,3.11,5.97,50.23,3.33,6.81,49.87,3.64,7.82,49.7,4.02,8.93,49.75,4.41,9.16,49.73,4.66,8.1,50.76,4.87,6.07,71.93,5.39
Kiriko,6.08,48.86,3.98,6.31,52.15,3.42,6.66,48.71,3.47,6.15,48.48,3.79,5.9,48.62,4.18,5.83,49.02,4.51,5.77,48.87,4.68,5.26,50.36,4.87,2.08,54.72,5.21
Genji,5.39,52.39,2.33,6.19,62.67,2.94,4.68,50.53,2.14,5.05,51.4,2.25,5.62,52.13,2.32,5.91,52.33,2.39,5.7,52.23,2.48,5.02,52.9,2.67,3.74,63,2.88
Moira,3.91,50.24,4.8,4.6,52.64,4.01,4.82,50,4.18,4.31,49.83,4.57,3.72,50.24,5.13,3.12,50.49,5.74,2.46,50.24,6.13,1.71,50.05,6.52,2.08,83.35,9.31
Sojourn,2.92,45.66,2.43,3.23,52.38,2.54,3.15,45.46,2.22,2.92,44.45,2.31,2.73,44.92,2.45,2.79,45.86,2.63,3.16,47.16,2.81,3.59,48.88,3.07,5.07,61.06,3.71
Soldier: 76,3.82,49.26,2.57,5.68,57.34,2.95,4.31,48.42,2.36,4,48.09,2.47,3.66,48.41,2.59,3.22,49.38,2.73,2.74,49.85,2.91,2.23,52.47,3.16,1.05,53.62,3.45
Cassidy,6.04,48.9,2.5,4.35,55.53,2.45,4.77,49.64,2.23,5.38,49.19,2.38,6.34,48.45,2.52,7.37,47.83,2.64,8.32,47.89,2.77,9.19,48.98,2.97,12.5,63.56,3.54
Zenyatta,3.4,52.19,4.5,2.69,53.38,3.85,3.62,52.32,3.99,3.52,52.59,4.3,3.49,52.43,4.7,3.32,51.44,5.08,2.93,49.71,5.32,2.26,47.99,5.44,1.05,68.14,6.76
Reaper,2.68,55.96,2.57,4.37,65.5,3.45,3.15,54.45,2.46,2.94,54.81,2.5,2.58,55.27,2.52,2.01,56,2.57,1.43,56.61,2.64,1.13,57.78,2.84,0.54,75.42,3.33
Juno,2.72,49.55,3.71,4.22,53.08,3.31,3.5,48.6,3.22,2.82,48.98,3.56,2.39,49.63,4,2.17,49.79,4.41,2.15,50.28,4.6,2.09,51.27,4.82,2.9,87.7,9.93
Ashe,2.31,51.14,2.77,1.25,52.09,2.51,1.9,51.13,2.57,2.2,51.17,2.69,2.49,51.06,2.82,2.69,50.88,2.89,2.81,51.35,2.96,2.67,52.8,3.16,1.59,54.47,3.24
Ramattra,1.98,50.67,3.49,2.37,56.28,3.78,2.45,50.64,3.33,2.33,49.86,3.43,1.85,49.93,3.52,1.4,51.12,3.65,1.09,52.32,3.8,1.03,54.56,4.18,0.41,65.85,4.15
Mercy,2.13,49.05,3.43,3.62,49.53,2.57,2.22,45.88,2.6,1.88,48.07,3.11,1.95,49.69,3.76,2.2,50.67,4.42,2.42,51.97,5.01,2.7,54.06,5.59,7.58,83.13,8.89
Zarya,1.48,47.43,3.89,1.1,56.47,4.18,1.25,49.54,3.65,1.48,47.65,3.75,1.56,45.91,3.88,1.53,45.67,4.06,1.67,46.69,4.35,2.03,47.4,4.67,1.72,54.87,5.09
Bastion,1.46,47.42,2.53,1.55,50.98,2.5,2.15,48.4,2.46,1.79,46.75,2.48,1.28,46.28,2.58,0.89,47.23,2.74,0.63,49.15,2.93,0.43,50.2,3.1,0.17,94.87,4.75
