Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.5,48.65,3.84,3.28,51.34,3.09,4.07,48.71,3.3,5.2,48.39,3.67,6.34,48.36,3.97,6.87,48.67,4.2,7.09,48.97,4.42,6.32,49.75,4.58,7.43,74.68,5.78
Kiriko,4.49,47.93,4.04,5.17,49.01,3.24,5.01,47.71,3.57,4.56,47.68,4.03,4.23,47.82,4.37,4.04,48.12,4.58,3.95,48.48,4.72,3.73,49.48,4.86,4.37,67.8,6.42
Genji,2.91,51.04,2.17,3.6,54.62,2.29,2.63,48.52,1.95,2.71,50.76,2.13,3.02,51.54,2.22,3.21,51.71,2.27,3.07,50.94,2.33,2.33,51.61,2.43,1.03,52.68,2.68
Moira,2.32,48.92,4.47,3.79,50.09,3.74,3.45,48.73,4.04,2.52,48.48,4.52,1.81,49.09,5.08,1.29,49.24,5.48,0.87,48.59,5.67,0.5,49.8,5.96,0.43,50.03,5.69
Sojourn,2.26,45.79,2.44,2.19,48.22,2.31,2.23,45.04,2.23,2.12,44.83,2.34,2.14,45.57,2.5,2.44,46.59,2.64,3.01,47.24,2.75,3.53,49.06,2.94,3.25,56.92,3.26
Soldier: 76,3.24,49.56,2.52,4.11,52.06,2.52,3.77,48.54,2.37,3.43,48.6,2.47,2.98,49.79,2.6,2.67,50.86,2.72,2.37,51.69,2.86,1.96,52.93,3,0.92,51.2,3.19
Cassidy,4.72,48.64,2.48,3.36,52.86,2.33,3.6,48.79,2.22,4.32,48.65,2.39,5.14,48.12,2.52,5.97,48.06,2.62,6.59,48.45,2.73,7.07,49.93,2.92,5.47,68.02,3.78
Zenyatta,2.1,53.73,4.79,2.51,53.83,4,2.29,53.47,4.32,2.14,54,4.75,2.08,54.19,5.13,1.86,53.28,5.38,1.59,52.38,5.57,1.21,49.8,5.67,0.54,72.92,8.01
Reaper,2.05,54.12,2.47,2.66,56.33,2.64,2.5,53.26,2.41,2.23,53.63,2.43,1.86,54.27,2.48,1.56,54.96,2.52,1.23,55.43,2.56,1.06,56.13,2.68,5.06,59.89,3.12
Juno,2.08,50.6,4.04,3.42,50.46,3.24,2.72,49.49,3.55,2.03,50.5,4.09,1.7,51.53,4.61,1.57,51.63,4.89,1.54,51.91,5.03,1.66,52.48,5.15,1.36,70.72,5.12
Ashe,2.46,51.96,2.91,1.79,52.44,2.64,2.1,51.12,2.67,2.4,51.59,2.86,2.65,52.11,2.99,2.77,52.37,3.04,2.95,53.23,3.11,3.24,54.19,3.23,2.57,55.8,3.4
Ramattra,1.58,47.3,3.12,2.33,50.79,3.18,2.37,47.58,3.04,1.8,46.38,3.09,1.21,46.68,3.2,0.85,46.51,3.28,0.66,46.3,3.33,0.55,46.69,3.49,0.65,55.82,4.46
Mercy,2.63,49.6,3.88,3.25,46.7,2.48,2.45,47.5,2.98,2.46,49.84,3.79,2.61,50.44,4.39,2.8,50.72,4.88,2.86,50.94,5.29,3.16,53.75,6.03,6.15,71.53,6.64
Zarya,1.17,48.49,4.14,0.82,52.34,3.85,0.97,49.29,3.75,1.13,47.77,3.92,1.2,47.54,4.19,1.31,47.94,4.47,1.65,49.63,4.78,2.45,51.59,5.18,3.46,54.2,5.76
Bastion,2.18,47.69,2.6,3,50.97,2.57,2.99,48.05,2.5,2.39,46.79,2.56,1.8,46.76,2.71,1.44,47.38,2.82,1.15,48.12,2.9,0.93,49.48,3.13,1.24,56.02,3.6
Lúcio,0.9,51.08,2.88,1.8,52.92,2.53,1.22,50.5,2.69,0.85,50.81,2.92,0.69,50.94,3.13,0.62,51.11,3.25,0.63,50.42,3.35,0.57,50.86,3.47,0.57,67,6.05
Mauga,1.1,48.6,3.84,1.49,48.55,3.61,1.35,47.17,3.57,1.15,47.96,3.78,1,49.69,4.04,0.85,50.71,4.24,0.73,51.39,4.42,0.74,54.22,4.75,3.64,70.84,6.14
Hanzo,1.96,50.02,2.85,2.2,52.91,2.68,1.89,49.17,2.56,1.86,49.64,2.78,1.95,49.83,2.95,2.06,50.22,3.07,2.16,50.93,3.2,2.12,51.49,3.37,0.71,52.27,3.58
Pharah,1.16,51.41,2.5,1.24,51.32,2.56,1.29,50.6,2.48,1.19,51.28,2.46,1.11,51.75,2.48,1.06,52.25,2.55,0.99,52.28,2.65,0.79,54.4,2.88,1.08,61.27,3.39
Illari,1.36,53.37,3.43,1.57,52.62,2.78,1.47,52.43,3.04,1.35,53.29,3.4,1.28,53.82,3.65,1.26,54.13,3.8,1.41,54.37,3.91,1.65,53.82,3.99,1.29,62.05,4.97
Doomfist,2.63,51.47,3.14,1.19,54.1,2.98,1.51,51.49,2.91,2.33,51.99,3.06,3.22,51.27,3.12,3.75,50.87,3.22,3.91,51.13,3.39,4.29,52.52,3.73,3.32,55.91,4.08
Venture,0.86,52.2,2.21,0.54,55.09,2.25,0.76,53.2,2.23,0.91,51.9,2.2,0.93,51.72,2.19,0.9,51.87,2.21,0.85,50.92,2.22,0.71,52.56,2.36,0.17,15.09,1.43
Junkrat,1.36,51.82,2.42,1.76,51.83,2.3,1.7,51.06,2.28,1.45,51.77,2.41,1.23,52.31,2.53,1.05,52.55,2.59,0.8,52.46,2.62,0.44,51.62,2.55,0.06,67.55,2.44
Sigma,2.01,51.89,3.71,1.89,53.73,3.59,2.17,51.72,3.52,2.14,51.37,3.64,1.92,51.71,3.81,1.81,52.17,3.92,1.86,52.77,4.07,2.34,54.11,4.3,3.55,57.73,5.05
Brigitte,0.93,49.66,3.6,0.89,50.85,2.77,0.96,50.2,3.12,0.95,49.22,3.45,0.93,49.35,3.87,0.9,49.66,4.22,0.9,49.81,4.44,0.83,50.18,4.62,0.38,78.56,6.81
Widowmaker,1.26,47.11,2.38,1.64,48.75,2.54,1.21,44.95,2.22,1.14,46.38,2.33,1.17,47.61,2.39,1.32,48.25,2.44,1.55,48.71,2.52,2.04,50.22,2.77,2.11,59.45,3.54
Lifeweaver,1.14,47.64,4.15,1.25,48.6,3.05,1.28,47.82,3.62,1.26,48.13,4.2,1.12,47.29,4.56,0.9,46.61,4.79,0.69,45.87,4.94,0.46,46.05,4.96,0.17,46.61,5.51
Sombra,1.13,48.67,3.1,0.92,49.34,2.68,1.05,48.34,2.84,1.1,48.54,3.07,1.18,48.8,3.24,1.25,49.05,3.29,1.21,48.27,3.28,1,48.61,3.4,0.31,38.31,3.01
D.VA,1.48,49.32,5.39,2.21,48.94,4.75,1.69,46.94,4.72,1.41,49.05,5.33,1.29,50.81,5.87,1.29,51.46,6.22,1.45,51.39,6.49,1.92,52.4,6.93,3.39,59.82,8.96
Torbjörn,0.66,56.64,2.65,0.82,60.36,2.82,0.84,57.6,2.62,0.73,56.65,2.64,0.57,55.83,2.67,0.48,54.5,2.62,0.41,52.55,2.61,0.31,51.12,2.56,0.1,48.97,2.37
Tracer,1.03,49.61,2.14,0.88,49.48,1.98,0.75,47.89,1.94,0.83,49.3,2.09,1.07,50.03,2.17,1.44,50.17,2.22,1.79,50.44,2.29,2.27,51.71,2.43,1.6,55.45,3.12
